Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
SPECTROOM BY KIKI X TES,2024-04-04T00:00:00.000,2024-04-04T23:00:00.000,2024-04-05T07:00:00.000,"DJ Sense, HerShe",TES,/events/1896172,0
PONDSKATER X SYNC MUSIC ACADEMY,2024-04-04T00:00:00.000,2024-04-04T23:00:00.000,2024-04-05T07:00:00.000,,TES,/events/1898328,0
Left Bank x Pluto's Plan: Fantastic Man • Utah • Gio Shengelia • Hudson,2024-04-05T00:00:00.000,2024-04-05T23:59:00.000,2024-04-06T10:00:00.000,"Fantastic Man, Gio Shengelia, Utah",Left Bank,/events/1887922,28
Aprili-Toke / Khvedeliani,2024-04-05T00:00:00.000,2024-04-05T23:00:00.000,2024-04-06T05:00:00.000,Toke (GE),Aprili,/events/1896453,2
"Freddy K, Function, Jennifer Cardini, Sophie Phare, Substract, Zitto, Zurkin",2024-04-05T00:00:00.000,2024-04-05T23:59:00.000,2024-04-06T12:00:00.000,"Freddy K, Function, Zitto, Jennifer Cardini, Sophie Phare, Zurkin",Bassiani,/events/1887454,35
KHIDI 中 Jessie Granqvist ❚ Takaaki Itoh ❚ Vulkanski ❚ Massimiliano Pagliara ❚ Saphileaum ❚Sevda,2024-04-05T00:00:00.000,2024-04-05T23:59:00.000,2024-04-06T11:30:00.000,"Jessie Granqvist, Takaaki Itoh, Vulkanski, Massimiliano Pagliara, Saphileaum, Sevda",KHIDI,/events/1892745,34
Friday's Gathering: Parna • Sumo • Krawai • Seqta • Gvenno,2024-04-05T00:00:00.000,2024-04-05T23:59:00.000,2024-04-06T10:00:00.000,"Parna, Seqta, Krawai",Zeche,/events/1895367,9
Haverdoba: DJ Tracksuit - vrøge,2024-04-05T00:00:00.000,2024-04-05T22:00:00.000,2024-04-06T04:00:00.000,"DJ Tracksuit, vrøge",Love Bar,/events/1887642,4
Art Of Dark,2024-04-05T00:00:00.000,2024-04-05T23:59:00.000,2024-04-06T09:00:00.000,"Ancut, Colin Chiddle, Bekuchi",Mtkvarze,/events/1868286,2
Mystigrix / Tornike,2024-04-05T00:00:00.000,2024-04-05T22:00:00.000,2024-04-06T04:30:00.000,"Mystigrix, Tornike",L'ado,/events/1898648,1
Nips: Taha,2024-04-05T00:00:00.000,2024-04-05T22:00:00.000,2024-04-06T06:00:00.000,,Nips,/events/1899061,0
"SERGI, DJ SENDNUDES, RABIATHECH",2024-04-05T00:00:00.000,2024-04-05T23:00:00.000,2024-04-06T06:00:00.000,,Makerspace,/events/1899189,0
"Vako t, nikkol, shveba,",2024-04-05T00:00:00.000,2024-04-05T23:00:00.000,2024-04-07T06:00:00.000,Shveba,Kick,/events/1899194,0
Left Bank Resident Select: Rene • Cobert (live) • Nozza B2B Routes Not Roots,2024-04-06T00:00:00.000,2024-04-06T23:59:00.000,2024-04-07T10:00:00.000,"Cobert, Routes Not Roots",Left Bank,/events/1895215,23
Aprili-Skazz (live) / Tekkon,2024-04-06T00:00:00.000,2024-04-06T23:00:00.000,2024-04-07T05:00:00.000,,Aprili,/events/1896458,0
"OSMOSIS: Aksed, Bassil, Beka Wu, DJ Surge, Miyako, nebbieri",2024-04-06T00:00:00.000,2024-04-06T23:59:00.000,2024-04-07T12:00:00.000,"Aksed, Beka Wu, Bassil, DJ Surge, nebbieri",Bassiani,/events/1887462,10
TES X Sioni Hi-Fi SoundSystem,2024-04-06T00:00:00.000,2024-04-06T23:00:00.000,2024-04-07T07:00:00.000,"Double O, Kath J, Sioni HiFi Soundsystem",TES,/events/1895337,3
