Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Lilith, Generali Minerali, Staox",2023-10-05T00:00:00.000,2023-10-05T23:00:00.000,2023-10-06T09:00:00.000,"Lilith., Generali Minerali",TES,/events/1786623,2
Left Bank Clubnight: Kia ✦ Piska Power ✦ Ketato M,2023-10-06T00:00:00.000,2023-10-06T22:00:00.000,2023-10-07T22:00:00.000,"Kia (AU), Piska Power, Ketato M",Left Bank,/events/1780318,51
Aprili-Black Loops / Zurkin,2023-10-06T00:00:00.000,2023-10-06T23:00:00.000,2023-10-07T05:00:00.000,"Black Loops, Zurkin",Aprili,/events/1786652,1
9 Year Anniversary,2023-10-06T00:00:00.000,2023-10-06T23:59:00.000,2023-10-07T13:00:00.000,"Blawan, Newa, Sunil Sharpe, The Empire Line, Zitto, Actress, Dito, Kvanchi, Paquita Gordon",Bassiani,/events/1766749,71
KHIDI 中 Kangding Ray ❚ Takaaki Itoh ❚ Julia Govor ❚ Vulkanski ❚ Sevda ❚ Autumn Tree ,2023-10-06T00:00:00.000,2023-10-06T23:59:00.000,2023-10-07T11:30:00.000,"Kangding Ray, Takaaki Itoh, Julia Govor, Vulkanski, Sevda, MORB, Autumn Tree, Audio Space",KHIDI,/events/1774921,29
Opia Records Showcase: Jorge Escribano • Tommy Pickles • Parna • Zaqaria • Bero,2023-10-06T00:00:00.000,2023-10-06T23:00:00.000,2023-10-07T09:00:00.000,"Jorge Escribano, Tommy Pickles, Parna, Bero",Mtkvarze,/events/1782386,27
KHIDI 中 CLUBBING HERITAGE: PANEL DISCUSSION,2023-10-06T00:00:00.000,2023-10-06T19:00:00.000,2023-10-06T20:30:00.000,"Kangding Ray, Takaaki Itoh, Julia Govor",KHIDI,/events/1786904,4
ISHOME,2023-10-06T00:00:00.000,2023-10-06T20:00:00.000,2023-10-06T23:00:00.000,,TBA - Sine club ,/events/1785631,0
Left Bank Clubnight: Kia ✦ Piska Power ✦ Ketato M,2023-10-06T00:00:00.000,2023-10-06T22:00:00.000,2023-10-07T22:00:00.000,"Kia (AU), Piska Power, Ketato M",Left Bank,/events/1780318,51
Left Bank Live: Natalie Beridze ✦ Ani Zakareishvili ✦ sTia ✦ Den ✦ Tazo Meipariani,2023-10-07T00:00:00.000,2023-10-07T22:00:00.000,2023-10-08T08:00:00.000,"TBA, sTia",Left Bank,/events/1782332,19
Aprili- Zaqaria/Routes Not Roots /Jasper Johns,2023-10-07T00:00:00.000,2023-10-07T23:00:00.000,2023-10-08T05:00:00.000,jasperjohns,Aprili,/events/1786662,0
Hatsvali • Gio Shengelia • Vako T • Tusha • Herbin K • Klich • Toko K • Aleksander • Nvsession,2023-10-07T00:00:00.000,2023-10-07T23:00:00.000,2023-10-08T09:00:00.000,"Hatsvali, Gio Shengelia, Klich, Aleksander",Mtkvarze,/events/1784169,26
Eau De Cologne [BLISS]: Citizens Union • GeorgiooOoOoOOo • Narciss • OLLY,2023-10-07T00:00:00.000,2023-10-07T23:59:00.000,2023-10-08T10:00:00.000,"Citizens Union, Narciss, OLLY (2)",Bassiani,/events/1767724,15
VASSAGO - KYOMA - TRIGGERS IN LEASH,2023-10-07T00:00:00.000,2023-10-07T23:59:00.000,2023-10-08T09:00:00.000,Vassago,KHIDI,/events/1785528,5
TES X U.F.O,2023-10-07T00:00:00.000,2023-10-07T23:00:00.000,2023-10-08T09:30:00.000,"DJ Sense, DJ Surge",TES,/events/1786426,2
The Sorry Entertainer & Ninshū,2023-10-07T00:00:00.000,2023-10-07T23:00:00.000,2023-10-08T05:00:00.000,"The Sorry Entertainers, Ninshū, Marvin Jam",Noble Savage,/events/1789862,0
"DJ Spit, Nesa Azadikhah, Sseq, Alexander Kühne",2023-10-08T00:00:00.000,2023-10-08T23:00:00.000,2023-10-09T09:00:00.000,"DJ Spit, Nesa Azadikhah",TES,/events/1786631,3
Sunday Open Decks,2023-10-08T00:00:00.000,2023-10-08T23:00:00.000,2023-10-09T09:00:00.000,,TES,/events/1788137,0
"LUST: Salar Ansary, Cobert (Live), Ani Kvirkvelia",2023-10-12T00:00:00.000,2023-10-12T23:00:00.000,2023-10-13T09:00:00.000,"Salar Ansari, Cobert, Ani Kvirkvelia",TES,/events/1788138,4
Downtempo Rituals Birthday Dance,2023-10-13T00:00:00.000,2023-10-13T20:00:00.000,2023-10-14T02:00:00.000,Purple Flame,TBA - Unfound Door ,/events/1782210,3
Gabbs / Rub800 / Tonchius,2023-10-13T00:00:00.000,2023-10-13T23:00:00.000,2023-10-14T05:00:00.000,"Gabbs, Rub800, Tonchius",Aprili,/events/1790811,1
KHIDI  SWITCH FLOORS: Pablo Bozzi  Jennifer Cardini Yanamaste  Saphileaum  BODY PRESSURE,2023-10-13T00:00:00.000,2023-10-13T23:59:00.000,2023-10-14T11:30:00.000,"Pablo Bozzi, Jennifer Cardini, Puritan, Yanamaste, Saphileaum, Script (GE)",KHIDI,/events/1782724,35
"Denis Sulta, Function, Kancheli, nebbieri, Sophie Phare, Vfy, Zesknel",2023-10-13T00:00:00.000,2023-10-13T23:59:00.000,2023-10-14T12:00:00.000,"Function, Kancheli, nebbieri, Zesknel, Denis Sulta, Sophie Phare",Bassiani,/events/1766753,34
Left Bank Clubnight: INDEX:Records showcase,2023-10-13T00:00:00.000,2023-10-13T22:00:00.000,2023-10-14T08:00:00.000,"Conna Haraway, Slowfoam",Left Bank,/events/1785619,33
Mtkvarze Records Launch: Sohrab • Cobert [Live] • Levan Grdzelidze • Usherenko • Rene • Zurkin,2023-10-13T00:00:00.000,2023-10-13T23:00:00.000,2023-10-14T09:00:00.000,"Sohrab, Cobert, Usherenko, Zurkin",Mtkvarze,/events/1788656,27
MECHATRONICA X TES,2023-10-13T00:00:00.000,2023-10-13T23:00:00.000,2023-10-14T09:00:00.000,"Milan Hermess, Aura Nox, Mejle, Astrobee, eterna_l, GTI",TES,/events/1788140,10
Amao - Bekuchi  ll  Routes Not Roots  ll  SHDJ,2023-10-13T00:00:00.000,2023-10-13T23:59:00.000,2023-10-14T12:00:00.000,"Bekuchi, Routes Not Roots",Amao,/events/1789001,7
Ericsson/ Third Soul / DJ Sendnudes,2023-10-14T00:00:00.000,2023-10-14T23:00:00.000,2023-10-15T05:00:00.000,"Ericsson, DJ Sendnudes",Aprili,/events/1790816,0
Low Fuzz x Left Bank,2023-10-14T00:00:00.000,2023-10-14T22:00:00.000,2023-10-15T09:00:00.000,"Container, Jd J",Left Bank,/events/1788353,32
Jeronimo [Live] • Terika [Live] • DeKa • Razhden • Keto • Ash Scholem • Sevda,2023-10-14T00:00:00.000,2023-10-14T23:00:00.000,2023-10-15T09:00:00.000,"Razhden, Keto, Ash Scholem, Sevda",Mtkvarze,/events/1788667,26
KHIDI 中 G2 - CRAVE TAPES NIGHT: Desolate Discotheque  Unhealed  Xpresso Martina  ČYAN ID,2023-10-14T00:00:00.000,2023-10-14T23:59:00.000,2023-10-15T10:00:00.000,"Desolate Discotheque, Unhealed, Xpresso Martina",KHIDI,/events/1788549,8
"Osmosis: DJ Surge, HVL, ninasupsa, RODNEVS",2023-10-14T00:00:00.000,2023-10-14T23:59:00.000,2023-10-15T12:00:00.000,"DJ Surge, HVL, ninasupsa, RODNEVS",Bassiani,/events/1767431,5
FANTASTIC PLANET X TES,2023-10-14T00:00:00.000,2023-10-14T23:00:00.000,2023-10-15T09:00:00.000,"Sportsmanship, Remotif",TES,/events/1788141,3
Sunday Open Decks,2023-10-15T00:00:00.000,2023-10-15T23:00:00.000,2023-10-16T09:00:00.000,,TES,/events/1788143,2
