Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Holden & Zimpel,2021-11-30T00:00:00.000,2021-11-30T20:00:00.000,2021-12-01T23:00:00.000,"James Holden, Waclaw Zimpel",Huxley's Neue Welt,/events/1399313,278
Symbiotikka / Stella Bossi,2021-12-01T00:00:00.000,2021-12-01T22:00:00.000,2021-12-02T07:00:00.000,"STELLA BOSSI, Grace Thompson, Epicx, Sarah Hauser",KitKatClub,/events/1469975,266
Raveletics: After Work (2G+),2021-12-01T00:00:00.000,2021-12-01T18:00:00.000,2021-12-01T23:00:00.000,"Josephine Voigt, Nussi, Schicktanz, Vysion",Re:mise,/events/1479790,62
Techno Mittwoch,2021-12-01T00:00:00.000,2021-12-01T23:00:00.000,2021-12-02T09:00:00.000,"Ksenia Kamikaza, Veronique",AVA Club,/events/1481569,41
Noise On The Surface,2021-12-01T00:00:00.000,2021-12-01T20:00:00.000,2021-12-02T02:00:00.000,,Repeat,/events/1482781,18
The Unknown,2021-12-01T00:00:00.000,2021-12-01T22:00:00.000,2021-12-02T01:00:00.000,Kaping,Mein Haus Am See,/events/1483114,13
Driftmachine (Live) Deep Water Cycle (Live) x Arkaoda,2021-12-01T00:00:00.000,2021-12-01T20:00:00.000,2021-12-01T23:30:00.000,Driftmachine,arkaoda Berlin,/events/1484380,5
Slugs Factory,2021-12-01T00:00:00.000,2021-12-01T22:00:00.000,2021-12-02T06:00:00.000,"SAHRA, Yusuf Lemone",Crack Bellmer,/events/1480525,1
Mittendrin mit Deacon Frost Jr.,2021-12-01T00:00:00.000,2021-12-01T18:00:00.000,2021-12-02T04:00:00.000,,Minimal Bar,/events/1482974,1
Bordel des Arts 'Golden Russian' 1/2,2021-12-02T00:00:00.000,2021-12-02T22:00:00.000,2021-12-03T12:00:00.000,"A.D.H.S., Coco, Cotumo, C'mon, Dada Disco, Hans Hammer, Leonid Weidemann, Martin Ka, Sado Opera, Sokool",Anomalie Art Club,/events/1479523,175
20 Years Clubcommission,2021-12-02T00:00:00.000,2021-12-02T22:00:00.000,2021-12-03T06:00:00.000,"DJ Gigola, MCR-T, Raven (CA), DJ MELL G, DJ Spit, Violet (PT), Yazzus",MUENZE,/events/1483523,115
Ambient Sleepers #2,2021-12-02T00:00:00.000,2021-12-02T19:30:00.000,2021-12-02T23:45:00.000,"GiGi FM, Mordio",TBA - Berlin,/events/1479581,71
Techno Berlin /// Thursday Madness,2021-12-02T00:00:00.000,2021-12-02T23:00:00.000,2021-12-03T08:00:00.000,"deKai, Andree Wischnewski, Maschine, Louis Harshman, Morris Fitch",Der Weiße Hase,/events/1484936,54
Æ: Groove To The People,2021-12-02T00:00:00.000,2021-12-02T23:00:00.000,2021-12-03T06:00:00.000,"JAXX TMS, Jana Falcon, Lovefoxy",ÆDEN,/events/1478384,45
OG Bunker Rave 13 (2G Plus),2021-12-02T00:00:00.000,2021-12-02T21:00:00.000,2021-12-03T05:00:00.000,"Mad Hattress, Yami, Just Mo, ABuDi",Salzclub,/events/1484554,32
"Electronic Thursday mit Sciarada , Kleineskind",2021-12-02T00:00:00.000,2021-12-02T18:00:00.000,2021-12-03T04:00:00.000,Sciarada,Minimal Bar,/events/1482982,29
Casa Voyager presents Scam Planet,2021-12-02T00:00:00.000,2021-12-02T22:00:00.000,2021-12-03T08:00:00.000,"ttyfal, NAITWA, Azzeddine, jessin",Paloma,/events/1483482,18
The Unknown,2021-12-02T00:00:00.000,2021-12-02T22:00:00.000,2021-12-03T02:00:00.000,,Zu Mir Oder Zu Dir,/events/1483107,14
Donnerdogge,2021-12-02T00:00:00.000,2021-12-02T23:59:00.000,2021-12-03T13:00:00.000,"Milou, Snad, Jepe",Golden Gate,/events/1481717,10
Slime,2021-12-02T00:00:00.000,2021-12-02T22:00:00.000,2021-12-03T06:00:00.000,"Metaraph, DJ BONEY S, CHRISPY",Crack Bellmer,/events/1482509,10
"Winter, Wine & Records",2021-12-02T00:00:00.000,2021-12-02T16:00:00.000,2021-12-02T22:00:00.000,,CURA Berlin,/events/1483037,5
La Noche presents: Soul Awakening,2021-12-02T00:00:00.000,2021-12-02T23:00:00.000,2021-12-03T04:30:00.000,,Badehaus Berlin,/events/1483187,5
"Kashual Plastik Showcase with Genghis Cohn*Live, Dont Dj*Live, Sholto Dobie &...",2021-12-02T00:00:00.000,2021-12-02T21:00:00.000,2021-12-03T02:00:00.000,Dobie,arkaoda Berlin,/events/1484730,4
intaresu with Isaac Elejalde,2021-12-02T00:00:00.000,2021-12-02T22:00:00.000,2021-12-03T01:00:00.000,Isaac Elejalde,Mein Haus Am See,/events/1482949,3
Kontraklang,2021-12-02T00:00:00.000,2021-12-02T20:00:00.000,2021-12-02T23:00:00.000,,Villa Elisabeth,/events/1482684,2
60hz/ Week07/Fusion Free/Alec Folconer/Jhobei/Zeus&2step Bec,2021-12-02T00:00:00.000,2021-12-02T20:00:00.000,2021-12-03T06:00:00.000,"Alec Falconer, Jhobei",60 Hz,/events/1485108,2
Lokal Sounds,2021-12-02T00:00:00.000,2021-12-02T21:00:00.000,2021-12-03T04:00:00.000,the usual boys,Panke,/events/1484840,1
01.Unrar.me,2021-12-02T00:00:00.000,2021-12-02T21:00:00.000,2021-12-03T04:00:00.000,"Bloomfeld, Neutralised, personalbrand, Softmatter",Sameheads,/events/1485123,1
Chemistry Club,2021-12-02T00:00:00.000,2021-12-02T18:00:00.000,2021-12-03T03:00:00.000,,Zum Böhmischen Dorf,/events/1485272,1
Disko + House Donnerstag im Promenaden Eck,2021-12-02T00:00:00.000,2021-12-02T19:00:00.000,2021-12-03T03:00:00.000,OPTIBOB,Promenaden Eck,/events/1485301,1
STIMULATION,2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T10:00:00.000,"Human Experiments, Jan Vercauteren, Lukas Meunier, MINDMISTAKE, Sicion",OST,/events/1480642,845
"Sinxopsis: Joton, Roseen, Nihad Tule, Mike Storm, Deluka",2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T10:00:00.000,"Roseen, Nihad Tule, Mike Storm, TEHOTU, Olivia Mendez, Deluka, Joton, Casual Treatment, Atonism, T-RAIL, Gianmarco Silvetti, wht moth, Backlogs, Justine Perry",Anomalie Art Club,/events/1480247,591
"Moonbootique with Joachim Pastor (Live), Moonbootica, Pretty Pink & More",2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T10:00:00.000,"Joachim Pastor, Moonbootica, Pretty Pink, MARC WERNER, Markus Klee, ALXJ, Dompe",Ritter Butzke,/events/1395951,384
"Yant, Leiras, Dan Andrei, Caruan, Maddalena",2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T10:00:00.000,"Caruan, Dan Andrei, Diamin, Enrica Falqui, Leiras, Reka Zalan, SJ Tequilla, Yant",Renate,/events/1485418,270
Vertere Berlin: Strictly Dancefloor Business,2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T10:00:00.000,"Narciss, DJ Fuckoff, Heap, Serge Jazzmate, Basic Instinct",ÆDEN,/events/1480700,232
Four Play: Reloaded,2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T10:00:00.000,"Annett Gapstream, Anri, Local Suicide, Tripolitan, Goli, ClubKid",KitKatClub,/events/1475901,202
"Mental Power with Jerome Hill, Projekt Gestalten, Raiders",2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T10:00:00.000,"Amadeezy, Jerome Hill, Projekt Gestalten, Souci, Tamila, Wittes, Young Lychee",Lokschuppen Berlin,/events/1463002,175
"re:flect x SALT with PHAZER, Anterist, huamaniser, ciaocacao, Nona, Ancient Alien",2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T08:30:00.000,"Ancient Alien, Anterist, ciaocacao, Huamaniser",Kulturhaus Kili,/events/1482705,164
Klub Nacht /// w. Martin Books uvm,2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T10:00:00.000,"Martin Books, Asem Shama, Grace Thompson, Oscar Diaz, Alex Kiefer, Kaping, Kaping",Der Weiße Hase,/events/1479845,123
"Maggot Heart, Phallucipher & Yfory at Urban Spree",2021-12-03T00:00:00.000,2021-12-03T20:00:00.000,2021-12-04T06:00:00.000,,Urban Spree,/events/1476585,86
Refuge Worldwide: Zaatari Radio Fundraiser,2021-12-03T00:00:00.000,2021-12-03T23:59:00.000,2021-12-04T10:00:00.000,"Chloe Lula, Lawrence Lee, Lovefoxy, Maryisonacid, Nico Adomako, Aryu Jassika, Olin, Steve Bicknell, Sally C, Tornado Wallace, PLO Man, Turkana",OXI,/events/1482649,75
Humanoid 07 (Humanoid 3rd Birthday) with Amoss,2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T08:00:00.000,"Amoss, PRTCL",Köpenicker Strasse 18,/events/1475383,50
Borderless Pres. Berlin X Istanbul Two Floors,2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T09:00:00.000,"Magna Pia, Elad Magdasi, Mathias Weber, The Chronics, y.unan",AVA Club,/events/1484631,28
"-Cancelled-Watergate Nacht: Andhim, Biesmans, Dennis Kuhl, GHEIST, SKALA",2021-12-03T00:00:00.000,2021-12-03T23:59:00.000,2021-12-04T12:00:00.000,"Andhim, Biesmans, Dennis Kuhl, GHEIST, SKALA",Watergate,/events/1481252,26
Picnic,2021-12-03T00:00:00.000,2021-12-03T23:59:00.000,2021-12-04T12:00:00.000,"Andy Luff, Anthea, DJ Tjizza, Gabbs, Laurine, Cecilio",Hoppetosse,/events/1481622,21
"Paloma Invites Head High, Jesse G, Room Service",2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T08:00:00.000,"Head High, Jesse G",Paloma,/events/1483496,21
Brighter Future,2021-12-03T00:00:00.000,2021-12-03T23:59:00.000,2021-12-04T13:00:00.000,"Robert Owens, Jorge Caiado, Gratts, Des Meegan",Golden Gate,/events/1481718,19
"Technologia Organica Label Launch Night: BLNDR, Paula Koski, Octo Åeterna",2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T07:00:00.000,"BLNDR, Paula Koski, Octo Åeterna",TBA - Berlin,/events/1480834,17
Italo Disco - Sweat and Love,2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T08:00:00.000,"Jungle Mind, Andre Fau",Ficken 3000,/events/1477733,16
Jews! Jews! Jews! Chanukah Spectacular,2021-12-03T00:00:00.000,2021-12-03T20:00:00.000,2021-12-04T01:00:00.000,"KARMA SHE, Buba",Oyoun,/events/1481631,9
"Beschäftigungstherapie with Dennis Rema, Dojas & Romkapomka Live",2021-12-03T00:00:00.000,2021-12-03T23:00:00.000,2021-12-04T08:00:00.000,"justUS, Chris Plettenberg, Dojas",Beate Uwe,/events/1478795,7
Gelee Royale,2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T06:00:00.000,Jonah Considine,arkaoda Berlin,/events/1482810,6
Young Love,2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T06:00:00.000,"David K, Taktgeber",Insomnia,/events/1483437,6
"Live Sessions I W/ Nosgov, 5v, Tarikata, Sparr00w, Devitza, Kamo, Goro &MORE",2021-12-03T00:00:00.000,2021-12-03T20:45:00.000,2021-12-04T06:00:00.000,Sparr00w,Panke,/events/1481638,5
"Winter, Wine & Records",2021-12-03T00:00:00.000,2021-12-03T16:00:00.000,2021-12-04T22:00:00.000,,CURA Berlin,/events/1483042,5
La Nuit Hypnotique,2021-12-03T00:00:00.000,2021-12-03T22:00:00.000,2021-12-04T06:00:00.000,"Rena Volvo, DJ Nomad",Crack Bellmer,/events/1484834,3
Cancelled,2021-12-03T00:00:00.000,2021-12-03T18:00:00.000,2021-12-04T06:00:00.000,,Silver Future,/events/1473358,2
