Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Mechatronica x Aufnahme + Wiedergabe 24hrs (With Open Air),2019-08-31T00:00:00.000,2019-08-31T22:00:00.000,2019-09-01T22:00:00.000,"DJ Hell, Thomas P Heckmann, Broken English Club, Interstellar Funk, SARIN, Melania ., Imperial Black Unit, Philipp Strobel, Chloe Lula, Kovyazin D, KUSHAN KHAN, Mejle, Milan Hermess",Griessmuehle,/events/1277171,757
"Away presents Move D, Leon Vynehall, Mark Broom & Spencer Parker",2019-09-01T00:00:00.000,2019-09-01T10:00:00.000,2019-09-02T06:00:00.000,"Move D, Leon Vynehall, Mark Broom, Spencer Parker, Mella Dee, Kirk Degiorgio, Equations Collective, Monty Luke, Eric Cloutier, De Ambassade, Phillip Jondo, Dave Stuart, Eluize, Look Like, Marylou, p.leone, Discrete Circuit, Attila, Konkret, Away Soundsystem",://about blank,/events/1219593,530
Berlin Atonal 2019,2019-08-28T00:00:00.000,2019-08-28T17:00:00.000,2019-09-01T23:59:00.000,"Aho Ssan, Alessandro Cortini, Amnesia Scanner, Aponogeton, Bambounou, BLEID, Buttechno, Chee Shimizu, Clara 3000, Cop Envy, Logic1000, dBridge, Dea Barandana, E-Saggila, Elena Colombi, Jon K, Exael, Félicia Atkinson, Forest Drive West, Function, GOD69, J.G. Biberkopf, HTRK, Huerco S, HXE, James Ruskin, Jensen Interceptor, JK Flesh, Kali Malone, ketia, Kinlaw, Franco Franco, Lee Gamble, Loraine James, Mala, marum, Metrist, Mixmaster Morris, Nene H, Nivhek, Nkisi, Nosedrip, Victor De Roo, Not Waving, Objekt, Ezra Miller, Oceanic, Odete, Pablo's Eye, Perila, Photonz, Phuong Dan, Zozo, Rhyw, Mor Elian, Roly Porter, rRoxymore, Samuel Kerridge, Vainqueur, Shackleton, Shapednoise, Pedro Maia, Shyboi, VTSS, Sofay, Soho Rezanejad, Solid Blake, SØS Gunver Ryberg, Sybil, Terrence Dixon, Trevor Jackson, Tutu, Umwelt, Vladislav Delay, Yousuke Yukimatsu, Ziúr",Kraftwerk Berlin,/events/1270292,311
"Deestricted with Tensal, Yan Cook Live, Karschau and Tonetape",2019-09-01T00:00:00.000,2019-09-01T22:00:00.000,2019-09-02T09:00:00.000,"Tensal, Yan Cook, Karschau, Tonetape",Griessmuehle,/events/1302905,249
"Hi-Res Open Air w. Lucy, Rrose, Varg, Lady Starlight & More",2019-09-01T00:00:00.000,2019-09-01T14:00:00.000,2019-09-02T06:00:00.000,"Lucy, Rrose, Lady Starlight, Varg, Ciarra Black, Handmade, Tred, Sebastian Voigt",Else,/events/1296320,214
Klubnacht,2019-08-31T00:00:00.000,2019-08-31T23:59:00.000,2019-09-02T06:00:00.000,"Headless Horseman, Claire Morgan, Daniel Miller, Kobosil, Roman Lindau, Subjected, TR-101, Cromby, Dinky, Hammer, John Daly, Konstantin Sibold, Prins Thomas, Solar, Mozhgan, Muallem",Berghain | Panorama Bar | Säule,/events/1291881,209
Cruising with the Volks,2019-09-01T00:00:00.000,2019-09-01T14:30:00.000,2019-09-01T22:00:00.000,"Andrew James Gustav, Onur Özer, Robin Ordell, Vlada",Boat - MS Rhein,/events/1295627,142
Electric Sound Garden Pres. Jimpster,2019-09-01T00:00:00.000,2019-09-01T23:00:00.000,2019-09-02T10:00:00.000,"Jimpster, Maurice Mino, Swaytone",Lokschuppen Berlin,/events/1274937,56
Berlin Atonal Day V,2019-09-01T00:00:00.000,2019-09-01T18:00:00.000,2019-09-02T07:00:00.000,"Dea Barandana, Function, Jensen Interceptor, Kali Malone, Rainer, Lee Gamble, Phuong Dan, Zozo, Roly Porter, rRoxymore, Soho Rezanejad, Sybil",Kraftwerk Berlin,/events/1296386,41
Sasomo - Marc Houle/ Red Pig Flower/ Gunnar Stiller/ Moji/ Annett Gapstream/ Sammy D / Empro,2019-08-31T00:00:00.000,2019-08-31T23:59:00.000,2019-09-02T10:00:00.000,"Marc Houle, Kiki, Red pig flower, Gunnar Stiller, Public Emely, See Bastian, Barber, Moji, Annett Gapstream, Empro, The Cheapers, Hazy Pockets, Hazy",Kater Blau,/events/1297625,30
Perfect Sundays::,2019-09-01T00:00:00.000,2019-09-01T18:00:00.000,2019-09-02T09:00:00.000,"Triptease, André Galluzzi, Dan Andrei, Janina, Rhadoo",Hoppetosse,/events/1308985,22
Kitty Goldmine,2019-09-01T00:00:00.000,2019-09-01T08:00:00.000,2019-09-01T19:00:00.000,Alex Kiefer,KitKatClub,/events/1309430,19
Fuckparade 2019,2019-08-31T00:00:00.000,2019-08-31T14:00:00.000,2019-09-01T22:00:00.000,"AKousMaTT, Oliotronix, Fracture, Tripped, JOE ET, Bassinfected, Acriter, Acriter, Sonair, Sonair, Kat Kat Tat, Tamat",TBA - Berlin,/events/1303440,17
Sonntagsklub,2019-09-01T00:00:00.000,2019-09-01T23:00:00.000,2019-09-02T10:00:00.000,La Carte,AVA Club,/events/1308740,16
Lazy.Sunday mit Chris Robin,2019-09-01T00:00:00.000,2019-09-01T19:00:00.000,2019-09-02T05:00:00.000,Chris Robin,Minimal Bar,/events/1288203,15
Raven für den Regenwald,2019-09-01T00:00:00.000,2019-09-01T13:00:00.000,2019-09-02T22:00:00.000,"Lilly & Kazan, Manel Cluny, rusky, Elli Altenberger",Birgit,/events/1311300,9
Synth and Modular Flea Market,2019-09-01T00:00:00.000,2019-09-01T15:00:00.000,2019-09-02T01:00:00.000,"Huellkurve, Oblique",Slaughterhouse am Kulturfabrik Moabit,/events/1305713,6
GMF Klubnacht 9/19,2019-09-01T00:00:00.000,2019-09-01T23:00:00.000,2019-09-02T07:00:00.000,Maringo,Ritter Butzke,/events/1310194,3
Gordon DJ Sessions with Vio PRG,2019-09-01T00:00:00.000,2019-09-01T12:00:00.000,2019-09-01T16:00:00.000,Vio PRG,Gordon Cafe & Recordstore,/events/1309537,2
Sunday Selection,2019-09-01T00:00:00.000,2019-09-01T23:30:00.000,2019-09-02T06:00:00.000,,Cassiopeia,/events/1296482,1
Nachspiel Sunday-Night,2019-09-01T00:00:00.000,2019-09-01T23:00:00.000,2019-09-02T08:00:00.000,,KitKatClub,/events/1309383,1
Amazething Afterhour,2019-09-01T00:00:00.000,2019-09-01T06:00:00.000,2019-09-01T18:00:00.000,Professor Dictabeat,Maze,/events/1309437,1
Afterhours - Immer Wieder Sonntags,2019-09-01T00:00:00.000,2019-09-01T10:00:00.000,2019-09-01T23:00:00.000,"Goa Camino, Frau LiLa",Monkey Island,/events/1310593,1
Electric Monday,2019-09-02T00:00:00.000,2019-09-02T23:00:00.000,2019-09-03T07:00:00.000,"Ole Niedermauntel, Alex Barck, Jazzanova, Frankie Flowerz",KitKatClub,/events/1305208,50
"Hallo Montag Open Air #19 with Louise Chen, Glenn Astro & More",2019-09-02T00:00:00.000,2019-09-02T14:00:00.000,2019-09-03T04:00:00.000,"Ben hauke, Glenn Astro, Louise Chen, Tereza",[ipsə],/events/1251156,46
House of Waxx,2019-09-02T00:00:00.000,2019-09-02T23:59:00.000,2019-09-03T09:00:00.000,"Sarj, Bill Santoro, Sanni Est, Nathalie Capello",Tresor / Globus,/events/1304185,19
Manic.Monday mit Stevn Kaiser,2019-09-02T00:00:00.000,2019-09-02T18:00:00.000,2019-09-03T05:00:00.000,,Minimal Bar,/events/1288190,16
Nice One,2019-09-02T00:00:00.000,2019-09-02T20:00:00.000,2019-09-03T06:00:00.000,Suse,Crack Bellmer,/events/1308166,14
Mad Monday • presents the Dust of the Universe,2019-09-02T00:00:00.000,2019-09-02T23:00:00.000,2019-09-03T07:00:00.000,Goa Camino,Der Weiße Hase,/events/1310756,9
