Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
encore.une.fois / indoor rave + open air chill garden / tickets at the door ,2023-08-01T00:00:00.000,2023-08-01T23:00:00.000,2023-08-02T09:00:00.000,"Monoloc, Exterminador, BLACK ANTHEM RESTORE, Smashana",OXI,/events/1743405,452
HART,2023-08-01T00:00:00.000,2023-08-01T23:00:00.000,2023-08-02T09:00:00.000,,Der Weiße Hase,/events/1736359,86
THE UNKNOWN,2023-08-01T00:00:00.000,2023-08-01T22:00:00.000,2023-08-02T04:00:00.000,"_____.neo, Aimé You",Süss War Gestern,/events/1730010,27
Wordless,2023-08-01T00:00:00.000,2023-08-01T15:00:00.000,2023-08-02T06:00:00.000,"Edward, Shakolin, Timur Basha, Yone-Ko",Club der Visionaere,/events/1745054,26
Harmonic Horizons,2023-08-01T00:00:00.000,2023-08-01T17:00:00.000,2023-08-01T22:00:00.000,Julia Reidy,Silent Green,/events/1722753,17
ILLUSION at KitKat Club,2023-08-01T00:00:00.000,2023-08-01T22:00:00.000,2023-08-02T06:00:00.000,"INFAME (MX), Mikka",KitKatClub,/events/1747168,16
GALLOWSTREET *live,2023-08-01T00:00:00.000,2023-08-01T19:30:00.000,2023-08-01T23:00:00.000,,Gretchen,/events/1703341,15
go.play mit SUNRISE_GROOVE,2023-08-01T00:00:00.000,2023-08-01T18:00:00.000,2023-08-02T04:00:00.000,SUNRISE_GROOVE,Minimal Bar,/events/1741564,12
Techno Mittwoch /TURBINE/AVA/GARDEN,2023-08-02T00:00:00.000,2023-08-02T23:00:00.000,2023-08-03T09:00:00.000,"X Tin, Lourdes, Lourdes (2), LBDO",AVA Club,/events/1569993,160
Blockhead (US) + Tripnaha,2023-08-02T00:00:00.000,2023-08-02T20:00:00.000,2023-08-02T23:30:00.000,Blockhead,Urban Spree,/events/1702221,133
Tresor New Faces hosted by The Brvtalist,2023-08-02T00:00:00.000,2023-08-02T23:00:00.000,2023-08-03T09:00:00.000,"Subradeon, The Brvtalist, Até., DAIYAH, Nothing Left",Tresor / Globus,/events/1733025,85
Rave am Mittwoch,2023-08-02T00:00:00.000,2023-08-02T23:00:00.000,2023-08-03T07:00:00.000,"DJ.11R, EAX030, Amphetamax",M-BIA,/events/1731902,46
Funky Beats X BIRDHOUSE Plötzlich am SEE,2023-08-02T00:00:00.000,2023-08-02T15:00:00.000,2023-08-03T00:00:00.000,"Annina, Scoopsi, Javier Anxiety, KANA, Luca Olivotto, Moehecan, Soulfunk",TBA - am SEE (ask in Instagram for more info),/events/1747726,32
Symbiotikka at KitKat / Patrik Berg,2023-08-02T00:00:00.000,2023-08-02T22:00:00.000,2023-08-03T07:00:00.000,"DJ Jordan, RSRRCT, Millie Forsberg",KitKatClub,/events/1737678,26
WEDNESDAY hosted by 'Shine A Light',2023-08-02T00:00:00.000,2023-08-02T22:00:00.000,2023-08-03T06:00:00.000,"Brahmski, PiliJo",Crack Bellmer,/events/1744173,17
mittendrin mit Flip Marlou,2023-08-02T00:00:00.000,2023-08-02T18:00:00.000,2023-08-03T04:00:00.000,Flip Marlou,Minimal Bar,/events/1723265,8
CONNECT,2023-08-02T00:00:00.000,2023-08-02T16:30:00.000,2023-08-02T22:00:00.000,,Sage Beach Berlin,/events/1749044,4
"Rainbow Rhythms w. Stolen Velour, SAUD, FLOCO",2023-08-02T00:00:00.000,2023-08-02T21:00:00.000,2023-08-03T03:00:00.000,"Carne, Pleasure Politics, SAUD, Stolen Velour",Repeat,/events/1749463,1
tba,2023-08-02T00:00:00.000,2023-08-02T23:00:00.000,2023-08-03T06:00:00.000,,TBA - Berlin,/events/1690260,1
Wednesdays::,2023-08-02T00:00:00.000,2023-08-02T18:00:00.000,2023-08-03T06:00:00.000,Christopher Lawrenz,Club der Visionaere,/events/1750731,0
"ROOM X 01366 W/ Carmen Electro, Chami, & More",2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T08:00:00.000,"Carmen Electro, Chami, DJ KILLING, Joey Stella, Leiras, Lyric, Mister Willis, no.name (IT), Twelve Seven, Yuri (DE)",://about blank,/events/1711753,549
OBXENE RESIDENTS AND FRIENDS ,2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T08:00:00.000,"Axciid, Pomah, Dexy's Midnight, Agressør, Lis Absoluta, Miguel Chafirovitch, Tinco",Re:mise,/events/1704237,314
"CIRCUS VARIETY with Robert Babicz, Tante Kante, Dario + more",2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T09:00:00.000,"Chris Plettenberg, Dario (DE), justUS, Melanchromie, NÚRIA (DE), Robert Babicz, SHA (DE), Tante Kante",Renate,/events/1744836,103
Garage Girls ,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T06:00:00.000,"Acidfinky, Triqi, DJ NORTHERN, The Honey Tapes, Formella, yungfya",OHM,/events/1738979,79
SECH10 PLUS RAVE,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T06:00:00.000,"Emma (1), SOBA",M-BIA,/events/1739330,54
"CIRCUS VARIETY with Robert Babicz, Tante Kante, Dario + more",2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T09:00:00.000,,Renate,/events/1744810,45
Lo Maldito,2023-08-03T00:00:00.000,2023-08-03T21:00:00.000,2023-08-04T03:00:00.000,"Niña Silvestre, MAAY",OXI,/events/1739583,44
Human Colours 'JUICY' w/ Secret Burlesque Show by Maria Mané /Der Eggert / Shitluck / Schnabeln,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T07:00:00.000,"Der Eggert, Shitluck, Somaphon Frequenzfreunde Berlin, Milk N Coffee, Orpheuz",KitKatClub,/events/1664816,35
"Thursdate: Frank Music with Johannes Albert, Iron Curtis, Max Lessig, Zola",2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T09:00:00.000,"Johannes Albert, Iron Curtis, Max Lessig, Zola",Watergate,/events/1726404,30
"LETS DISCULT with Frankov, Vilja, Utip, boundeffect, Discult Soundsystem",2023-08-03T00:00:00.000,2023-08-03T23:59:00.000,2023-08-04T13:00:00.000,"Utip, Frankov, Discult Soundsystem, BOUND EFFECT",Golden Gate,/events/1747004,26
"schwach&eklektisch: Beron, Franka, Vøskij",2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T05:00:00.000,"Beron, FRANKA, Vøskij",Bulbul Berlin,/events/1735573,25
SÄULE,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T05:00:00.000,"Andy Pi, Less Distress, Marilao",Berghain | Panorama Bar | Säule,/events/1709124,23
THE UNKNOWN,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T02:00:00.000,,Zu Mir Oder Zu Dir,/events/1730017,19
Globus Invites… hosted by Art is the Place x Third Earth Visuals,2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T09:00:00.000,"K15, Natalie Robinson",Tresor / Globus,/events/1733036,16
Slugs Factory #10 invites WeZienWel Records,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T06:00:00.000,"WLC (BE), Forbidden Fruit, Yusuf Lemone",Crack Bellmer,/events/1744188,16
Dark Matter Sommerlights TENSOR,2023-08-03T00:00:00.000,2023-08-03T20:00:00.000,2023-08-04T00:00:00.000,Akiko Haruna,Dark Matter Berlin,/events/1740084,13
"DISCO BIZARRE x Klunkerkranich w. Enzio Etchaberri, Funky Sheshwa aka Disgonuts & Willy Soul",2023-08-03T00:00:00.000,2023-08-03T20:00:00.000,2023-08-04T02:00:00.000,"Enzio Etchaberri, Willy Soul",Klunkerkranich,/events/1746104,13
Fiebertraum Calimas Garten,2023-08-03T00:00:00.000,2023-08-03T22:00:00.000,2023-08-04T06:00:00.000,"Calima, Björn Gögge, KURATOR, Tripstoph",Ritter Butzke,/events/1744474,12
STEP HIGHER,2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T06:00:00.000,"Dirty Plates, Dub Isotope, Upzet, Squamata",Void Club,/events/1745858,12
d.OHA!se krass Techno pres. Haito,2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T09:00:00.000,"Haito, DAV3, ED2000",Der Weiße Hase,/events/1747143,12
Melcure,2023-08-03T00:00:00.000,2023-08-03T15:00:00.000,2023-08-04T07:00:00.000,"Abscal, Dani Casarano, Felipe Valenzuela, Luca Piermattei",Club der Visionaere,/events/1746196,9
electronic.thursday mit DJ Rezonand,2023-08-03T00:00:00.000,2023-08-03T18:00:00.000,2023-08-04T06:00:00.000,DJ Rezonand,Minimal Bar,/events/1723266,7
Chantals House of Shame,2023-08-03T00:00:00.000,2023-08-03T23:00:00.000,2023-08-04T07:00:00.000,"Misha Svirid, PADERKID",Lokschuppen Berlin,/events/1746835,7
Humbi Kult Session #12 Open Decks All Stars,2023-08-03T00:00:00.000,2023-08-03T19:00:00.000,2023-08-04T04:00:00.000,"Yemi, Evan Tail, Felix Herrmann",Humboldthain Club,/events/1750019,6
Chris Menist & Maft Sai: Paradise Bangkok DJ Set,2023-08-03T00:00:00.000,2023-08-03T19:00:00.000,2023-08-03T20:30:00.000,,Schlüterhof - Humboldt Forum,/events/1729866,4
Vlad Yaki & Lirity - Day & Night,2023-08-03T00:00:00.000,2023-08-03T16:00:00.000,2023-08-04T01:00:00.000,"Vlad Yaki, Lirity",Klunkerkranich,/events/1746099,3
Renate Garten invites Visionskultur,2023-08-03T00:00:00.000,2023-08-03T16:00:00.000,2023-08-03T22:00:00.000,"loufo, Manta",Renate,/events/2047092,0
SESH,2023-08-04T00:00:00.000,2023-08-04T23:00:00.000,2023-08-05T12:00:00.000,"Cera Khin, Clara Cuvé, MCR-T, Miss Bashful x DBBD, Miss Bashful, DBBD, Arbitrage, ALIS., dasstudach, MATRAKK",OST,/events/1647117,2215
Gegen Fluidity,2023-08-04T00:00:00.000,2023-08-04T22:00:00.000,2023-08-05T12:00:00.000,"Metaraph, Common Poetry, Ayako Mori, Lady Maru, OCD, Geza, gwän, VINVAR",RSO.BERLIN,/events/1739920,1212
AWAY 10 YEARS presents Moodymann & Prosumer,2023-08-04T00:00:00.000,2023-08-04T23:59:00.000,2023-08-07T04:00:00.000,"Moodymann, Prosumer, Move D, Mr. Ties, System Olympia, Ruede Hagelstein, Inland, Gerald VDH, Lady Starlight, Discrete Circuit, Eluize, Space Dimension Controller, David Jackson, Away Soundsystem, Attila, Zhiqi, CRYME, ÜBERKIKZ, Jon10, Pelin Vedis, Lukas Meunier, Phil Berg",://about blank,/events/1690047,1060
