Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Encore.une.Fois - Techno Edition,2019-10-01T00:00:00.000,2019-10-01T23:59:00.000,2019-10-02T12:00:00.000,"Oliver Deutschmann, Tim Xavier, Magda El Bayoumi, Michael Placke",Lokschuppen Berlin,/events/1316325,122
Tech Talk with Pulsinger & Irl,2019-10-01T00:00:00.000,2019-10-01T19:30:00.000,2019-10-02T23:59:00.000,"Patrick Pulsinger, Sam Irl, Femdelic",Paloma,/events/1320116,30
go.Play mit Anna Schreit,2019-10-01T00:00:00.000,2019-10-01T19:00:00.000,2019-10-02T05:00:00.000,Anna Schreit,Minimal Bar,/events/1301472,19
The Unknown presents Residents & Friends,2019-10-01T00:00:00.000,2019-10-01T22:00:00.000,2019-10-02T02:00:00.000,,Mein Haus Am See,/events/1320775,17
Bellmeria,2019-10-01T00:00:00.000,2019-10-01T20:00:00.000,2019-10-02T06:00:00.000,"Mountak, Ale Castro",Crack Bellmer,/events/1324584,6
Tuesday Tales,2019-10-01T00:00:00.000,2019-10-01T19:00:00.000,2019-10-02T05:00:00.000,Chickejacke,Süss War Gestern,/events/1318929,5
Ego,2019-10-01T00:00:00.000,2019-10-01T20:00:00.000,2019-10-02T00:00:00.000,,Night Embassy,/events/1316537,2
Irie Tuesdays mit TBA,2019-10-01T00:00:00.000,2019-10-01T19:00:00.000,2019-10-02T04:00:00.000,,Promenaden Eck,/events/1314743,2
Ras Willa - Album Release Night,2019-10-01T00:00:00.000,2019-10-01T20:00:00.000,2019-10-02T04:00:00.000,,YAAM Berlin,/events/1318512,1
Kukangendai,2019-10-01T00:00:00.000,2019-10-01T20:00:00.000,2019-10-01T23:00:00.000,Kukangendai,Ausland,/events/1318964,1
Super Tuesday,2019-10-01T00:00:00.000,2019-10-01T23:00:00.000,2019-10-02T06:00:00.000,,Cassiopeia,/events/1324517,1
Pong Club with Zittaaal & Boogoo Yagga Dub Disco,2019-10-01T00:00:00.000,2019-10-01T20:00:00.000,2019-10-02T02:00:00.000,,Griessmuehle,/events/1325073,0
"The Last Kid Simius Live Show with Lindstrøm, Sascha Funke, Yuksek",2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T10:00:00.000,"Kid Simius, Lindstrom, Sascha Funke, Yuksek, Ida Daugaard, Christopher Rau, Benjamin Fröhlich",Ritter Butzke,/events/1313272,380
"Griessmuehle x Brouqade with Mathew Jonson vs The Mole, Secretsundaze, Brawther, Dana Ruh..",2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T22:00:00.000,"Mathew Jonson, The Mole, Secretsundaze, Dauwd, Damian.Thorn, Brawther, Manamana, Map.ache, Sevensol, Sandilé, Dana Ruh, Arno aka Einzelkind, Julietta, Christopher Ledger",Griessmuehle,/events/1315064,189
"What?? w. Dorian Paic, Magda, Shonky, Tobi Neumann & More",2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T12:00:00.000,"Barbara Preisinger, ED2000, DeWalta, Dorian Paic, Giuliano Lomonte, Lee Burton, Magda, Shonky, Tobi Neumann, Tripmastaz",Renate,/events/1308790,129
Finest Wednesday,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T10:00:00.000,"Kasper Marott, Kev Koko, Maceo Plex",Berghain | Panorama Bar | Säule,/events/1317762,101
Sub Liminal: A CTM 2020 Future Prequel,2019-10-02T00:00:00.000,2019-10-02T22:00:00.000,2019-10-03T05:00:00.000,"Born in Flamez, Angel-Ho, Gabber Modus Operandi, AYA, LOFT (UK), xin",Trauma Bar und Kino,/events/1311860,101
4 Jahre Herrensauna,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T15:00:00.000,"Cadency, SPFDJ, CEM, MCMLXXXV, DJ Yazi, SALOME, Dj Saliva",Tresor / Globus,/events/1322749,94
Birgit United,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T10:00:00.000,"Andre Crom, Phonique, David Keno, Annie O, Techno Jesus, Syriantal, Ionah Inept, Intaktogene, Soul Bait",Birgit,/events/1307166,89
Disconnekt x Stützpunkt,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T06:00:00.000,"Chami, Hannah Addams, Saturator",Diskothek Melancholie 2,/events/1313331,78
Ich Liebe Mein Leben Vol. 7,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T08:00:00.000,"Pardon Moi, Freudenthal, Midge, Aris (DE)",Beate Uwe,/events/1311911,77
"Hallo Montag Season Closing with Lovebirds, Marquis Hawkes, Pulsinger & Irl & Many More",2019-10-02T00:00:00.000,2019-10-02T16:00:00.000,2019-10-03T09:00:00.000,"Lovebirds, Patrick Pulsinger, Sam Irl, Finn, Nathalie Capello, Chopstick, JohnJon, Meggy, Jad & The, Tom.",[ipsə],/events/1312039,74
"Pan-Pot presents Second State with Nic Fanciulli, Industrialyzer, Anfisa Letyago and More",2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T12:00:00.000,"Nic Fanciulli, Anfisa Letyago, Industrialyzer, Michael Klein, Pan-Pot, Risa Taniguchi",Watergate,/events/1319352,57
Süsse Einheit mit The Unknown,2019-10-02T00:00:00.000,2019-10-02T20:00:00.000,2019-10-03T07:00:00.000,"Nikklaas, Made In 87, Nihal, disco darnowski",Süss War Gestern,/events/1315906,37
Blanxit - Bleiben Oder Gehen,2019-10-02T00:00:00.000,2019-10-02T20:00:00.000,2019-10-03T10:00:00.000,"Erik Jäähalli, HKS97, Iron Curtis, Achterbahn D'Amour, Madalba, Murat Önen, N'Ego, Power Suff Girls, Rodmin",://about blank,/events/1317617,37
Paloma,2019-10-02T00:00:00.000,2019-10-02T22:00:00.000,2019-10-03T08:00:00.000,"Vani-T, Bergen, Hansi, Cinnaman, Resom",Paloma,/events/1319018,35
Sisyphos Nichtgeburtstag - Highway to High,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-07T10:00:00.000,,Sisyphos,/events/1322526,35
Bumtamtam - United (2 Floors),2019-10-02T00:00:00.000,2019-10-02T22:00:00.000,2019-10-03T10:00:00.000,"Agent, Nils Hoffmann, Maurice Mino, Sin:port, Toni Strauss, Lormes, Animal Swing Kids",Lokschuppen Berlin,/events/1322973,35
U.N.I.T.Y. - Underground Session on 3 Areas,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T07:00:00.000,"LXC, DJ Agem, Upzet, Dub Isotope, Alberty, Darwin, Kl.ne, HitYaWitThat",Void Club,/events/1312907,31
Tech Talk with Pulsinger & Irl,2019-10-01T00:00:00.000,2019-10-01T19:30:00.000,2019-10-02T23:59:00.000,"Patrick Pulsinger, Sam Irl, Femdelic",Paloma,/events/1320116,30
Techno Mittwoch,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T12:00:00.000,"Je Saré, Leonard de Leonard, Dilby, 2Hertz, EDELHOFF",AVA Club,/events/1313528,27
Metanoia Local Rhythm - Skinnerbox/ Niko Schwind/ David Benjamin/ Dandara/ Mirco Niemeier,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T15:00:00.000,"David Benjamin, Skinnerbox, Niko Schwind, Ki Ya Tori, Mirco Niemeier, Jiony",Kater Blau,/events/1308960,23
Chemistry Club,2019-10-02T00:00:00.000,2019-10-02T21:00:00.000,2019-10-03T05:00:00.000,"Things With Wings, suspect",Zum Böhmischen Dorf,/events/1322712,20
Mittendrin with no:Norm,2019-10-02T00:00:00.000,2019-10-02T19:00:00.000,2019-10-03T05:00:00.000,"Jørnemann, Mita",Minimal Bar,/events/1301394,18
Revolting,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T10:00:00.000,"Rex the Dog, Juan Maclean, Justin Strauss, nd_baumecker",Berghain | Panorama Bar | Säule,/events/1317758,16
"Quality Night with Assal, Steve Challier, Nils Twachtmann",2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T08:00:00.000,"Assal, Steve Challier, Nils Twachtmann",Zur Klappe,/events/1325588,14
Lovebase,2019-10-02T00:00:00.000,2019-10-02T22:00:00.000,2019-10-03T06:00:00.000,"T78, Alfred Heinrichs, Mark Dekoda, Scot Project, Klanglos, Match Hoffman, MARCEL db, FiveAm, FiveAm, Zak McCoy, Kollektiv KlangGut, Till Krimsen, Paul Wolf",Kulturbrauerei,/events/1293181,10
Bad City II,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T10:00:00.000,"AfroOankali, AUCO, Folly Ghost, Punani, Punani, Schmeckefuchs",Mensch Meier,/events/1321843,9
Elena Colombi & E. Myers,2019-10-02T00:00:00.000,2019-10-02T22:30:00.000,2019-10-03T07:00:00.000,"Elena Colombi, E. Myers",Sameheads,/events/1317872,8
Symbiotikka Psytech Experience,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T08:00:00.000,"DJ Emerson, Grace Thompson, Dominik Pazzer, Fabian Stange",KitKatClub,/events/1320357,8
"Jazzanova & Friends with Alex Barck, Jan Kinčl, Markus Tone",2019-10-02T00:00:00.000,2019-10-02T20:00:00.000,2019-10-03T02:00:00.000,"Alex Barck, Jazzanova, Markus Tone",Klunkerkranich,/events/1317924,7
Step by Step,2019-10-02T00:00:00.000,2019-10-02T20:00:00.000,2019-10-03T07:00:00.000,"Skelesys, Marco Wellisch, Flo Pirke, Yusuf Lemone, Public Emely, See Bastian, Tudse",Crack Bellmer,/events/1324590,6
Jah Shaka,2019-10-02T00:00:00.000,2019-10-02T21:00:00.000,2019-10-03T05:00:00.000,Jah Shaka,YAAM Berlin,/events/1295353,6
Klubnacht,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-03T14:00:00.000,"Daniele Di Martino, Hannes Heisster, Oblique Industries, Koljah",Golden Gate,/events/1314189,6
Higher Ground - Cypher x Live Soul Act x Clubnight,2019-10-02T00:00:00.000,2019-10-02T21:00:00.000,2019-10-03T04:00:00.000,"Kikelomo, Mike Nasa",Warehaus3,/events/1321423,5
Funk Freaks EU Tour 2019 Berlin Leg,2019-10-02T00:00:00.000,2019-10-02T21:00:00.000,2019-10-03T07:00:00.000,Valentino 45,Monarch,/events/1315979,4
Death,2019-10-02T00:00:00.000,2019-10-02T20:00:00.000,2019-10-03T01:00:00.000,"Rosa Anschütz, Ani Klang, flow7nake",Night Embassy,/events/1316540,4
Die Ultimative Kuschelparty,2019-10-02T00:00:00.000,2019-10-02T19:00:00.000,2019-10-03T02:00:00.000,,Insomnia,/events/1320194,3
Musik Magik,2019-10-02T00:00:00.000,2019-10-02T20:00:00.000,2019-10-03T01:00:00.000,,Rhinoçéros,/events/1324558,3
Transmigration,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T08:00:00.000,Minou Oram,Maze,/events/1319060,2
Halbzeit mit Roeglin & Turnitbaby,2019-10-02T00:00:00.000,2019-10-02T19:00:00.000,2019-10-03T04:00:00.000,ROEGLIN,Promenaden Eck,/events/1314751,2
20 Jahre Amstart: Musikkultur in Berlin / Panel,2019-10-02T00:00:00.000,2019-10-02T19:00:00.000,2019-10-02T20:30:00.000,,HAU Hebbel am Ufer,/events/1315936,1
20 Jahre Amstart: Musikkultur in Berlin / Concert,2019-10-02T00:00:00.000,2019-10-02T21:00:00.000,2019-10-02T23:00:00.000,,HAU Hebbel am Ufer,/events/1315954,1
Grub 'N' Groove,2019-10-02T00:00:00.000,2019-10-02T19:00:00.000,2019-10-03T00:30:00.000,,TBA - Berlin,/events/1318872,1
Bass Station,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T06:00:00.000,,Cassiopeia,/events/1324563,1
Shoot Your Shot • Djset,2019-10-02T00:00:00.000,2019-10-02T22:00:00.000,2019-10-03T04:30:00.000,,Astro Bar,/events/1325409,1
24-Stunden-Rave – Telekom Electronic Beats,2019-10-02T00:00:00.000,2019-10-02T23:00:00.000,2019-10-03T23:00:00.000,"DCHM, Dj Longsleeve, Jascha Yousefi, Lucas Croon, Luuk, Marie Montexier, Shumi, Stikdorn, Stoff, tangram",Gewölbe,/events/1337423,1
giegling x Berlin,2019-10-03T00:00:00.000,2019-10-03T19:00:00.000,2019-10-06T12:00:00.000,"Jing, Edward, Leafar Legov, Molly, Timnah, sommerfeldt, Konstantin, Sa Pa",TBA - Berlin,/events/1220234,134
"MELD with Bruno Schmidt, Jordan Magee, Darren Allen, Christian Jay & Sam Mole",2019-10-03T00:00:00.000,2019-10-03T22:00:00.000,2019-10-04T08:00:00.000,"Bruno Schmidt, Darren Allen, Jordan Magee, Christian Jay, Sam Mole",Griessmuehle,/events/1317061,97
Strictly://Blank with Olivia & Blind Observatory,2019-10-03T00:00:00.000,2019-10-03T23:59:00.000,2019-10-04T09:00:00.000,"Olivia, Blind Observatory, Natascha Kann, Klex, Lakehead, Polygraphic Hate Alliance, john meckel dj, John Meckel",://about blank,/events/1316077,65
Säule,2019-10-03T00:00:00.000,2019-10-03T22:00:00.000,2019-10-04T05:00:00.000,"MCR-T, DJ Spit, Textasy, VTSS",Berghain | Panorama Bar | Säule,/events/1317763,44
Dystopian x Zur Klappe #11,2019-10-03T00:00:00.000,2019-10-03T22:00:00.000,2019-10-04T08:00:00.000,,Zur Klappe,/events/1315783,35
Sisyphos Nichtgeburtstag - Highway to High,2019-10-02T00:00:00.000,2019-10-02T23:59:00.000,2019-10-07T10:00:00.000,,Sisyphos,/events/1322526,35
180 Minutes with Marcus Meinhardt,2019-10-03T00:00:00.000,2019-10-03T20:00:00.000,2019-10-03T23:59:00.000,"Marcus Meinhardt, Mehr is Mehr",Polygon Club,/events/1315334,35
Zeds Dead + Holly,2019-10-03T00:00:00.000,2019-10-03T23:00:00.000,2019-10-04T06:00:00.000,"Zeds Dead, Kim She",Gretchen,/events/1310559,33
Kamai & Friends #15,2019-10-03T00:00:00.000,2019-10-03T16:00:00.000,2019-10-04T03:15:00.000,"Niko Schwind, Zigan Aldi, Bonfante, Luett Matten",Klunkerkranich,/events/1320957,28
1 Year of ZEMENT,2019-10-03T00:00:00.000,2019-10-03T23:00:00.000,2019-10-04T09:00:00.000,"Silent G, alnö, krlfrdrk, Charly Schaller, Martin Lewis, Oliver Raumklang, Jago K., Crline",Der Weiße Hase,/events/1315760,30
Donnerdogge,2019-10-03T00:00:00.000,2019-10-03T23:59:00.000,2019-10-04T14:00:00.000,"Tony y Not, Marie Midori, Edgar Peng",Golden Gate,/events/1314192,22
Step Higher (Drum & Bass / Psytrance),2019-10-03T00:00:00.000,2019-10-03T23:00:00.000,2019-10-04T06:30:00.000,Upzet,Void Club,/events/1324330,20
