Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Disobedient Circumstance ♥ Shitlabel / 42h Open Air / Day 2,2021-08-01T00:00:00.000,2021-08-01T12:00:00.000,2021-08-02T07:00:00.000,"BLACK ANTHEM RESTORE, Chami, Deepneue, DJ Pete, Dr. Rubinstein, fr. JPLA, Function, Henning Baer, Milton Bradley, Alien Rain, Inverse Element, Key Clef, Kikelomo, AUCO, Nene H, SALOME, Projekt Gestalten",Deus Temple Berlin,/events/1451507,1261
Watergate Open Air Vol. 2.2,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T01:00:00.000,"Extrawelt, GHEIST, JAMIIE, Kollektiv Turmstrasse, Matthias Meyer, MINCO",Sage Beach Berlin,/events/1452526,788
kickin' up Dust x das Zündet,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-01T23:59:00.000,"Tom Kutsche, Diskohengst",B.e.s.t.,/events/1449032,452
Art Bei Ton: Experience 3,2021-08-01T00:00:00.000,2021-08-01T16:00:00.000,2021-08-02T04:00:00.000,"Claudio PRC, Blazej Malinowski, Mary Yuzovskaya, Aksamit, Ina Kacz, Hypnotic Black Magic, Aconite",Lokschuppen Berlin,/events/1453478,323
Anura Festival: Art - Dicction & fhainest & Dies - Das & DIT Klingt JUT @H13 Berlin,2021-07-30T00:00:00.000,2021-07-30T18:00:00.000,2021-08-01T20:00:00.000,"Lino Fuso, Wiebe Roose, Dachgeschoss, Concrete Panther, Oscar Diaz, Bazeja, Andree Wischnewski, Deaf Can Dance, Luke Atom, Heretix, ALXJ, Drimyn, Enantion, Moritz Balkhausen, Balkhausen, Christian Klang, Corios, Dan Brocksmith, Jaamann, Jafunk, Katzengold, Katzengold, Kaufmann, Louis Harshman, maltech, OELEX, Sarah Hauser, Till Antonio, Uzhas38, Forma Tenebra",H13 Kulturpark,/events/1449437,94
"Ostfunk Open Air w./ Dr. Motte, Dekai, A.D.H.S and More",2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-01T22:00:00.000,"Dr. Motte, DAZA",OST,/events/1452114,79
Berlin Reggae Originals - the Return,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T22:00:00.000,,Astra Kulturhaus,/events/1454009,70
Klubgarten,2021-08-01T00:00:00.000,2021-08-01T13:00:00.000,2021-08-01T20:00:00.000,"FJAAK, Gabber Eleganza, Ryan Elliott",Berghain | Panorama Bar | Säule,/events/1455006,66
Bewegungsfreiheit x Sektgarten,2021-08-01T00:00:00.000,2021-08-01T10:00:00.000,2021-08-01T23:59:00.000,"Alex.Do, Dorryz, nd_baumecker, Lily Haz, Meggy, Stype, Vertical67",://about blank,/events/1451726,55
Birgits Weekender 6 (SUN),2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-01T22:00:00.000,"Jonas Saalbach, Dahu, Yubik",Birgit,/events/1454466,35
Staub X Unrush Festival at Utopia Bay - Muğla Fethiye,2021-07-29T00:00:00.000,2021-07-29T13:00:00.000,2021-08-01T23:59:00.000,"JakoJako, Mareena, Stojche, Resom, KARAPAPAK, Irakli, Banu",TBA - Berlin,/events/1448054,26
"Plastic Planet W/ DJ Fart In The Club, Flapy DJ, DJ Jones, Arno Lemons, Special Guest (Canada)",2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T22:00:00.000,"DJ Fart in the Club, DJ Jones, Arno Lemons",Sounds Garten,/events/1453609,24
NOT IN MY HOUSE 001: Open Air,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-01T22:00:00.000,"Imad, Almost Famous, groovyjuri, Smau, Triqi",Humboldthain Club,/events/1452726,19
Renate Garten with Johannes Albert & Soul Bait,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T02:00:00.000,"Johannes Albert, Soul Bait",Renate,/events/1455070,16
Paradise Lost: Terre Thaemlitz,2021-07-28T00:00:00.000,2021-07-28T17:00:00.000,2021-08-01T22:30:00.000,Terre Thaemlitz,Kleiner Wasserspeicher,/events/1453620,7
Oewersause,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-01T22:00:00.000,"GiZ, Fennypenny, Bonjour Ben",gART.n,/events/1454353,5
Musikgarten x Balearic Banana,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T22:00:00.000,"Balearic Banana, Mimi, DJ Nomad",ZENNER,/events/1454021,4
Zapped Sonntags,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T22:00:00.000,"Sambaké, Cyko, Papa K",Emma Pea,/events/1454530,4
Family Affairs,2021-08-01T00:00:00.000,2021-08-01T10:00:00.000,2021-08-02T06:00:00.000,"Triptease, Thomas Melchior, Topper",Club der Visionaere,/events/1454696,4
SENSUS Berlin presents 'Asymmetry' Group Exhibition and Live Music,2021-07-31T00:00:00.000,2021-07-31T14:00:00.000,2021-08-01T22:00:00.000,Adrian Ernst,Kühlhaus Berlin,/events/1455004,4
Las Tettas Queer Fundraiser x Fridges,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-01T22:00:00.000,"ARIESFALLENANGEL, DJSOULSEEK, MDSM, Cali Rose",Köpenicker Strasse 18,/events/1455576,4
A L'ARME! Festival VOL IX,2021-07-31T00:00:00.000,2021-07-31T18:00:00.000,2021-08-01T23:59:00.000,"Kali Malone, Stephen O'Malley",Radialsystem,/events/1451520,3
Lazy.Sunday mit Kat Kat Tat,2021-08-01T00:00:00.000,2021-08-01T18:00:00.000,2021-08-02T02:00:00.000,Kat Kat Tat,Minimal Bar,/events/1454580,2
Studio Berlin - Open House,2021-08-01T00:00:00.000,2021-08-01T12:00:00.000,2021-08-01T20:00:00.000,,Berghain | Panorama Bar | Säule,/events/1454750,2
Zumi Sunday,2021-08-01T00:00:00.000,2021-08-01T22:00:00.000,2021-08-02T02:00:00.000,,Zu Mir Oder Zu Dir,/events/1454882,1
Renate Garten with Johannes Albert & Soul Bait,2021-08-01T00:00:00.000,2021-08-01T14:00:00.000,2021-08-02T02:00:00.000,Johannes Albert,Renate,/events/1454996,1
Sunday Open Air at Anura Festival: Art - Dicction & Fhainest & Dies - Das & DIT Klingt JUT @H13,2021-08-01T00:00:00.000,2021-08-01T10:00:00.000,2021-08-01T20:00:00.000,"Jaamann, Dan Brocksmith, Moritz Balkhausen, Balkhausen, Drimyn, Deaf Can Dance, Heretix, Wiebe Roose",H13 Kulturpark,/events/1455477,1
