Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Confusion Is Next To Happiness 003 with Marylou, Decha & Lena Willikens",2021-07-01T00:00:00.000,2021-07-01T17:00:00.000,2021-07-01T22:00:00.000,"Marylou, Lena Willikens",OXI,/events/1448578,39
Salzig im Salzclub: Bunker Culture with OG Overgroundmusic,2021-07-01T00:00:00.000,2021-07-01T20:00:00.000,2021-07-02T05:00:00.000,"Yami, Mad Hattress",Salzclub,/events/1449754,18
Studio Berlin - Guided Tours,2021-06-30T00:00:00.000,2021-06-30T12:00:00.000,2021-07-30T20:00:00.000,,Berghain | Panorama Bar | Säule,/events/1447799,7
Electronic.Thursday mit Kat Kat Tat,2021-07-01T00:00:00.000,2021-07-01T18:00:00.000,2021-07-02T03:00:00.000,Kat Kat Tat,Minimal Bar,/events/1448838,7
Heroines Of Sound,2021-07-01T00:00:00.000,2021-07-01T18:00:00.000,2021-07-04T22:00:00.000,"Midori Hirano, Laurie Spiegel",Radialsystem,/events/1447721,4
Studio Berlin - Guided Tours,2021-07-01T00:00:00.000,2021-07-01T12:00:00.000,2021-07-01T20:00:00.000,,Berghain | Panorama Bar | Säule,/events/1449736,3
Süsser Donnerstag,2021-07-01T00:00:00.000,2021-07-01T22:00:00.000,2021-07-02T02:00:00.000,Neobeo,Süss War Gestern,/events/1449636,2
Art I Dicction,2021-07-01T00:00:00.000,2021-07-01T18:00:00.000,2021-07-02T01:00:00.000,"ALXJ, Concrete Panther, Chemical Adam, Wiebe Roose",H13 Kulturpark,/events/1449883,2
Zumi Thursday,2021-07-01T00:00:00.000,2021-07-01T22:00:00.000,2021-07-02T02:00:00.000,"LeoSkiDj, Chaker, Colsen",Zu Mir Oder Zu Dir,/events/1450151,2
Thursdays::,2021-07-01T00:00:00.000,2021-07-01T18:00:00.000,2021-07-02T06:00:00.000,"Andrea Ferlin, Topper",Club der Visionaere,/events/1450248,2
Kryptox Sessions,2021-07-01T00:00:00.000,2021-07-01T17:00:00.000,2021-07-02T02:00:00.000,"Delfonic, Kapote, DJ Amir",ÆDEN,/events/1450062,1
"RSO Open Air with Cinthie, Cromby, DJ Seinfeld",2021-07-02T00:00:00.000,2021-07-02T16:00:00.000,2021-07-02T22:00:00.000,"Cinthie, Cromby, DJ Seinfeld",RSO.BERLIN,/events/1450021,266
Eingang Activities 001,2021-07-02T00:00:00.000,2021-07-02T16:00:00.000,2021-07-03T00:00:00.000,"Kwartz, BLANKA, Irazu, UNTDX, Dynamic Range",Lokschuppen Berlin,/events/1449462,226
Watergate Fridays at Sage Beach,2021-07-02T00:00:00.000,2021-07-02T16:00:00.000,2021-07-03T00:00:00.000,"Anja Schneider, Biesmans, Kristin Velvet, Lewin Paul",Sage Beach Berlin,/events/1449226,185
Verboten Open Air,2021-07-02T00:00:00.000,2021-07-02T20:00:00.000,2021-07-03T04:00:00.000,"NÚRIA (DE), Bee Lincoln",AVA Club,/events/1449446,67
"Forbidden Fruit with Alex From Tokyo, Gratts & Zola",2021-07-02T00:00:00.000,2021-07-02T18:00:00.000,2021-07-02T23:45:00.000,"Alex From Tokyo, Gratts",Urban Spree,/events/1446910,29
Sturmfrei mit Sciarada,2021-07-02T00:00:00.000,2021-07-02T18:00:00.000,2021-07-03T04:00:00.000,Sciarada,Minimal Bar,/events/1448237,22
Cadillac Escalate X Sektgarten,2021-07-02T00:00:00.000,2021-07-02T18:00:00.000,2021-07-02T22:00:00.000,"Cryptofauna, DJ Fuckoff, Lucinee, Miran N",://about blank,/events/1449394,15
Sold Out || Niconé & Dirty Doering at Kulturgarten,2021-07-02T00:00:00.000,2021-07-02T18:00:00.000,2021-07-02T22:00:00.000,"Niconé, Dirty Doering",Ritter Butzke,/events/1449257,11
Studio Berlin - Guided Tours,2021-06-30T00:00:00.000,2021-06-30T12:00:00.000,2021-07-30T20:00:00.000,,Berghain | Panorama Bar | Säule,/events/1447799,7
Studio Berlin - Open House,2021-07-02T00:00:00.000,2021-07-02T12:00:00.000,2021-07-02T20:00:00.000,,Berghain | Panorama Bar | Säule,/events/1447802,7
Zumi Friday,2021-07-02T00:00:00.000,2021-07-02T23:00:00.000,2021-07-03T02:00:00.000,Nikklaas,Zu Mir Oder Zu Dir,/events/1449313,7
Birgits Weekender,2021-07-02T00:00:00.000,2021-07-02T16:00:00.000,2021-07-02T22:00:00.000,"Alex Stein, Marcus Meinhardt, Maurice Mino, Sin:port",Birgit,/events/1450257,6
Fridays::,2021-07-02T00:00:00.000,2021-07-02T15:00:00.000,2021-07-03T06:00:00.000,"Dana Ruh, André Galluzzi, Maki Polne",Club der Visionaere,/events/1450263,5
Heroines Of Sound,2021-07-01T00:00:00.000,2021-07-01T18:00:00.000,2021-07-04T22:00:00.000,"Midori Hirano, Laurie Spiegel",Radialsystem,/events/1447721,4
Heroines Of Sound Festival 2021 – Theremin Workshop,2021-07-02T00:00:00.000,2021-07-02T16:00:00.000,2021-07-02T18:00:00.000,,Radialsystem,/events/1448874,2
OXI Garten mit Mo Chan,2021-07-02T00:00:00.000,2021-07-02T12:00:00.000,2021-07-02T22:00:00.000,Mo Chan,OXI,/events/1450031,2
Süsser Freitag,2021-07-02T00:00:00.000,2021-07-02T23:00:00.000,2021-07-03T03:00:00.000,Thomas Haak,Süss War Gestern,/events/1449627,1
Kai Schumacher,2021-07-02T00:00:00.000,2021-07-02T20:00:00.000,2021-07-03T22:00:00.000,,Silent Green,/events/1449780,1
Æden Freitag: Lehult & Friends with Lena Willikens,2021-07-02T00:00:00.000,2021-07-02T16:00:00.000,2021-07-03T02:00:00.000,"Lena Willikens, Space Drum Meditation, DJ Assam, Johan Kaseta, Lucas Brell",ÆDEN,/events/1450106,1
Press Play,2021-07-02T00:00:00.000,2021-07-02T20:00:00.000,2021-07-03T01:00:00.000,Mandel Turner,Repeat,/events/1450243,1
Intaresu with Hypnoize,2021-07-02T00:00:00.000,2021-07-02T23:59:00.000,2021-07-03T04:00:00.000,Hypnoize,Mein Haus Am See,/events/1450491,1
Music for the Cosmos,2021-07-02T00:00:00.000,2021-07-02T19:00:00.000,2021-07-02T22:00:00.000,,Petersburg Art Space,/events/1450517,0
Disobedient Circumstance ♥ shitlabel / Open Air / Day 1,2021-07-03T00:00:00.000,2021-07-03T12:00:00.000,2021-07-03T23:59:00.000,"Answer Code Request, BLACK ANTHEM RESTORE, Lakuti, Redshape, Tama Sumo, The Allegorist",Deus Temple Berlin,/events/1427252,935
"RSO Open Air with Acierate, Rebekah, Somewhen",2021-07-03T00:00:00.000,2021-07-03T12:00:00.000,2021-07-03T22:00:00.000,"Acierate, Deepneue, Rebekah, Somewhen",RSO.BERLIN,/events/1450023,600
Staub & Dial present 'Major Signals,2021-07-03T00:00:00.000,2021-07-03T14:00:00.000,2021-07-03T22:00:00.000,,gART.n,/events/1447873,246
Toys x Sektgarten,2021-07-03T00:00:00.000,2021-07-03T10:00:00.000,2021-07-03T22:00:00.000,"Moomin, Eluize, ASA 808, Zola",://about blank,/events/1445252,208
Ava Open Air,2021-07-03T00:00:00.000,2021-07-03T19:00:00.000,2021-07-04T05:00:00.000,,AVA Club,/events/1448846,67
Kontinuum 001,2021-07-03T00:00:00.000,2021-07-03T13:00:00.000,2021-07-03T22:00:00.000,"Sentimental Rave, WaqWaq Kingdom, CCL, Cali Rose, Amigdala, MDSM",Trauma Bar und Kino,/events/1448875,58
Ismus,2021-07-03T00:00:00.000,2021-07-03T12:00:00.000,2021-07-03T14:00:00.000,"Clouds, Alva, I.E (Ismus), TooMuch",Anomalie Art Club,/events/1448737,56
"Ostfunk Summerfeelings with Thomas Lizzara, Zusan, Daniela Hensel",2021-07-03T00:00:00.000,2021-07-03T14:00:00.000,2021-07-03T22:00:00.000,"Thomas Lizzara, Zusan, Daniela Hensel, Basstronauten, Mathias Moritz",OST,/events/1450346,29
