Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
deDaenA Weekly Program,2022-11-02T00:00:00.000,2022-11-02T22:00:00.000,2022-11-07T02:00:00.000,Autumn Tree,Dedaena,/events/1611748,0
deDaenA Weekly Program,2022-11-02T00:00:00.000,2022-11-02T22:00:00.000,2022-11-07T02:00:00.000,Autumn Tree,Dedaena,/events/1611748,0
"KHIDI 中 999999999, Lokier, Boyd Schidt, LILITH",2022-11-04T00:00:00.000,2022-11-04T23:59:00.000,2022-11-05T11:30:00.000,"999999999, Lokier, Boyd Schidt, Lilith., Puritan, Cillian, DJ CYE",KHIDI,/events/1604788,10
FUTURE TERROR: DJ Nobu / Haruka / DJ Yazi / Newa /Zitto B2B Zurkin /Kvanchi /BOYA /Sophie Phare,2022-11-04T00:00:00.000,2022-11-04T23:59:00.000,2022-11-05T12:00:00.000,"DJ Nobu, Haruka, DJ Yazi, Newa, Zitto, Zurkin, Kvanchi, Sophie Phare, Boyá",Bassiani,/events/1605281,5
Clubnight: nd_baumecker ✦ Ash Scholem ✦ Sportsmanship,2022-11-04T00:00:00.000,2022-11-04T23:30:00.000,2022-11-05T08:00:00.000,"nd_baumecker, Ash Scholem, Sportsmanship",Left Bank,/events/1577225,4
Aprili-Rasho / Parna,2022-11-04T00:00:00.000,2022-11-04T22:00:00.000,2022-11-05T04:00:00.000,"Rasho, Parna",Aprili,/events/1611219,0
deDaenA Weekly Program,2022-11-02T00:00:00.000,2022-11-02T22:00:00.000,2022-11-07T02:00:00.000,Autumn Tree,Dedaena,/events/1611748,0
"Mtkvarze Season Opening: Andrew James Gustav, Ika, Usherenko, Gio Shengelia & Sumo",2022-11-04T00:00:00.000,2022-11-04T23:00:00.000,2022-11-05T09:00:00.000,"Andrew James Gustav, Ika (GE), Usherenko, Gio Shengelia",Mtkvarze,/events/1612565,0
"KHIDI 中 G2: AOIFE, History Of Beatrice, STAOX",2022-11-05T00:00:00.000,2022-11-05T23:59:00.000,2022-11-06T09:00:00.000,"AOIFE, History Of Beatrice",KHIDI,/events/1606716,4
"Fantastic Planet Night with Byron YeaTES, Trotsky and Boya",2022-11-05T00:00:00.000,2022-11-05T23:59:00.000,2022-11-06T10:00:00.000,"Byron Yeates, Trotsky, Boyá",TES,/events/1609209,2
Sadar Bahar at Republic,2022-11-05T00:00:00.000,2022-11-05T22:00:00.000,2022-11-06T06:00:00.000,"Sadar Bahar, Levi Love Disco",Republic რესპუბლიკა,/events/1610197,1
TES ± LUST: Byron YeaTES - Trotsky - BOYA,2022-11-05T00:00:00.000,2022-11-05T23:00:00.000,2022-11-06T10:00:00.000,"Byron Yeates, Boyá, Trotsky",TES,/events/1612481,1
Horoom: DJ Nobu // Haruka // DJ Yazi // 98 Dots,2022-11-05T00:00:00.000,2022-11-05T23:59:00.000,2022-11-06T12:00:00.000,"DJ Nobu, Haruka, DJ Yazi, 98dots",Bassiani,/events/1609080,0
deDaenA Weekly Program,2022-11-02T00:00:00.000,2022-11-02T22:00:00.000,2022-11-07T02:00:00.000,Autumn Tree,Dedaena,/events/1611748,0
Aprili-Voiceless Records / Alëx & Thomy,2022-11-05T00:00:00.000,2022-11-05T22:00:00.000,2022-11-06T04:00:00.000,"Alëx, Thomy",Aprili,/events/1611759,0
"Yves, Hatsvali, Tevz & Kraumur",2022-11-05T00:00:00.000,2022-11-05T23:00:00.000,2022-11-06T09:00:00.000,"Hatsvali, Kraumur",Mtkvarze,/events/1612573,0
TREEBAL GATHERING AT EZO,2022-11-05T00:00:00.000,2022-11-05T22:00:00.000,2022-11-06T12:00:00.000,,eZo Festival,/events/1620273,0
deDaenA Weekly Program,2022-11-02T00:00:00.000,2022-11-02T22:00:00.000,2022-11-07T02:00:00.000,Autumn Tree,Dedaena,/events/1611748,0
Dedaena Weekly Program,2022-11-09T00:00:00.000,2022-11-09T22:00:00.000,2022-11-14T02:00:00.000,"Elene, Gio Shengelia, Audio Space, Abdali",Dedaena,/events/1614916,1
Dedaena Weekly Program,2022-11-09T00:00:00.000,2022-11-09T22:00:00.000,2022-11-14T02:00:00.000,"Elene, Gio Shengelia, Audio Space, Abdali",Dedaena,/events/1614916,1
TES ± LUST: DJ Sense I Ottonian,2022-11-10T00:00:00.000,2022-11-10T23:00:00.000,2022-11-11T08:00:00.000,"DJ Sense, Ottonian",TES,/events/1615491,0
"KHIDI 中 PERSEPHONIC SIRENS NIGHT: Ancient Methods, SYDNEY VALETTE, L.F.T., Hecate Legacy",2022-11-11T00:00:00.000,2022-11-11T23:59:00.000,2022-11-12T11:00:00.000,"Ancient Methods, Hecate Legacy, L.F.T., Knaughty",KHIDI,/events/1609281,6
Bassiani/Horoom: Claudio PRC // Voiski // nebbieri // Zesknel // Darwin // HVL // Aksed,2022-11-11T00:00:00.000,2022-11-11T23:59:00.000,2022-11-12T12:00:00.000,"Claudio PRC, Voiski, nebbieri, Zesknel, Darwin, HVL, Aksed",Bassiani,/events/1608595,4
Big Miz at Republic,2022-11-11T00:00:00.000,2022-11-11T22:00:00.000,2022-11-12T06:00:00.000,"Big Miz, Levi Love Disco",Republic რესპუბლიკა,/events/1610200,3
TATO ART BRIDGE // RASKAT MOVEMENT with GIORGI PIPIA,2022-11-11T00:00:00.000,2022-11-11T22:00:00.000,2022-11-12T07:00:00.000,"Giorgi Pipia, Helldash, Kadu, J.Stealth, Moonboy, Shorlax",Tato Bridge Gallery,/events/1611307,1
"Mtkvarze 10 Year Anniversary: Evan Baggs, Bekuchi, Bero, Keto & Rene",2022-11-11T00:00:00.000,2022-11-11T23:00:00.000,2022-11-12T09:00:00.000,"Evan Baggs, Bekuchi, Bero, Keto",Mtkvarze,/events/1612579,1
Clubnight: ✦ Bashhka ✦ Giorgi Pipia ✦ Umbruter,2022-11-11T00:00:00.000,2022-11-11T22:30:00.000,2022-11-13T08:00:00.000,"BASHKKA, Giorgi Pipia",Left Bank,/events/1613702,1
Dedaena Weekly Program,2022-11-09T00:00:00.000,2022-11-09T22:00:00.000,2022-11-14T02:00:00.000,"Elene, Gio Shengelia, Audio Space, Abdali",Dedaena,/events/1614916,1
