Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"lost.souls with Jan Oberlaender, Ninette, Esther Duijn, Mike Book uvm",2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T13:00:00.000,"Jan Oberlaender, Ninette, Esther Duijn, Mike Book, Daniel Jaeger, Edward Ean, Tim Koma",Burg Schnabel,/events/966643,98
"Olymphia Opening with Croatian Amor, Vanity Productions, Yen Towers",2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T03:00:00.000,"Croatian Amor, Vanity Productions, Yen Towers, Yen Towers, Sarah Miles",Acud Macht NEU,/events/973287,57
"Catnapp & Friends with Vincenzo, Urbanowski & More",2017-06-01T00:00:00.000,2017-06-01T20:00:00.000,2017-06-02T10:00:00.000,"Catnapp, Vincenzo, Urbanowski, Stefan Z, Manuela Mayoral",Chalet,/events/963704,54
Knutschen,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T10:00:00.000,"Mr.Schug, Dachgeschoss, Karel Nine, Warte:mal, Alex Kiefer",Birgit,/events/971974,43
Antidote's Cosmic Open Air & BBQ (All day),2017-06-01T00:00:00.000,2017-06-01T14:00:00.000,2017-06-01T22:00:00.000,Prantel,Griessmuehle,/events/972702,39
"Hummmpday /w. Chad Andrew, Leon Licht, David Pher & More",2017-06-01T00:00:00.000,2017-06-01T23:59:00.000,2017-06-02T09:00:00.000,"Chad Andrew, Leon Licht, David Pher, Coco, Bee Lincoln",Renate,/events/975371,37
STAY x Die Orakel,2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T08:00:00.000,"Koehler, Oliver Hafenbauer, Jaures, Vincent Feit",OHM,/events/962497,33
Electronic.Thursday mit Linus Pauling,2017-06-01T00:00:00.000,2017-06-01T19:00:00.000,2017-06-02T06:00:00.000,,Minimal Bar,/events/943631,30
Clap,2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T06:00:00.000,"Chris Knipp, Martien V., Abilaan",Paloma,/events/972485,27
Gqom OH,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T04:00:00.000,"Mafia Boyz, Nan Kolè, PANDORA'S JUKEBOX",Berghain | Panorama Bar | Säule,/events/969557,25
Cure Music & Outcast Torino,2017-06-01T00:00:00.000,2017-06-01T15:00:00.000,2017-06-02T06:00:00.000,"Felipe Valenzuela, Dani Casarano, Adam Collins, Omni, Momo Trosman, Alex Dima, Bakked",Club der Visionaere,/events/966846,24
Rituals presents Kobayashi Recordings 20 Years Anniversary,2017-06-01T00:00:00.000,2017-06-01T23:59:00.000,2017-06-02T10:00:00.000,"The Horrorist, Francesco Arancio, Traffic Report, Sansui",Lokschuppen Berlin,/events/962737,20
Trapaholic Thursday,2017-06-01T00:00:00.000,2017-06-01T19:00:00.000,2017-06-02T04:00:00.000,,Promenaden Eck,/events/963973,18
Berlina für Techno im Bellmer,2017-06-01T00:00:00.000,2017-06-01T20:00:00.000,2017-06-02T06:00:00.000,"ROEGLIN, Ole Niedermauntel",Crack Bellmer,/events/974607,13
Thank You Thursday Ehrensache,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T08:00:00.000,Ehrenstil,Süss War Gestern,/events/967999,12
Ritterstraße - Clamour for Glamour,2017-06-01T00:00:00.000,2017-06-01T23:59:00.000,2017-06-02T07:00:00.000,"Franz Scala, Maik Gyver",Ritter Butzke,/events/970933,12
Step Higher - Drum & Bass / Psytrance,2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T07:00:00.000,Upzet,Void Club,/events/975821,11
Die Jungen Wilden,2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T08:00:00.000,"Stereo Jack, Daniel Boon",AVA Club,/events/973838,5
Donnerdogge,2017-06-01T00:00:00.000,2017-06-01T23:59:00.000,2017-06-02T14:00:00.000,"Agent, Gitte Verfuehrt",Golden Gate,/events/974575,5
Elektronischer Donnerstag: Underthesea,2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T08:00:00.000,"Grego After All, Ady Toledano, DJ Swagger",Schwuz,/events/969668,2
Chemistry Club #9 with Madera Verde,2017-06-01T00:00:00.000,2017-06-01T20:00:00.000,2017-06-02T03:00:00.000,Things With Wings,Zum Böhmischen Dorf,/events/970921,2
LAWBF presents Voodoomagic // Elbee Bad/Nicholas + Liam Mockridge,2017-06-01T00:00:00.000,2017-06-01T23:00:00.000,2017-06-02T06:30:00.000,"Elbee Bad, LAWBF, Liam Mockridge",Farbfernseher,/events/975469,2
Playground,2017-06-01T00:00:00.000,2017-06-01T16:00:00.000,2017-06-02T10:00:00.000,"Chambray, Sven von Thülen, John Osborn, Lapien, Jennifer Touch",[ipsə],/events/985729,1
Elektrodonnerstag with Gebrüder Klangpusch,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T09:00:00.000,Klangpusch,Der Weiße Hase,/events/965658,1
Electric Culture,2017-06-01T00:00:00.000,2017-06-01T23:59:00.000,2017-06-02T07:00:00.000,Tomax,Cassiopeia,/events/973459,1
Cosmic Vibes Berlin,2017-06-01T00:00:00.000,2017-06-01T18:00:00.000,2017-06-02T02:00:00.000,Femalemacho,Solar,/events/973983,1
Panke Jam Session,2017-06-01T00:00:00.000,2017-06-01T20:00:00.000,2017-06-02T02:00:00.000,,Panke,/events/975957,1
DJ Whity All Night Long,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T03:00:00.000,DJ whity,Zu Mir Oder Zu Dir,/events/976335,1
Rock at Sage,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T04:00:00.000,"DJ Guess, Phil Barbee",Sage Club,/events/977025,1
The Soul of Disco,2017-06-01T00:00:00.000,2017-06-01T22:00:00.000,2017-06-02T02:00:00.000,Dieta Berliner,Prinzipal Kreuzberg,/events/1098632,1
Neverland x Ragnarøk,2017-06-02T00:00:00.000,2017-06-02T23:59:00.000,2017-06-03T11:00:00.000,"Dapayk, Yetti Meißner, deKai, Empro, Marcel Freigeist, Eve Schwarz, Matt Morra, Kevin Wimmer, Chris von B.",Ritter Butzke,/events/957515,235
Carnaval de Birgit: Outdoor&indoor / Day 1,2017-06-02T00:00:00.000,2017-06-02T23:00:00.000,2017-06-03T14:00:00.000,"Sharam Jey, Boy Next Door, Marc DePulse, Don Brazo, vom Feisten, Diana May, Raphael Hofman, Barbara Myra, Andi de Luxe",Birgit,/events/972954,152
Get Perlonized x Tresor,2017-06-02T00:00:00.000,2017-06-02T23:59:00.000,2017-06-03T12:00:00.000,"Audio Werner, Zip, Sammy Dee, Vera, Silent Servant, Ron Morelli, Reka",Tresor / Globus,/events/968981,137
The Swarm,2017-06-02T00:00:00.000,2017-06-02T23:59:00.000,2017-06-03T15:00:00.000,"DAHRAXT, Caleb ESC, THNTS, Karschau, Konkret, Chami, Max Durante, Prantel, Sarah for Sure, Tigerhead, Sabine Hoffmann, Adlas, DJ Ion, Jackie G, Minijob, Saturator, Tymotica",://about blank,/events/968060,117
"cubeplus Night with A.Paul, Alfred Heinrichs uvm",2017-06-02T00:00:00.000,2017-06-02T23:00:00.000,2017-06-03T08:30:00.000,"A.Paul, Alfred Heinrichs",Polygon Club,/events/966943,100
