Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Electric Monday,2018-10-01T00:00:00.000,2018-10-01T23:00:00.000,2018-10-02T07:00:00.000,"Terry Francis, Frankie Flowerz, The Pushamann",KitKatClub,/events/1152506,51
House of Waxx,2018-10-01T00:00:00.000,2018-10-01T23:59:00.000,2018-10-02T09:00:00.000,"Budino, Juan Ramos, Beaner, Tweeter, Banoffee Pies",Tresor / Globus,/events/1160452,35
Manic.Monday mit Bacon Chang,2018-10-01T00:00:00.000,2018-10-01T19:00:00.000,2018-10-02T05:00:00.000,Bacon Chang,Minimal Bar,/events/1148737,18
Nice One,2018-10-01T00:00:00.000,2018-10-01T20:00:00.000,2018-10-02T06:00:00.000,Roebbes,Crack Bellmer,/events/1165144,15
Red Bull Music Festival Berlin: Spectral Science,2018-10-01T00:00:00.000,2018-10-01T21:00:00.000,2018-10-02T02:00:00.000,"Kate NV, Loradeniz",Monarch,/events/1137493,12
Monday Mood,2018-10-01T00:00:00.000,2018-10-01T19:00:00.000,2018-10-02T04:00:00.000,,Süss War Gestern,/events/1155951,5
Absinthe Films Stay Tuned Berlin Premiere & Easy Giant Live,2018-10-01T00:00:00.000,2018-10-01T19:30:00.000,2018-10-01T23:00:00.000,,Musik & Frieden,/events/1158185,2
Clara Sun ,2018-10-01T00:00:00.000,2018-10-01T22:00:00.000,2018-10-02T04:30:00.000,,Eschschloraque,/events/1161389,0
"Toktok vs Soffy O, Housemeister & Haito",2018-10-02T00:00:00.000,2018-10-02T23:59:00.000,2018-10-03T10:00:00.000,"Housemeister, Haito",So36,/events/1152966,274
"Ismus - 3 Years - CJ Bolland, nthng, Airod",2018-10-02T00:00:00.000,2018-10-02T22:00:00.000,2018-10-03T22:00:00.000,"CJ Bolland, Airod, Hadone, Danilo Incorvaia, Alva, TooMuch, nthng, Ida Engelhardt, Jasmine Azarian, Philipp Drube, Paulitical, OSKAR., Jack Massey, Liebherr, Squallfront, Johnny Counce, Xantrax",Griessmuehle,/events/1149078,166
Encore.une.Fois *Techno Edition*,2018-10-02T00:00:00.000,2018-10-02T23:59:00.000,2018-10-03T12:00:00.000,"Florian Meindl, CYRK, Sierra Sam, Pascal Hetzel, Michael Placke",Lokschuppen Berlin,/events/1158623,115
Homeparty,2018-10-02T00:00:00.000,2018-10-02T23:59:00.000,2018-10-03T10:00:00.000,"Olivier Giacomotto, Matchy, Mehr is Mehr, Toni Strauss, Lormes, Christopher Kono, Nicosh, JoeBloxx, Dirty Harry (1)",Ritter Butzke,/events/1158445,114
Red Bull Music Festival Berlin: Dixon,2018-10-02T00:00:00.000,2018-10-02T23:00:00.000,2018-10-03T06:00:00.000,"Dixon, Caroline Lethô, Ylia, ArtSaves, chawood, VTSS",Ballhaus Rixdorf,/events/1137491,104
"Hallo Montag Season Closing with Jimpster, Andy Hart and More",2018-10-02T00:00:00.000,2018-10-02T20:00:00.000,2018-10-03T08:00:00.000,"Jimpster, Andy Hart, Craigie Knowes, S3A, Hodini, Till von Sein, Chopstick & Johnjon, Meggy, Wrong Copy, Kolja Gerstenberg, D.Y.A, Paul Pablo",[ipsə],/events/1137593,73
"Birgit ist Techno Closing with Miyagi, Sascha Cawa, Dachgeschoss",2018-10-02T00:00:00.000,2018-10-02T23:00:00.000,2018-10-03T10:00:00.000,"Miyagi, Sascha Cawa, Dachgeschoss, Pascale Voltaire, Daniel Schumann, Lucas Tesoin, Suspekt",Birgit,/events/1165247,62
