Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
AKAI PRO x DENON DJ Hang out,2018-02-01T00:00:00.000,2018-02-01T13:00:00.000,2018-02-01T18:00:00.000,"Anika, Lakker, Borusiade, Emika, Sky Deep",Red Bull Music Studios,/events/1059081,263
CTM Festival 2018,2018-01-26T00:00:00.000,2018-01-26T21:00:00.000,2018-02-04T23:59:00.000,"Amenra, Cevdet Erek, DJ Panic, Rashad Becker, Pan Daijing, Ian Helliwell, Jace Clayton, Jana Rush, Kablam, Medusa's Bed, Nadah El Shazly, Schwefelgelb, Swan Meat, Boys Noize, George E. Lewis, Scott Kelly, Antwood, Bad Gyal, Batu, Cuntroaches, Errorsmith, HAJ300, Hanin Elias, HDMIRROR, Hyph11E, Jason Hou, JASSS, Kilbourne, Lakuti, Marc Acardipane, Marcus Schmickler, NAKED (UK), Nene H, Nihiloxica, Okkyung Lee, Olivia, Perel, Pixelord, RoxXxan, Sounds of Sisso, Borusiade, Celestial Trax, Colleen, Recondite, Occult, Drew McDowall, Elena Colombi, Esa, Holly Herndon, James Ferraro, Jessica Ekomane, Jlin, Lotic, Lucrecia Dalt, Perera Elsewhere, Special Request, Uta, Wixapol S.A., Equiknoxx, Shanique Marie, Hitmakerchinx, Hunni'd Jaws, Albertine Sarges, DJ Heroin, houaïda, Josa Peit, Lamin Fofana, Laurel Halo, Marshall Vincent, RAMZi, 33EMYBW, Born in Flamez, FAKA, Flava D, DJ Storm, COUCOU CHLOE, Shygirl, Sega Bodega, Soda Plains, DAF, Bestial Mouths, GAIKA, John Connell, Lawrence Lek, ZULI, Kangding Ray",TBA - Berlin,/events/1032695,105
CTM 2018 - Daemmerlicht,2018-01-31T00:00:00.000,2018-01-31T18:30:00.000,2018-02-01T22:00:00.000,Recondite,Berghain | Panorama Bar | Säule,/events/1051799,57
"Sleepless f/Oska with Moderna, Ferdinand Dreyssig, Mike Book, Cromby & More",2018-02-01T00:00:00.000,2018-02-01T23:59:00.000,2018-02-02T10:00:00.000,"Moderna, Ferdinand Dreyssig, Cromby, Mike Book, DJ Assam, Lucky Charmz",Chalet,/events/1063530,44
"Zone Collective presents: Giant Swan, Ridler, Smog, LAF Tebano and Kleft",2018-02-01T00:00:00.000,2018-02-01T22:00:00.000,2018-02-02T03:00:00.000,"Giant Swan, smog [oqko], Kleft",OHM,/events/1057445,35
Electronic.Thursday mit DJ Janno all Night Long,2018-02-01T00:00:00.000,2018-02-01T19:00:00.000,2018-02-02T05:00:00.000,,Minimal Bar,/events/1041088,29
CTM 2018 - On Edge / Phasing,2018-02-01T00:00:00.000,2018-02-01T21:00:00.000,2018-02-02T05:00:00.000,"Schwefelgelb, Swan Meat, Violence, Olivia, Jana Rush, Jason Hou, Champion, Serious, Hyph11E, Perera Elsewhere",Berghain | Panorama Bar | Säule,/events/1056828,26
The Unknown presents Nicola Fornasier,2018-02-01T00:00:00.000,2018-02-01T22:00:00.000,2018-02-02T03:00:00.000,Nicola Fornasier,Zu Mir Oder Zu Dir,/events/1043607,24
Thursdate: Edible,2018-02-01T00:00:00.000,2018-02-01T23:59:00.000,2018-02-02T10:00:00.000,"Eats Everything, Paul Woolford, Kristin Velvet",Watergate,/events/1061354,23
Rituals Hosted by Beton,2018-02-01T00:00:00.000,2018-02-01T23:59:00.000,2018-02-02T08:00:00.000,"Modig, Edward Ean, Spinoza, Dennis Siemion",Lokschuppen Berlin,/events/1058508,21
