Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Electric Monday,2019-07-01T00:00:00.000,2019-07-01T23:00:00.000,2019-07-02T07:00:00.000,"Alexi Delano, Elisa Elisa, Frankie Flowerz",KitKatClub,/events/1275191,39
"Hallo Montag - Open Air #10 with Dwson, Galen, Jana Falcon and More",2019-07-01T00:00:00.000,2019-07-01T14:00:00.000,2019-07-02T04:00:00.000,"Dwson, Galen, Jana Falcon, Dairmount, DJ Assam",[ipsə],/events/1251054,31
House of Waxx,2019-07-01T00:00:00.000,2019-07-01T23:59:00.000,2019-07-02T09:00:00.000,"Nick V, Akirahawks, Juliano",Tresor / Globus,/events/1275269,25
Manic.Monday mit James Turquoise,2019-07-01T00:00:00.000,2019-07-01T19:00:00.000,2019-07-02T05:00:00.000,,Minimal Bar,/events/1265426,12
Ridiculously Crispy´s Amazething Afterhour,2019-06-30T00:00:00.000,2019-06-30T06:00:00.000,2019-07-01T18:00:00.000,"Clembo, Squallfront",Maze,/events/1271688,10
Nice One,2019-07-01T00:00:00.000,2019-07-01T20:00:00.000,2019-07-02T06:00:00.000,BLXCK,Crack Bellmer,/events/1285041,10
Sol Asylum,2019-07-01T00:00:00.000,2019-07-01T18:00:00.000,2019-07-02T06:00:00.000,"Maksim, Samuel Padden, Miss Jools, Julie Marghilano",Hoppetosse,/events/1276400,8
Mad Monday • presents Kleinstadtganoven,2019-07-01T00:00:00.000,2019-07-01T23:00:00.000,2019-07-02T08:00:00.000,Goa Camino,Der Weiße Hase,/events/1283704,7
Liquid Monday,2019-07-01T00:00:00.000,2019-07-01T23:00:00.000,2019-07-02T06:00:00.000,Upzet,Void Club,/events/1285694,7
Monday Mood,2019-07-01T00:00:00.000,2019-07-01T20:00:00.000,2019-07-02T04:00:00.000,,Süss War Gestern,/events/1280130,3
Fashion Week x Open Air & Indoor *Techno Edition*,2019-07-02T00:00:00.000,2019-07-02T23:59:00.000,2019-07-03T12:00:00.000,"BNJMN, John Osborn, Lioness, Nikki Pryke, Katiusha, Lilly Deupré, Michael Placke",Lokschuppen Berlin,/events/1285590,207
OMG It´s Tuesday Club + Open Air,2019-07-02T00:00:00.000,2019-07-02T23:00:00.000,2019-07-03T10:00:00.000,"Channel X, Dennis Beutler, Swaytone, Mondee",Birgit,/events/1277764,43
go.Play mit Anna Schreit,2019-07-02T00:00:00.000,2019-07-02T19:00:00.000,2019-07-03T05:00:00.000,Anna Schreit,Minimal Bar,/events/1265427,16
Bellmeria,2019-07-02T00:00:00.000,2019-07-02T20:00:00.000,2019-07-03T06:00:00.000,"Jenson, Cindy Size",Crack Bellmer,/events/1285091,14
The Unknown presents Wojtech,2019-07-02T00:00:00.000,2019-07-02T22:00:00.000,2019-07-03T02:00:00.000,,Mein Haus Am See,/events/1284578,13
Free Before 8pm / Open Air + Club - Lupus in Fabula French Clandestine,2019-07-02T00:00:00.000,2019-07-02T18:00:00.000,2019-07-03T03:00:00.000,"Cesko, Herr Mike",Polygon Club,/events/1286663,9
Tuesday Tales,2019-07-02T00:00:00.000,2019-07-02T20:00:00.000,2019-07-03T04:00:00.000,,Süss War Gestern,/events/1280131,5
Pong Club mit KELMHO & C/OP,2019-07-02T00:00:00.000,2019-07-02T20:00:00.000,2019-07-03T02:00:00.000,KELMHO,Griessmuehle,/events/1274299,4
in the Line of Fire,2019-07-02T00:00:00.000,2019-07-02T23:59:00.000,2019-07-03T08:00:00.000,,Chez Jacki,/events/1285608,1
"The Swag JAM with Cetcé, Abeneko - Dj Doowap",2019-07-02T00:00:00.000,2019-07-02T21:00:00.000,2019-07-03T04:00:00.000,DJ Doowap,Badehaus Berlin,/events/1286853,1
We Love Dance Moves with Koupe Sauvage,2019-07-02T00:00:00.000,2019-07-02T19:00:00.000,2019-07-03T08:00:00.000,,Promenaden Eck,/events/1292701,1
Canceled,2019-07-02T00:00:00.000,2019-07-02T23:59:00.000,2019-07-03T12:00:00.000,,Südblock,/events/1278701,40
Summer Camp: Ismus x Jaded,2019-07-03T00:00:00.000,2019-07-03T23:59:00.000,2019-07-04T10:00:00.000,"Stephanie Sykes, Chris Stanford, Raymundo Rodriguez, SLLAV, DJ IBON, DYEN, Veronique, Philipp Drube, TooMuch",Griessmuehle,/events/1275817,287
Schlau #7,2019-07-03T00:00:00.000,2019-07-03T23:59:00.000,2019-07-04T08:00:00.000,"Z@p, Laura BCR, Gustavo, DJ Serio, Ebrian",://about blank,/events/1274494,130
Mittwoch: Set in Motion with Molly & DASCO,2019-07-03T00:00:00.000,2019-07-03T23:59:00.000,2019-07-04T10:00:00.000,"Allidé, DASCO, Lewin Paul, Molly, Room Service, Tom.",Watergate,/events/1273798,105
Exhale Night Open Air,2019-07-03T00:00:00.000,2019-07-03T23:00:00.000,2019-07-04T10:00:00.000,"Kadosh, Aaaron",Lokschuppen Berlin,/events/1280870,53
Mittendrin mit Guillermo Monedero,2019-07-03T00:00:00.000,2019-07-03T19:00:00.000,2019-07-04T05:00:00.000,Guillermo Monedero,Minimal Bar,/events/1265428,39
Tresor New Faces,2019-07-03T00:00:00.000,2019-07-03T23:59:00.000,2019-07-04T09:00:00.000,"Verraco, Artik, Victor Kubin",Tresor / Globus,/events/1278777,35
Tanya Tagaq – Split Tooth,2019-07-03T00:00:00.000,2019-07-03T19:00:00.000,2019-07-03T23:00:00.000,"Tanya Tagaq, Rabih Beaini, Opium Hum",Berghain | Panorama Bar | Säule,/events/1270085,29
Techno Mittwoch (Two Floors),2019-07-03T00:00:00.000,2019-07-03T23:00:00.000,2019-07-04T10:00:00.000,"Daniel Boon, Yannick Müller, Somersault, JYDN, Laura King",AVA Club,/events/1278507,28
Melliflow,2019-07-03T00:00:00.000,2019-07-03T18:00:00.000,2019-07-04T06:00:00.000,"Etienne, And.rea, Federico Molinari, Vera",Hoppetosse,/events/1277943,18
"The Unknown presents Fabu, Voxal & Nico Nissl",2019-07-03T00:00:00.000,2019-07-03T22:00:00.000,2019-07-04T04:00:00.000,Fabu,Süss War Gestern,/events/1284580,14
Toaxnight Festival Party,2019-07-03T00:00:00.000,2019-07-03T18:00:00.000,2019-07-03T23:45:00.000,"Emika, Parra for Cuva, Kid Simius",Funkhaus Berlin,/events/1285712,4
Soulful Vibes Pres. DJ Valis,2019-07-03T00:00:00.000,2019-07-03T18:00:00.000,2019-07-04T02:00:00.000,"DJ Valis, The Groove",Solar,/events/1276975,3
