Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Donnersducks with Meriem, Tom Nowa, Marcel Puntheller, Marion Cobretti",2016-09-01T00:00:00.000,2016-09-01T23:59:00.000,2016-09-02T07:00:00.000,"Tom Nowa, Meriem, Marcel Puntheller, Marion Cobretti",Ritter Butzke,/events/866329,71
Rituals 1 Year Birthday,2016-09-01T00:00:00.000,2016-09-01T23:00:00.000,2016-09-02T10:00:00.000,"Unhuman, Philipp Strobel, Artik, Monolith, Balas, Francesco Arancio, Cynthia Stern, Deepneue",Lokschuppen Berlin,/events/867003,38
Pop-Kultur 2016,2016-08-31T00:00:00.000,2016-08-31T18:00:00.000,2016-09-02T23:59:00.000,"ABRA, Alex.Do, Alice Cohen, Ana Ana, Brandt Brauer Frick, Fatima Al Qadiri, Heimer, John Roberts, Keøma, Matthew Herbert, Mogwai, Bubba, No Joy, Roosevelt, rRoxymore, Ryan Vail, SassyBlack, Sarah Miles, Tellavision, The KVB, TYGAPAW, Zebra Katz, Zola Jesus",TBA - Berlin,/events/837501,37
Bruno Pronsato´s Romance Club,2016-09-01T00:00:00.000,2016-09-01T23:59:00.000,2016-09-02T09:00:00.000,"Valentin Stip, Ben Freeney, Will Lynch, Bruno Pronsato",Renate,/events/870141,30
Electronic.Thursday mit Sven Swade,2016-09-01T00:00:00.000,2016-09-01T19:00:00.000,2016-09-02T06:00:00.000,Sven Swade,Minimal Bar,/events/858509,23
Ipse Pres. Open Square,2016-09-01T00:00:00.000,2016-09-01T18:00:00.000,2016-09-02T10:00:00.000,"Yes'in, Emmanuel K, Kon Ding, Vito Fattore",[ipsə],/events/869636,21
Lebe Lieber Ungewöhnlich,2016-09-01T00:00:00.000,2016-09-01T23:00:00.000,2016-09-02T09:00:00.000,Evest N,AVA Club,/events/873899,20
"Dia de los Muertos with Schwarz Don't Crack (Live), Dandy Diary & More",2016-09-01T00:00:00.000,2016-09-01T20:00:00.000,2016-09-02T10:00:00.000,"Nummer, Rockaforte",Chalet,/events/861445,19
Thank you Thursday,2016-09-01T00:00:00.000,2016-09-01T20:00:00.000,2016-09-02T05:00:00.000,Michael Lovatt,Süss War Gestern,/events/869281,13
Der Abend mit Randahlem,2016-09-01T00:00:00.000,2016-09-01T19:00:00.000,2016-09-02T04:00:00.000,,Promenaden Eck,/events/859925,11
Pop-Kultur Berlin,2016-09-01T00:00:00.000,2016-09-01T22:00:00.000,2016-09-02T01:00:00.000,,Kultstätte Keller,/events/848197,9
"Mystic Moods with Don't DJ, Ultraviolett, Fog Puma",2016-09-01T00:00:00.000,2016-09-01T16:00:00.000,2016-09-02T02:00:00.000,"DON'T DJ, Ultraviolett, Fog Puma",Klunkerkranich,/events/860332,7
An Off-Kultur Thursday with András & Gratts,2016-09-01T00:00:00.000,2016-09-01T22:00:00.000,2016-09-02T06:00:00.000,Gratts,Sameheads,/events/868678,7
Loosen Up,2016-09-01T00:00:00.000,2016-09-01T15:00:00.000,2016-09-02T09:00:00.000,"Fosky, Ema Remedi, Ernesto Ferreyra",Club der Visionaere,/events/873297,6
Licious Invites - The Sorry Entertainer,2016-09-01T00:00:00.000,2016-09-01T20:00:00.000,2016-09-02T07:00:00.000,,Crack Bellmer,/events/873805,6
Mint,2016-09-01T00:00:00.000,2016-09-01T23:00:00.000,2016-09-02T06:30:00.000,"Isa GT, Ena Lind",Farbfernseher,/events/874378,6
Donnerdogge,2016-09-01T00:00:00.000,2016-09-01T23:59:00.000,2016-09-02T15:00:00.000,"Rafael Da Cruz, Ricardo Ferreira, Dooit, Dan Buri",Golden Gate,/events/873252,5
Reclaim the Beats Festival,2016-09-01T00:00:00.000,2016-09-01T19:30:00.000,2016-09-02T05:00:00.000,"Klaas von Karlos, Lila D, Valeria",Maze,/events/873335,4
Honey Loops,2016-09-01T00:00:00.000,2016-09-01T22:00:00.000,2016-09-02T06:00:00.000,"Bruno Otranto, Lena Brumby",Paloma,/events/874761,4
