Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Meet presents Deestricted,2018-03-01T00:00:00.000,2018-03-01T23:45:00.000,2018-03-02T09:00:00.000,"Bein, Alessio Collina, Alberto Candini, Gian Marco Ricci",Griessmuehle,/events/1072875,91
"Operate: 2-Step, UK-Garage & House",2018-03-01T00:00:00.000,2018-03-01T23:00:00.000,2018-03-02T06:00:00.000,"Ben Mono, TMSN, Enchanted Rhythms",Farbfernseher,/events/1058255,62
"Sleepless x Stay Free Kollektiv with Foolik, Bianka Banks, Mistral & Enis",2018-03-01T00:00:00.000,2018-03-01T23:59:00.000,2018-03-02T10:00:00.000,"Foolik, Bianka Banks",Chalet,/events/1075063,41
The Unknown presents Abilaan & Friedrich Raphael,2018-03-01T00:00:00.000,2018-03-01T19:00:00.000,2018-03-02T03:00:00.000,"Abilaan, Friedrich Raphael",Zu Mir Oder Zu Dir,/events/1071090,33
Alva Noto presents Unieqav Live at Funkhaus,2018-03-01T00:00:00.000,2018-03-01T18:30:00.000,2018-03-01T23:30:00.000,Alva Noto,Funkhaus Berlin,/events/1061509,30
House Thursday,2018-03-01T00:00:00.000,2018-03-01T20:00:00.000,2018-03-02T06:00:00.000,"Nikklaas, Made In 87",Crack Bellmer,/events/1069099,28
Stil vor Talent – New Waves,2018-03-01T00:00:00.000,2018-03-01T23:59:00.000,2018-03-02T11:00:00.000,"Kellerkind, Sam Shure, Björn Störig",Watergate,/events/1065870,25
Patrick Arbez Meets die Jungen Wilden,2018-03-01T00:00:00.000,2018-03-01T23:00:00.000,2018-03-02T10:00:00.000,"Patrick Arbez, Timo Veranta, Jørnemann",AVA Club,/events/1065543,20
Chemistry Club 17 with Shanghai Burton,2018-03-01T00:00:00.000,2018-03-01T20:00:00.000,2018-03-02T03:00:00.000,"Shanghai Burton, Things With Wings",Zum Böhmischen Dorf,/events/1076923,20
Step Higher Meets Lost In Nature,2018-03-01T00:00:00.000,2018-03-01T23:00:00.000,2018-03-02T07:00:00.000,"Jimi Handtrix, Upzet",Void Club,/events/1075727,16
Die Große Will Spliff Super Show,2018-03-01T00:00:00.000,2018-03-01T22:00:00.000,2018-03-02T06:00:00.000,,Humboldthain Club,/events/1060882,15
Suzaku Invites Întuneric,2018-03-01T00:00:00.000,2018-03-01T21:00:00.000,2018-03-02T03:00:00.000,"Five Ten, Kamyar Keramati, vig0, Kaloustian",Repeat,/events/1075174,15
Electronic.Thursday mit Aramis & Freunde,2018-03-01T00:00:00.000,2018-03-01T19:00:00.000,2018-03-02T06:00:00.000,,Minimal Bar,/events/1064889,14
Rituals Hosted by female:pressure,2018-03-01T00:00:00.000,2018-03-01T23:59:00.000,2018-03-02T08:00:00.000,"Magda El Bayoumi, Akkamiau",Lokschuppen Berlin,/events/1072210,14
Der Abend mit Batachhi,2018-03-01T00:00:00.000,2018-03-01T19:00:00.000,2018-03-02T04:00:00.000,,Promenaden Eck,/events/1063759,10
Welcome To Papaya,2018-03-01T00:00:00.000,2018-03-01T19:00:00.000,2018-03-02T08:00:00.000,"Daniel Dreier, Ela H., Dalson",Süss War Gestern,/events/1062423,9
Kaffee Burger & Techno by Omen,2018-03-01T00:00:00.000,2018-03-01T21:00:00.000,2018-03-02T06:00:00.000,"Mars Vertigo, Googana, Sesheta, Maurice Mino",Kaffee Burger,/events/1076314,6
Kuzurura,2018-03-01T00:00:00.000,2018-03-01T22:00:00.000,2018-03-02T05:00:00.000,Dead Fader,Berghain | Panorama Bar | Säule,/events/1071060,5
Antigenitalistic Rrrriot Brln Short Tour Meets Liquid Sky Experimental Warm Up,2018-03-01T00:00:00.000,2018-03-01T22:00:00.000,2018-03-02T03:00:00.000,Dj Bouto,Maze,/events/1077023,3
Donnerdogge,2018-03-01T00:00:00.000,2018-03-01T23:59:00.000,2018-03-02T12:00:00.000,"Koljah, Bee Lincoln, Rafael Da Cruz",Golden Gate,/events/1073677,2
SSF Launch Party Berlin,2018-03-01T00:00:00.000,2018-03-01T23:00:00.000,2018-03-02T06:00:00.000,"Kai Alce, Eddy Ramich",Paloma,/events/1075184,2
VÖK,2018-03-01T00:00:00.000,2018-03-01T20:00:00.000,2018-03-02T23:00:00.000,,Bi Nuu,/events/1059028,1
Anotherside EP Release - Temple Haze,2018-03-01T00:00:00.000,2018-03-01T20:30:00.000,2018-03-02T01:00:00.000,,Marie Antoinette,/events/1068575,1
Blackalicious Berlin,2018-03-01T00:00:00.000,2018-03-01T18:00:00.000,2018-03-02T02:00:00.000,,Solar,/events/1069534,1
Rough Trax,2018-03-01T00:00:00.000,2018-03-01T22:00:00.000,2018-03-02T08:00:00.000,"LAWRENZ, Faerber",Zur Klappe,/events/1074576,1
Bassschschloraque Rümwümms,2018-03-01T00:00:00.000,2018-03-01T21:00:00.000,2018-03-02T04:00:00.000,Zeitgeist,Eschschloraque,/events/1072294,0
"One Year lost.souls with Yetti Meißner, deKai, Leon Licht, Sylvie Maziarz",2018-03-01T00:00:00.000,2018-03-01T23:00:00.000,2018-03-02T12:00:00.000,"Yetti Meißner, deKai, Sylvie Maziarz, Jan Oberlaender, Leon Licht, Mike Book, Ole Niedermauntel, Daniel Jaeger, Leving, Yves Meyer",Burg Schnabel,/events/1023452,170
Mahogani Music Night,2018-03-02T00:00:00.000,2018-03-02T23:00:00.000,2018-03-03T08:00:00.000,"Moodymann, Amp Fiddler, Flo Real, Away Soundsystem, Tim Vitá",Prince Charles,/events/1056816,919
"Ritter Butzke - Zuhause with WhoMadeWho, Niconé, Tigerskin, Kotelett&Zadak",2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T10:00:00.000,"WhoMadeWho, Niconé, Tigerskin, Kotelett&Zadak, Kotelett, Prismode, Solvane, Matthias Schuell, Mike Book, Local Suicide, Pascale Voltaire, Maik Gyver",Ritter Butzke,/events/1066328,230
…Get Perlonized!,2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T12:00:00.000,"Binh, Ricardo Villalobos, Sammy Dee, Zip",Berghain | Panorama Bar | Säule,/events/1062457,142
"Griessmuehle w./ Boston 168, SHDW & Obscure Shape, Hector Oaks & Escape To Mars",2018-03-02T00:00:00.000,2018-03-02T22:00:00.000,2018-03-03T17:00:00.000,"Boston 168, SHDW, Obscure Shape, Acierate, Tham, Tom Talenberg, Niki Istrefi, Escape to Mars, Vault Series, Repressed Mind, Visum",Griessmuehle,/events/1065204,110
Tresor x Polegroup,2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T12:00:00.000,"Tripeo, P.E.A.R.L., Refracted, Exium, Oscar Mulero, Reeko, Kwartz",Tresor / Globus,/events/1058036,102
"Music Lab with The Drifter, Locked Groove, Mario Urien, Joris Biesmans & More",2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T10:00:00.000,"The Drifter, Locked Groove, Mario Urien, Biesmans, Lil'Dave",Chalet,/events/1049060,99
7 Years of aufnahme + wiedergabe,2018-03-02T00:00:00.000,2018-03-02T23:00:00.000,2018-03-03T09:00:00.000,"Ancient Methods, Codex Empire, Human Performance Lab, Melania ., Philipp Strobel, Rendered, Sixth June",Arena Club,/events/1055533,95
Strictly Mensch x Deep Trouble with TRP & DJ Normal 4,2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T10:00:00.000,"TRP, DJ Normal 4, annanan, Machine Jazz, Sabine Hoffmann, Lakehead, Liosh, Stanley Schmidt, Jesse G, Smitti91, RJ Sturm",Mensch Meier,/events/1070080,83
"Klangbiotop x Acrylic with Kid Drama, Blind Observatory, AVION & Many More",2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T12:00:00.000,"Blind Observatory, AVION, Liza Aikin, Frank Heise, Kid Drama, Survey, DJ Freshfluke, Rudolph Beuys",://about blank,/events/1054395,65
Ich liebe mein Leben Vol.1,2018-03-02T00:00:00.000,2018-03-02T23:00:00.000,2018-03-03T06:00:00.000,"Aris (DE), Midge",Beate Uwe,/events/1060896,53
"Renates Heimkinder /w. Florian Kruse, Yoikol, Nöle & Many More",2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T12:00:00.000,"Yoikol, Nöle, Christian Rütz, Raul Alvarez, Florian Kruse, Holden Sinclair, Swam:Thing, Jack Jenson",Renate,/events/1072330,46
Ursl - Chris Schwarzwälder / David Dorad / Soukie & Windish / Sebo / Amount,2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T12:00:00.000,"Sebo (DE), David Dorad, Chris Schwarzwälder, V (NYC)",Kater Blau,/events/1061802,36
Reciproc,2018-03-02T00:00:00.000,2018-03-02T23:59:00.000,2018-03-03T12:00:00.000,"tINI, Robin Ordell, Lamache, Fabe, Vera, Zendid, Alci, Cap",Hoppetosse,/events/1066281,33
Free Party presents: Another Free Party,2018-03-02T00:00:00.000,2018-03-02T22:00:00.000,2018-03-03T07:00:00.000,"Jacques Torrance, TMSN",Maze,/events/1060373,27
"Disco Train with Zola, Charlie Smooth, Jochen Discomeyer",2018-03-02T00:00:00.000,2018-03-02T22:00:00.000,2018-03-03T07:00:00.000,"Zola, Charlie Smooth, Jochen Discomeyer",Crack Bellmer,/events/1073730,27
"ein Freitag mit...Youandewan, Huerta, Gene on Earth",2018-03-02T00:00:00.000,2018-03-02T23:00:00.000,2018-03-03T07:00:00.000,"Youandewan, Huerta",Farbfernseher,/events/1072396,26
Psychedelic Party Vol.X: Interstellar,2018-03-02T00:00:00.000,2018-03-02T23:00:00.000,2018-03-03T09:30:00.000,"Genys, N01R, Opal Sunn",Void Club,/events/1075853,21
