Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Between The Lines with Dilo, Aurelien Riviere (Live), Special Guest",2016-03-01T00:00:00.000,2016-03-01T23:59:00.000,2016-03-02T10:00:00.000,Dilo,Chalet,/events/785537,21
go.Play mit Matteo Corrao,2016-03-01T00:00:00.000,2016-03-01T19:00:00.000,2016-03-02T05:00:00.000,Matteo Corrao,Minimal Bar,/events/799575,19
Der Tischtennis Club & Open Decks / 2 Floors,2016-03-01T00:00:00.000,2016-03-01T20:00:00.000,2016-03-02T04:00:00.000,,Humboldthain Club,/events/806553,14
Golden Times,2016-03-01T00:00:00.000,2016-03-01T23:59:00.000,2016-03-02T12:00:00.000,"Doyle Shepherd, Chris Robin, Chlass, Eliazar",Golden Gate,/events/806166,13
The Unknown presents Surprise Surprise,2016-03-01T00:00:00.000,2016-03-01T22:00:00.000,2016-03-02T02:00:00.000,,Mein Haus Am See,/events/805845,6
Die Seligen Augenblicke mit Arma,2016-03-01T00:00:00.000,2016-03-01T19:00:00.000,2016-03-02T04:00:00.000,,Promenaden Eck,/events/811912,5
Cosmic Vibes,2016-03-01T00:00:00.000,2016-03-01T20:00:00.000,2016-03-02T01:45:00.000,,Solar,/events/810758,2
Pong Club with Slalom & Kate Push,2016-03-01T00:00:00.000,2016-03-01T20:00:00.000,2016-03-02T02:00:00.000,,Griessmuehle,/events/805656,0
Veto - Ophelia´s Organ Release Party,2016-03-02T00:00:00.000,2016-03-02T23:00:00.000,2016-03-03T10:00:00.000,"Björn Störig, David Keno, Fjörn & Branz, Branz, Herder, high.co.coon, Iorie, Local Suicide, Marcel Freigeist, Mario Aureo, Prismode, Robin Drimalski, Shir Khan, Solvane, Sonosyne, Spanks, Toni Haupt, Tony Casanova, Wasted Ruffians, You and Alex",Ritter Butzke,/events/800202,51
Meet: One Records,2016-03-02T00:00:00.000,2016-03-02T23:59:00.000,2016-03-03T10:00:00.000,"Cab Drivers, Subb-an, Adam Shelton",Watergate,/events/791238,32
Techno Mittwoch,2016-03-02T00:00:00.000,2016-03-02T23:00:00.000,2016-03-03T08:00:00.000,"Modular Systems, Rauschakustik, Nick Beringer",AVA Club,/events/804198,25
"Well Done! x Rkjvk - Rey & Kjavik, Click Click & Mike Book",2016-03-02T00:00:00.000,2016-03-02T23:00:00.000,2016-03-03T09:00:00.000,Mike Book,Lokschuppen Berlin,/events/808580,24
Mittendrin mit Bin Okin (Fever Sound Records/Klangkost) & Felix José,2016-03-02T00:00:00.000,2016-03-02T19:00:00.000,2016-03-03T05:00:00.000,Bin Okin,Minimal Bar,/events/799577,18
DIe Jungen Wilden,2016-03-02T00:00:00.000,2016-03-02T23:00:00.000,2016-03-03T06:00:00.000,"deKai, Daniel Boon, Chris von B.",Magdalena,/events/811361,10
Tresor New Faces,2016-03-02T00:00:00.000,2016-03-02T23:59:00.000,2016-03-03T10:00:00.000,"Faerber, Ausgang, Mischa",Tresor / Globus,/events/803395,9
Operate// 2step & Garage,2016-03-02T00:00:00.000,2016-03-02T22:00:00.000,2016-03-03T06:00:00.000,Ben Mono,Farbfernseher,/events/811502,9
"ZU Gast with IAN Tricus, Karl Ferdinand",2016-03-02T00:00:00.000,2016-03-02T21:00:00.000,2016-03-03T06:00:00.000,"Ian Tricus, Karl Ferdinand",60 Hz,/events/808547,7
Halbzeit mit Sauchelli,2016-03-02T00:00:00.000,2016-03-02T19:00:00.000,2016-03-03T04:00:00.000,Sauchelli,Promenaden Eck,/events/811913,7
Trade - Muzi & Kid Antoine & Mobilegirl & Iinatti & Nyyn,2016-03-02T00:00:00.000,2016-03-02T23:00:00.000,2016-03-03T06:00:00.000,"Mobilegirl, Simon Kaiser",OHM,/events/806583,4
Ingenieur Plaschek & Nicola Fornasier ,2016-03-02T00:00:00.000,2016-03-02T22:00:00.000,2016-03-03T03:00:00.000,"Ingenieur Plaschek, Nicola Fornasier",Süss War Gestern,/events/811917,2
Stereochemistry - Live,2016-03-02T00:00:00.000,2016-03-02T20:00:00.000,2016-03-02T23:00:00.000,,Czar Hagestolz,/events/800558,1
Syrphe – Electronic Night 05,2016-03-02T00:00:00.000,2016-03-02T20:00:00.000,2016-03-03T08:00:00.000,,Maze,/events/806414,1
Lounge Beats,2016-03-02T00:00:00.000,2016-03-02T20:00:00.000,2016-03-03T01:45:00.000,DJ Valis,Solar,/events/810760,1
"Donnersducks with Wonkers, Tom Nowa, Danielle Nicole, Marion Cobretti",2016-03-03T00:00:00.000,2016-03-03T23:59:00.000,2016-03-04T07:00:00.000,"Wonkers, Tom Nowa, Danielle Nicole, Marion Cobretti",Ritter Butzke,/events/804569,76
BE-AT.TV presents: Suol Records,2016-03-03T00:00:00.000,2016-03-03T21:00:00.000,2016-03-04T02:00:00.000,"Chopstick, JohnJon, Larse, Till von Sein, Tender Games, Meggy",[ipsə],/events/806355,65
Quiche Noire with QN Family & Guest: Syrtaki,2016-03-03T00:00:00.000,2016-03-03T22:00:00.000,2016-03-04T06:30:00.000,"Dames, The Variable Man, Syrtaki",Paloma,/events/808701,46
Rituals Xchange,2016-03-03T00:00:00.000,2016-03-03T23:00:00.000,2016-03-04T07:00:00.000,"ANFS, dtekk, Jin Mustafa, Samlingen",Lokschuppen Berlin,/events/807487,28
Tisb,2016-03-03T00:00:00.000,2016-03-03T23:00:00.000,2016-03-04T08:00:00.000,"Rodrigo Garcia, Nico Prete",AVA Club,/events/804723,25
"Electronic.Thursday mit Si Heslin, Just_me & Sebastian Paiza",2016-03-03T00:00:00.000,2016-03-03T19:00:00.000,2016-03-04T05:00:00.000,"Si Heslin, Sebastian Paiza",Minimal Bar,/events/799579,22
"rpm with Desert Sky, Dasha Redkina, Manfredas & More",2016-03-03T00:00:00.000,2016-03-03T23:59:00.000,2016-03-04T10:00:00.000,"Dasha Redkina, Manfredas, Peak, Ryan Mathiesen",Chalet,/events/801786,19
"Karma #12 Birthday Edition with Shir Khan, Daniel Dreier, Jens Bond & More",2016-03-03T00:00:00.000,2016-03-03T23:59:00.000,2016-03-04T12:00:00.000,"Shir Khan, Daniel Dreier, Jens Bond, Joshua Jesse, Nihko",Renate,/events/807349,18
All Night Long,2016-03-03T00:00:00.000,2016-03-03T22:00:00.000,2016-03-04T02:00:00.000,,Repeat,/events/796298,9
Booze*,2016-03-03T00:00:00.000,2016-03-03T23:00:00.000,2016-03-04T05:00:00.000,,Bohnengold,/events/810140,9
ein Donnerstag mit Perel & Nt89,2016-03-03T00:00:00.000,2016-03-03T22:00:00.000,2016-03-04T07:00:00.000,"Perel, NT89",Farbfernseher,/events/811504,8
"Beatport Live Berlin - Heartthrob, Nathan Jonson aka Hrdvsion, Hamid",2016-03-03T00:00:00.000,2016-03-03T19:00:00.000,2016-03-04T23:00:00.000,"Heartthrob, Nathan Jonson, Hrdvsion, Hamid",60 Hz,/events/811998,8
Stammtisch,2016-03-03T00:00:00.000,2016-03-03T21:00:00.000,2016-03-04T10:00:00.000,Modulatos,Der Weiße Hase,/events/813504,7
Say Hello,2016-03-03T00:00:00.000,2016-03-03T04:00:00.000,2016-03-03T14:00:00.000,"Lee Jokes, Markus Welby",Der Weiße Hase,/events/811740,6
Der Abend mit Hobta,2016-03-03T00:00:00.000,2016-03-03T19:00:00.000,2016-03-04T04:00:00.000,,Promenaden Eck,/events/811916,6
Taktil with Patrick Klein & Hanshee,2016-03-03T00:00:00.000,2016-03-03T21:00:00.000,2016-03-04T06:00:00.000,Patrick Klein,60 Hz,/events/809933,5
As Usual with Red Pig Flower & Pokket Noizze,2016-03-03T00:00:00.000,2016-03-03T22:00:00.000,2016-03-04T06:00:00.000,"Red pig flower, Klangtherapie",Crack Bellmer,/events/811215,5
