Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Perfumed Freedom,2020-09-01T00:00:00.000,2020-09-01T15:00:00.000,2020-09-02T06:00:00.000,"Felix Hk, Foehn & Jerome",Club der Visionaere,/events/1421881,9
Kallisto 2020,2020-08-29T00:00:00.000,2020-08-29T18:00:00.000,2020-09-01T23:59:00.000,"Ingna, Jai Khanna, Nils Ehrsam",Rocket Base Eichhof,/events/1395334,4
3hd 2020: Unhumanity,2020-08-15T00:00:00.000,2020-08-15T18:00:00.000,2020-11-07T18:00:00.000,"DJ Paypal, Jessica Ekomane, Juliana Huxtable, Oli XL, Marshall Vincent",HAU Hebbel am Ufer,/events/1423539,1
Pantha Du Prince I Picnic Concert,2020-09-02T00:00:00.000,2020-09-02T19:30:00.000,2020-09-02T21:00:00.000,Pantha Du Prince,Silent Green,/events/1422204,10
3hd 2020: Unhumanity,2020-08-15T00:00:00.000,2020-08-15T18:00:00.000,2020-11-07T18:00:00.000,"DJ Paypal, Jessica Ekomane, Juliana Huxtable, Oli XL, Marshall Vincent",HAU Hebbel am Ufer,/events/1423539,1
Bad Bruises Midsummer 'of lost' Dreams,2020-09-03T00:00:00.000,2020-09-03T14:00:00.000,2020-09-03T22:00:00.000,"Akirahawks, Esther Duijn, Sanni Est",Else,/events/1422121,396
Christian Löffler I Picnic Concert,2020-09-03T00:00:00.000,2020-09-03T19:30:00.000,2020-09-03T21:00:00.000,Christian Löffler,Silent Green,/events/1422207,13
Donnerstag mit den Bucctown Players,2020-09-03T00:00:00.000,2020-09-03T22:00:00.000,2020-09-04T05:00:00.000,TRU:L,Crack Bellmer,/events/1422883,12
Techno Mittwoch (Live Set),2020-09-03T00:00:00.000,2020-09-03T20:00:00.000,2020-09-04T00:00:00.000,,AVA Club,/events/1422358,2
"Zero Stress Garden with Conceptual, T Kode",2020-09-03T00:00:00.000,2020-09-03T17:00:00.000,2020-09-04T01:00:00.000,"CONCEPTUAL, T KODE",Lokschuppen Berlin,/events/1422973,2
Sunset Vibes,2020-09-03T00:00:00.000,2020-09-03T19:30:00.000,2020-09-04T01:00:00.000,,Solar,/events/1422971,1
Concert Thursdays::,2020-09-03T00:00:00.000,2020-09-03T18:00:00.000,2020-09-04T03:00:00.000,"Marla, David Delgado",Club der Visionaere,/events/1423160,1
3hd 2020: Unhumanity,2020-08-15T00:00:00.000,2020-08-15T18:00:00.000,2020-11-07T18:00:00.000,"DJ Paypal, Jessica Ekomane, Juliana Huxtable, Oli XL, Marshall Vincent",HAU Hebbel am Ufer,/events/1423539,1
BPM Chemistry,2020-09-03T00:00:00.000,2020-09-03T20:00:00.000,2020-09-04T02:00:00.000,"Leibniz, con can, Dub Isotope",Wendel,/events/1426007,1
Erratic Weather Live in 4dsound,2020-09-03T00:00:00.000,2020-09-03T17:30:00.000,2020-09-04T00:00:00.000,Maarten Vos,MONOM,/events/1426050,1
"Mala Junta Open Air w. Mama Snake, Hyperaktivist, D.Dan & Dj Tool",2020-09-04T00:00:00.000,2020-09-04T14:00:00.000,2020-09-04T22:00:00.000,"Mama Snake, Hyperaktivist, D.Dan, DJ TOOL",Else,/events/1422660,510
Ambientgarden #2,2020-09-04T00:00:00.000,2020-09-04T18:00:00.000,2020-09-04T22:00:00.000,"Dasha Rush, The Princess of Death, Irakli",://about blank,/events/1422006,77
Electric Monday Open Air Session,2020-09-04T00:00:00.000,2020-09-04T13:00:00.000,2020-09-04T22:00:00.000,"Robert Owens, Norman Weber, Frankie Flowerz, Don Tom, Micha Stahl, Sylvie Maziarz, Diana May",Magdalena,/events/1421428,45
