Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Left Bank Clubnight: Routes Not Roots • Esi • Wesley Wise,2024-11-01T00:00:00.000,2024-11-01T23:59:00.000,2024-11-02T10:00:00.000,"Routes Not Roots, Esi (De Re), Wesley Wise",Left Bank,/events/2033251,15
Aprili-Dirac / Bene,2024-11-01T00:00:00.000,2024-11-01T23:00:00.000,2024-11-02T05:00:00.000,,Aprili,/events/2035479,0
Invited by Resident,2024-11-01T00:00:00.000,2024-11-01T23:59:00.000,2024-11-02T12:00:00.000,"Kancheli, Nikala, Ndrx, Uväll, nebbieri, DJ Surge, Newa, gwän, Zitto, 3AM (GE), Hamatsuki, Rydeen (2), Kvanchi, Payam Parvizi, Sophie Phare, skyra",Bassiani,/events/2021680,24
GOING OUT,2024-11-01T00:00:00.000,2024-11-01T23:00:00.000,2024-11-02T08:00:00.000,"Kath J, Ottonian, DJ Delorean",TES,/events/2035682,10
KHIDI 中 G2: Dual Pistols ❚ Frequency Shifter ❚ TRIGGERS IN LEASH ❚ YADA,2024-11-01T00:00:00.000,2024-11-01T23:59:00.000,2024-11-02T10:00:00.000,"Dual Pistols, Frequency Shifter, YADA",KHIDI,/events/2031215,7
LOVE BAR PRESENTS:  IKO B2B TNG,2024-11-01T00:00:00.000,2024-11-01T22:00:00.000,2024-11-02T04:00:00.000,IKO (2),Love Bar,/events/2034454,1
Bero • Hatsvali • tevz • Kashia • Mancho,2024-11-01T00:00:00.000,2024-11-01T23:00:00.000,2024-11-02T09:00:00.000,"Bero, Hatsvali, Mancho",Mtkvarze,/events/2032011,0
"CAFE GALLERY PRESENTS: KIPO, OCD, MICRO BAX",2024-11-01T00:00:00.000,2024-11-01T23:00:00.000,2024-11-02T06:00:00.000,"OCD, MICRO BAX",Cafe-Gallery,/events/2032413,0
Kick peresents: Gigi / Bassybe,2024-11-01T00:00:00.000,2024-11-01T23:00:00.000,2024-11-02T06:00:00.000,,Kick,/events/2033916,0
Dedaena bar presents: MSQ b2b morb,2024-11-01T00:00:00.000,2024-11-01T23:00:00.000,2024-11-02T06:00:00.000,MORB,Dedaena Bar,/events/2033921,0
LOVE BAR PRESENTS: OPEN DECKS,2024-10-31T00:00:00.000,2024-10-31T23:59:00.000,2024-11-03T06:00:00.000,,Cafe-Gallery,/events/2034449,0
Halloween,2024-11-02T00:00:00.000,2024-11-02T20:00:00.000,2024-11-03T05:00:00.000,,Aprili,/events/2035953,0
Left Bank Clubnight: Niati • Ani Kvirkvelia • Dual Pistols,2024-11-02T00:00:00.000,2024-11-02T23:59:00.000,2024-11-03T10:00:00.000,"Ani Kvirkvelia, Dual Pistols",Left Bank,/events/2033272,15
TECHNO SATURDAY,2024-11-02T00:00:00.000,2024-11-02T23:00:00.000,2024-11-03T08:00:00.000,AVION,TES,/events/2035694,13
KHIDI 中 G2: 2BIT2BI ❚ HIGHLIMITER ❚ The Forest,2024-11-02T00:00:00.000,2024-11-02T23:59:00.000,2024-11-03T10:00:00.000,The Forest,KHIDI,/events/2031291,7
"Aksed, Anushka Chkheidze, HVL, Wesley Wise",2024-11-02T00:00:00.000,2024-11-02T23:59:00.000,2024-11-03T12:00:00.000,"Aksed, Anushka Chkheidze, HVL, Wesley Wise",Bassiani,/events/2025315,3
So Laut & Dariani at Noble,2024-11-02T00:00:00.000,2024-11-02T23:00:00.000,2024-11-03T05:00:00.000,"So Laut, Dariani",Noble Savage,/events/2033213,2
Uru • DJ Sense • Toko K // Tbili orgia Showcase: M05 • Tbili orgia • Vazhmarr • Anketa,2024-11-02T00:00:00.000,2024-11-02T23:00:00.000,2024-11-03T09:00:00.000,"DJ Sense, Vazhmarr",Mtkvarze,/events/2032313,1
