Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"Slave To The Rave with Cyan85, U.R.Trax, Tigerhead, LUZ1E",2022-10-01T00:00:00.000,2022-10-01T23:00:00.000,2022-10-02T12:00:00.000,"Adrestia, Lucia Lu, u.r.trax, Projekt Gestalten, Tigerhead, Nick Moody, Wittes, Bae Blade, LUZ1E, Cyan85",OST,/events/1571229,621
"XFORM with The Advent, Parallx, Philippa Pacho, Neel, madwoman, Sept",2022-10-01T00:00:00.000,2022-10-01T23:59:00.000,2022-10-02T22:00:00.000,"Espen Lauritzen, Kancheli, madwoman, Parallx, Philippa Pacho, Sept, Sissel Wincent, The Advent, Evigt Mörker, Hang Aoki, Julez Wyl, machìna, Neel, Paula Koski",RSO.BERLIN,/events/1587721,572
ANIMA: 1 Year Anniversary (DAY & NIGHT),2022-10-01T00:00:00.000,2022-10-01T14:00:00.000,2022-10-02T06:00:00.000,"AMORAL, CRYME, Jin-Su, Nastya Muravyova, RÆZA, Ruslan Mays, Phil Berg, Supergloss, Bekka",Else,/events/1555496,531
"11 Years KOFFÄIN - Day 1 with Dan Shake, Salute, Carlos Willengton a.m",2022-10-01T00:00:00.000,2022-10-01T23:00:00.000,2022-10-02T07:00:00.000,"Dan Shake, salute, Carlos Willengton, Eva Crystaltips, Turkish",Prince Charles,/events/1583687,526
Klubnacht,2022-10-01T00:00:00.000,2022-10-01T23:59:00.000,2022-10-03T06:00:00.000,"Planetary Assault Systems, Luke Slater, DJ Stingray 313, Marcel Dettmann, Fadi Mohem, Hadone, Inox Traxx, Insolate, Rene Wise, Sandrien, Audrey Danza, Âme, Jennifer Cardini, Ben Klock, Dinky, Josh Cheon, Radio Slave, Tijana T",Berghain | Panorama Bar | Säule,/events/1577933,387
"Renate with Franz Scala, Giulia Tess, Marcello Giordani, Paty Vapor",2022-10-01T00:00:00.000,2022-10-01T23:00:00.000,2022-10-02T10:00:00.000,"Daichi Wada, Daichi, DJ Frottée, zikade, DJ BONEY S, Franz Scala, Giulia Tess, Volantis, Nicodemo, Facets, Marcello Giordani, Paty Vapor, Automaticamore, Andrea Zucca, Cmd Tulch, Hank Clap",Renate,/events/1585479,280
Mega 90er Rave XXL,2022-10-01T00:00:00.000,2022-10-01T20:00:00.000,2022-10-02T06:00:00.000,"Kai Tracid, Da Hool",Arena Club,/events/1393320,228
DIONYSOS,2022-10-01T00:00:00.000,2022-10-01T23:00:00.000,2022-10-02T08:00:00.000,"NIKOLINA_, Karl Schwarz, dj.da.li, Techno Thomson, emaenu (2)",Kulturhaus Kili,/events/1578148,215
"none/such presents: NONESENSE w/ Salome, P.Vanillaboy, Coco Cobra, Surf2Glory   ",2022-10-01T00:00:00.000,2022-10-01T23:00:00.000,2022-10-02T10:00:00.000,"SALOME, Coco Cobra, P.Vanillaboy, Coaches In Trouble",ÆDEN,/events/1555152,162
OBJEKT 4000 - YEAR ZERO: RECLAMATION,2022-09-30T00:00:00.000,2022-09-30T20:00:00.000,2022-10-02T18:00:00.000,"ABuDi, Crytech, CUNT REMEMBER, DJ COMEDOWN, DJ KOWBOJ, DJ Saunameister, Not A Headliner, DMCG, E2NMN, Hesper Act, Just Mo, Katie, Mad Hattress, Noha, Stevyl, Uma Burel, Yami, Falk Korsawi, Temple Rat, MXM, Automata",TBA - Berlin,/events/1592753,158
12 Jahre Knutschen,2022-10-01T00:00:00.000,2022-10-01T23:59:00.000,2022-10-02T13:00:00.000,"Nihil Young, Asem Shama, Jama Deejay, Alex Kiefer, Cem Orlow, Cesko, Techno Jesus, Somaphon, Epicx, Milk N Coffee",Der Weiße Hase,/events/1582760,89
KaterBlau präsentiert 361° Records und Circles & Stones,2022-09-30T00:00:00.000,2022-09-30T23:59:00.000,2022-10-04T01:00:00.000,"Dj Quien, Pavelo Promillo, Mehr is Mehr, Sonnensysteme, madmoiselle, Cara Carpaccio, Filippo Moscatello, Alma Linda, AndShe, Anselmus, Bonnie Ford, Madota, Gina Sabatini, Tummetott, Djolee, Mira, Djuma Soundsystem, Theo Meier, André Lodemann, Remcord, Detmolt, Huminal, Shepherd, doob, Janoma, Just Lauren, Ninze, Judith van Waterkant, Robin Dey, Barnabass, Canson, Caleesi, Sarah Kreis",Kater Blau,/events/1580401,75
