Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
We Are Not Alone Weekender by Ellen Allien [indoor/open air],2023-05-01T00:00:00.000,2023-05-01T00:00:00.000,2023-05-02T06:00:00.000,"Adriana Lopez, Boston 168, Carmen Electro, Ellen Allien, False Witness, Gotshell, Insolate, Miro Von Berlin, Nkisi, P.E.A.R.L., Psyk, Sunil Sharpe, Tensal, VINVAR, VSK, DAHRAXT, DJ Europarking, Linn Elisabet, Maxime IKO, Chaco, Naix, Niki Istrefi, u.r.trax, VEL (3), Viscerale, DJ Stingray 313, DJ T-1000, Shaleen, Newa, slin",RSO.BERLIN,/events/1683105,2517
WARNING,2023-04-29T00:00:00.000,2023-04-29T14:00:00.000,2023-05-01T22:00:00.000,"Borusiade, Bufiman, CARISTA, CHEWCHEW, Desirée Falessi, DJ Normal 4, Dorryz, ERIS, Europa (1), Fantastic Twins, Felde, GiGi FM, Juba, Legit Girl DJ, vendredear, Lobsta B, Niklas Wandt, OKO DJ, OLIV, Overland, Sansibar, Rey Colino, Space Drum Meditation, Special Guest DJ, Ben Bondy, Perera Elsewhere, Triqi, Uta, Viikatory, Volodymyr Gnatenko",://about blank,/events/1622879,1391
KOFFÄIN 1.MAI OPEN AIR,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-02T06:00:00.000,"Adryiano, Black Loops, Carlo, Eva Crystaltips, Harrison BDP, Long Island Sound, Marie Lung, Matthieu Faubourg, Nephews, Ruff Stuff, Soela, Turkish",Prince Charles,/events/1662688,1284
A Tribe Called Kotori - The Psychedelic Garden Open Air,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-02T00:00:00.000,"Oliver Koletzki, Fabian Krooss, GiZ, Madmotormiquel, Esther Silex, Tuete, CLARA",Deus Temple Berlin,/events/1663461,1255
BODIES ANNIVERSARY (ÆDEN/ÆVE),2023-04-30T00:00:00.000,2023-04-30T22:00:00.000,2023-05-02T08:00:00.000,"AMRTUM, Anastasia Kristensen, DJ Fuckoff, Spencer Parker, Alinka, Any Mello, Anna Z., Projekt Gestalten, future.666, DJ Hyperdrive, Frederic., Charlotte Bendiks, Pelin Vedis, AITSANA, BERF, Creeping Noises, Dj Tendersesh, Jessica Nightlife, OSKAR., Omen, Spacer Woman, Sunny (DE)",ÆDEN,/events/1636230,1245
"Else May Day Special: Move D, Carlos Valdes, Lola Haro, Amy Dabbs, Iron Curtis, Johannes Albert",2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-02T07:00:00.000,"Amy Dabbs, Carlos Valdes, Johannes Albert, Iron Curtis, Lola Haro, Move D",Else,/events/1678008,875
SINGULARITY MONDAY RAVE / 2 floors indoor rave + open air area,2023-05-01T00:00:00.000,2023-05-01T22:00:00.000,2023-05-02T09:00:00.000,"Echoes Of October, Alien Rain, Milton Bradley, Inverse Element, X Tin, CHLAMYDIA, Daniel Berj",Köpenicker Strasse 18,/events/1650383,549
"Birgits Tanz in den Mai with David Silver, Ash Roy, Tante Emma, Bondi, Dario, Martin Ka, uvm",2023-04-28T00:00:00.000,2023-04-28T22:00:00.000,2023-05-02T08:00:00.000,"David Silver, DJ MERCI, Seemless, Mike vom MOnd, ADAMN, Memo., Ash Roy, Martin Dacar, Rosa Kante, Almost Famous, Sanja Lapsin, Tante Emma, Xepeia, Diana May, Nikklaas, Anne Hou, Bondi (DE), Flaaviø, Habibi Grooves, Sam Paradise, Rad.Lez, Gizmo & Mac, Lazykid, SILSAN, Dario (DE), DJ Zurückbleiben Bitte, Ele Luz, Pascale Voltaire, DPLZA, Martin Ka, Daniel Neuland, vom Feisten, MUKKIMIAU, Naicet",Birgit,/events/1666778,508
1st of May on The Riverbank // Free Entry Open Air,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-02T02:00:00.000,"Dirty Doering, Nakadia, Sascha Braemer, Teenage Mutants, Tiefschwarz, detangle, Eva Crystaltips, mariiza, Soul Bait, Aexhy, SACID, DJ Local B, ROGEVAR, Romeo",Sage Beach Berlin,/events/1681618,321
Tanz in den Mai - 32 hrs non-stop,2023-04-30T00:00:00.000,2023-04-30T22:00:00.000,2023-05-02T06:00:00.000,"Alessandro Adriani, Alis, Cassy, CATELLE, DJ City, DJ NORTHERN, DJ Sotofett, Dynamo Dreesen, Esther Dune, Frozilla, GreenVision, Juan Ramos, Trent, Ireen Amnes, ISH, Travis or Alice, Jana Falcon, La Schmock, Mondee, Monster, Noirnor, Ron Wilson, Sonic Paradise, The Honey Tapes, Vio PRG, Anacalypto",Renate,/events/1689419,232
Free Open Air with Format:B,2023-05-01T00:00:00.000,2023-05-01T13:00:00.000,2023-05-02T09:00:00.000,"Format B, Super Flu, Niconé, Animal Trainer, Phonique, Prismode, Solvane, Markus Klee, Sharam Jey, Maurice Mino, Sin:port, Karla Blum, Fairplay, Matthias Schuell, Intaktogene, Cille, Pahlm, Pazkal, Martin Telemann, Miss Kitchen, Flatbeat",Ritter Butzke,/events/1643597,230
Sound Metaphors May 1st FREE PARTY,2023-05-01T00:00:00.000,2023-05-01T12:00:00.000,2023-05-02T07:00:00.000,"Alessandro Adriani, An-i, Andrea Dama, Bell Towers, Cara Carpaccio, Castro Moore, Dane Bradshaw, David Fogarty, Fabrizio Mammarella, Franz Scala, Frinda di Lanco, Giulia Gutterer, Hendrik Stein, Kinzua, Lena Willikens, Marylou, Murrin, Sound Metaphors Djs, ophélie, Peachonfuse, Rena Volvo, Richard Akingbehin, SIRS, TamTam, Tania Just, Tornado Wallace, Yuzo Iwata",OST,/events/1689090,221
Garteneröffnung,2023-05-01T00:00:00.000,2023-05-01T12:00:00.000,2023-05-01T20:00:00.000,"Boris, Gabrielle Kwarteng, Ogazón, Roi Perez",Berghain | Panorama Bar | Säule,/events/1685001,148
Power Play: May Day,2023-05-01T00:00:00.000,2023-05-01T13:00:00.000,2023-05-02T04:00:00.000,"ADO (DE), CEM, Nono Gigsta, Miran N, Pablo Bozzi, S Ruston, Sakaguchi, TAKAKO, tamypro, Tweeman, Vani Vachi","TBA - Secret Location, RSVP for details",/events/1693193,146
OBXENE 1ST OF MAY SECRET LOCATION EVENT,2023-05-01T00:00:00.000,2023-05-01T22:00:00.000,2023-05-02T06:00:00.000,"MSKD, Miguel Chafirovitch",TBA - Secret Location,/events/1673102,121
Paradise Garage May 1st Showcase,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-02T01:00:00.000,"detangle, Eva Crystaltips, mariiza, Soul Bait",Sage Restaurant,/events/1641366,113
Awkward Social Club // May Day Rave,2023-05-01T00:00:00.000,2023-05-01T16:00:00.000,2023-05-02T04:00:00.000,"Appleblim, Cressida, DJ Spit, Mor Elian, MSJY, Vivian Koch, cheng nwsh, DJ Carlita, Low End Activist",Fitzroy,/events/1686608,104
1. Mai Rave in Friedrichshain INDOOR / OPEN AIR,2023-05-01T00:00:00.000,2023-05-01T18:00:00.000,2023-05-02T10:00:00.000,"Michael Gubaew, ChéRebel, Ephy Pinkman, Little Nats, alemiko, Abriss Andrej, Balkhausen, Louis Harshman, Gigi Basso",AVA Club,/events/1681060,90
1. Mai Open Air Direkt Am Wasser - Jean Yann Records,2023-05-01T00:00:00.000,2023-05-01T11:30:00.000,2023-05-01T22:00:00.000,"Daniel Jaeger, Konstantin Scharf, R3NATA, Josiane De Mut, Josiane, DJ Optimal 1, Peter Parker",Gestrandet An Der Jannowitzbrücke,/events/1648331,88
Pan-Pot @ KANTE / 1. Mai,2023-05-01T00:00:00.000,2023-05-01T13:00:00.000,2023-05-01T21:00:00.000,"Pan-Pot, GHEIST, Christopher Lawrenz, LAWRENZ, Anna Schreit, Willem Mulder",Kantine Kohlmann,/events/1695553,84
Internationaler Katzentanztag,2023-04-28T00:00:00.000,2023-04-28T23:59:00.000,2023-05-02T01:00:00.000,"Zettka, Coss, David Benjamin, iamkimkong, androosh, Schlepp Geist, coco pop, Theus Mago, David Delgado, Britta Arnold, Lola Palmer, Carolain Luf, Eliza Feliz, Zola, Rafush, Samu, Sierra, Iris Menza, Mimi Love, Douglas Greed, Melanie Ribbe, Varuu, Franz!, Tobi Neumann, Sonnensysteme, LEENI, Danilo Kupfernagel, Carina Posse, Metaboman, Norman Weber, Kotelett, Rosa Kante, miAs",Kater Blau,/events/1688382,49
Techno Türken - 1 Mai Open Air,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-02T08:00:00.000,"b0ys_cry, Elli.on, Ferhat Albayrak, Florian Meindl, Jens Schwan, Lilly & Kazan, Lukas Edler, MARCEL db, MEEMA, Nostique, Senol, Sommersonnenwende, van Staen, V-Time, Vero Standke, Zigan Aldi",Lokschuppen Berlin,/events/1690715,49
Block Party Festival - Queens of Hip Hop Edition,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-01T22:00:00.000,"US (US), DJ S (UK), VILIFY, Wan.illa NICE, Dance, Boogie Dan",YAAM Berlin,/events/1654582,45
Floathouse Mai Open Air,2023-05-01T00:00:00.000,2023-05-01T11:00:00.000,2023-05-01T23:00:00.000,"Athlete Whippet, Friedrich Raphael, SIRS, Sara Miller, Siggatunez, Zola",Floathouse Studio Ship,/events/1696652,44
Erster Mai // First of May,2023-05-01T00:00:00.000,2023-05-01T12:00:00.000,2023-05-02T12:00:00.000,Die Ueblichen Verdaechtigen,Club der Visionaere,/events/1693278,43
Disko Babel - 1.Mai Open Air,2023-05-01T00:00:00.000,2023-05-01T08:00:00.000,2023-05-01T22:00:00.000,"Moog Conspiracy, HOVR, Kotoe, Sonnensysteme, Sabrina Mue, Electronic Elephant, Tanz Franz, Lisbird, Diskokatze, Body Electric, ninsn, Baerbel, E-Gerät, ANDI A., VEB Elektrokunst, SHA (8)",TBA - Disko Babel - Greife,/events/1695585,33
What a Playground - free Openair,2023-05-01T00:00:00.000,2023-05-01T13:00:00.000,2023-05-01T22:00:00.000,"Josiane, Lena Brecht, LeVe, PiliJo, Triqi",TBA - Berlin,/events/1691170,31
Electric Monday,2023-05-01T00:00:00.000,2023-05-01T22:00:00.000,2023-05-02T07:00:00.000,"ECE EKREN, Xminder, Frankie Flowerz",KitKatClub,/events/1680303,23
"BULBUL x MENA - 1st of May (Open Air & Club): Bulbul Residents, Sascha Aviar, we:two",2023-05-01T00:00:00.000,2023-05-01T16:00:00.000,2023-05-02T05:00:00.000,"Anne Hou, Better Call Paul, Nikklaas, Sascha Aviar, Sven Swade, Chris Lustig",Bulbul Berlin,/events/1685973,23
MAI RAVE FREE OPEN AIR,2023-05-01T00:00:00.000,2023-05-01T12:00:00.000,2023-05-01T22:00:00.000,"BOHO, Bianka Banks, Sambaké, ZIJ",Cassiopeia,/events/1695403,19
"Housecat Vol. 1.0 /w LOVRA, Alle Farben, Super Flu, Wankelmut, Robosonic",2023-05-01T00:00:00.000,2023-05-01T12:00:00.000,2023-05-01T22:00:00.000,"Alle Farben, LOVRA, Luca Secco & Craftkind, Robosonic, Super Flu, Wankelmut",TBA - Berlin,/events/1696978,17
Method Berlin - May Day Free Party,2023-05-01T00:00:00.000,2023-05-01T17:00:00.000,2023-05-02T05:00:00.000,"Practitioner, Mudfoot Blaps, DJ MAI, Georg Hekt, melba",Repeat,/events/1689997,10
TOYS Berlin May Day Poop-up Open Air,2023-05-01T00:00:00.000,2023-05-01T13:00:00.000,2023-05-01T20:00:00.000,rabiatch,TBA - more info on Insta,/events/1697140,9
girls.manic.1.of.mai.monday mit Bruder Jakob,2023-05-01T00:00:00.000,2023-05-01T18:00:00.000,2023-05-02T06:00:00.000,Bruder Jakob,Minimal Bar,/events/1673889,4
1. Mai Disko Garten,2023-05-01T00:00:00.000,2023-05-01T16:00:00.000,2023-05-01T23:59:00.000,"Diskohengst, Femdelic, Rena Volvo",Festsaal Kreuzberg,/events/1695521,3
WAYSA MAYSA,2023-05-01T00:00:00.000,2023-05-01T12:00:00.000,2023-05-01T22:00:00.000,"Agha, Madota",Agatha Hopfen,/events/1700308,3
Tropical Sounds on 1st of May - Sindicato de Sonidos Tropicales,2023-05-01T00:00:00.000,2023-05-01T14:00:00.000,2023-05-01T22:00:00.000,"Amuleto Manuela, Calamidades Lola",Jockel Biergarten,/events/1693447,2
Dark Monday,2023-05-01T00:00:00.000,2023-05-01T22:00:00.000,2023-05-02T04:00:00.000,,Dunckerclub,/events/1693779,2
