Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Deep Fried - High Five,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T10:00:00.000,,://about blank,/events/786752,275
The Whitest Horse Alive,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T11:00:00.000,"Oliver Schories, Channel X, Marcel Freigeist, Leon Licht, Alexander Lorz",Polygon Club,/events/799010,222
Get Perlonized,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T15:00:00.000,"Bruno Pronsato, Sammy Dee, Margaret Dygas, Zip",Berghain | Panorama Bar | Säule,/events/816099,84
"Speechless with Re.You, Simina Grigoriu & Dino Lenny",2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T13:00:00.000,"Re.You, Simina Grigoriu, Dino Lenny, SevenDoors, Pauli Pocket, Daniel Schumann, Pascale Voltaire, Bazy",Ritter Butzke,/events/814664,82
10 Years Stil vor Talent,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T12:00:00.000,"Oliver Koletzki, Victor Ruiz, HVOB, Kellerkind, Illesnoise, Reinier Zonneveld, Julian Wassermann",Watergate,/events/805505,61
7 Years of Suicide Pt. I,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T12:00:00.000,"Max Durante, BeNi, Jacob Richter, Full Intention, vom Feisten, Nightvisions",Lokschuppen Berlin,/events/807010,50
Tumult,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T10:00:00.000,"Man Outta Space, Graftak, Chontane",Humboldthain Club,/events/815286,44
Elektron Night of Machines,2016-04-01T00:00:00.000,2016-04-01T21:00:00.000,2016-04-02T05:00:00.000,"Actress, Factory Floor, Varg, Alienata",Arena Club,/events/813530,38
Background. Codes #322b23,2016-04-01T00:00:00.000,2016-04-01T23:30:00.000,2016-04-02T08:00:00.000,"Mad Max, Lars Huismann, Staím, Nostitz",TBA - Berlin,/events/812675,37
"Freitag mit Lerosa, Tempre & Two Thousand",2016-04-01T00:00:00.000,2016-04-01T22:00:00.000,2016-04-02T22:00:00.000,"Lerosa, Two Thou, Katzele, Franz Scala, Tempre, Sissys Reiterstaffel, Lil'Dave, Humandrone, DJ Divinity",Griessmuehle,/events/815775,35
Concert. Northern Lite - Shuffle Play Tour,2016-04-01T00:00:00.000,2016-04-01T20:30:00.000,2016-04-01T23:30:00.000,Northern Lite,Astra Kulturhaus,/events/820545,32
Superbooth16,2016-03-31T00:00:00.000,2016-03-31T10:00:00.000,2016-04-03T08:00:00.000,"Nies, Hannes Teichmann, Hanno Leichtmann, Mark Verbos, Gebrüder Teichmann",Funkhaus Berlin,/events/817445,31
Tresor Meets Restoration,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T11:00:00.000,"Arcarsenal, Jerome Sydenham, Sven Weisemann, Stereociti, Dave Tarrida, Alan Backdrop",Tresor / Globus,/events/820120,27
"WYS! with S.A.M., Jacob Husley & More",2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T10:00:00.000,"S.A.M., Jacob Husley, Peter Pixzel, Niff",Chalet,/events/802512,27
"Disco Train with Daniel Wang, Charlie Smooth and Jochen Discomeyer",2016-04-01T00:00:00.000,2016-04-01T22:00:00.000,2016-04-02T07:00:00.000,"Daniel Wang, Charlie Smooth, Jochen Discomeyer",Crack Bellmer,/events/819566,25
Superbooth16,2016-04-01T00:00:00.000,2016-04-01T10:00:00.000,2016-04-03T08:00:00.000,"Modular Systems, Modor, Hanno Leichtmann, Konstantin Gervis, Tobi Neumann, Allert Aalders, Navs, Hainbach, Daniel Miller, Richie Hawtin, Frank Bretschneider, Driftmachine, Wareika, #INSTANTBONER, Skinnerbox, Bob Humid, Matt Black",Funkhaus Berlin,/events/818625,24
"Sample Hold w Ascion, VSK & Endlec",2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T10:00:00.000,"Ascion, VSK, Endlec, Sofia Kourtesis",[ipsə],/events/820479,22
Shameless/Limitless,2016-04-01T00:00:00.000,2016-04-01T23:00:00.000,2016-04-02T06:00:00.000,"Palmbomen II, Seekae, Via App",st.Georg,/events/796794,19
"Double Dancing with Brian Ring, SJ Tequilla, Double Dancer",2016-04-01T00:00:00.000,2016-04-01T23:00:00.000,2016-04-02T06:00:00.000,"Brian Ring, SJ Tequilla, Double Dancer",Sameheads,/events/803889,18
XLR 1507 Meets Heulsuse,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T12:00:00.000,"Dubspeeka, Pierre Deutschmann, Wirrwarr, Chris Kleinmann, Hanne & Lore, Mirco Niemeier, Remcord, Martin Waslewski",Magdalena,/events/817640,17
Roundqubemusik,2016-04-01T00:00:00.000,2016-04-01T19:00:00.000,2016-04-02T07:00:00.000,"Francesco Passantino, Gabriele Carasco",Minimal Bar,/events/806106,15
Way to Calypso and Lucas Humann,2016-04-01T00:00:00.000,2016-04-01T19:00:00.000,2016-04-02T08:00:00.000,Still Deep,Promenaden Eck,/events/821275,14
Katermukke with Dirty Doering / Kant / Shir Khan / Beatamines,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T12:00:00.000,"Dirty Doering, Shir Khan, KANT, Beatamines, Floyd Lavine, Constantijn Lange",Kater Blau,/events/817904,13
Apr1 Schickimicki Italy - Italo Disco for the Spring,2016-04-01T00:00:00.000,2016-04-01T22:00:00.000,2016-04-02T06:00:00.000,"Erico Falcone, Flory D",Horns & Hooves,/events/813311,12
Boom'n Bust,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T12:00:00.000,"Federico Molinari, Ernesto Ferreyra, Matthew Dekay, Argenis Brito",Hoppetosse,/events/820486,12
Das Land der Fünf Sinne / Hormonfabrik,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T08:15:00.000,"Søren Linke, I.nOmac, Lamb Ent, Pablo Denegri",Loftus Hall,/events/822720,12
Süsser Rummelbesuch,2016-04-01T00:00:00.000,2016-04-01T20:00:00.000,2016-04-02T10:00:00.000,"Minigram, Andi de Luxe",Süss War Gestern,/events/822941,12
Diggin Deep,2016-04-01T00:00:00.000,2016-04-01T22:00:00.000,2016-04-02T06:00:00.000,Danny Russell,L.U.X.,/events/821047,11
Arma Labelnight,2016-04-01T00:00:00.000,2016-04-01T23:59:00.000,2016-04-02T08:00:00.000,"Hypnobeat, Unit Moebius, Alex Danilov, Abelle, Ranishe Niyaak",OHM,/events/818330,10
