Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Wilde Möhre Auftakt,2017-04-01T00:00:00.000,2017-04-01T20:30:00.000,2017-04-02T09:00:00.000,"Camea, Ray Okpara, Martha van Straaten, Superlover, Ambrotype, Martin Anacker, Annie O, Das She Cray, hi#claas, Tobias Hauptvogel",Ritter Butzke,/events/939876,175
"April April mit David Jach, Marcel Freigeist, Nikklaas b2b Made In 87 uvm",2017-04-01T00:00:00.000,2017-04-01T23:59:00.000,2017-04-02T11:00:00.000,"David Jach, Marcel Freigeist, Nikklaas, Made In 87, Annett Gapstream, Mönke&Nothroff, Goldenes Kind, Mehr is Mehr, Jøris Belzin, Bass Heiko",Polygon Club,/events/922172,157
Klubnacht,2017-04-01T00:00:00.000,2017-04-01T23:59:00.000,2017-04-03T06:00:00.000,"LADA, Abdulla Rashim, Dasha Rush, Henning Baer, Marcel Dettmann, Pulse One, RAW SERIES, Stephanie Sykes, Portable, Cormac, DJ Qu, Fred P, Heidi, Justin Strauss, Shaun J. Wright, Steve Rachmad",Berghain | Panorama Bar | Säule,/events/945525,137
Birgit's Frühlingsfest Day 2,2017-04-01T00:00:00.000,2017-04-01T23:00:00.000,2017-04-02T12:00:00.000,"Niconé, Mirco Niemeier, Empro, Ben Gibson, freedomB, Josephine Wedekind, Suit Kei, Fundamental Interaction, T.M.A, Mondee",Birgit,/events/945171,127
"Freitag mit Varg- Live, An-i, Antonio Vázquez, Empfänger, DJ City, Sling & Samo",2017-03-31T00:00:00.000,2017-03-31T22:00:00.000,2017-04-01T22:00:00.000,"Varg, An-i, Antonio Vázquez, Samo DJ, towLie, DJ City, Nadine Talakovics",Griessmuehle,/events/942625,75
Colours Afterhour (all day),2017-04-01T00:00:00.000,2017-04-01T10:00:00.000,2017-04-01T22:00:00.000,"Marco Pellegrino, Prantel, Martha, Nostitz, Saturator, Coman",Griessmuehle,/events/948338,75
Blank Generation with P.E.A.R.L./Anetha/Cinnaman/Phuong-Dan and Many More,2017-04-01T00:00:00.000,2017-04-01T23:59:00.000,2017-04-02T12:00:00.000,"P.E.A.R.L., Anetha, Cinnaman, Phuong Dan, Silva Rymd, Barbara Hofmann, Jay Quentin, Natascha Kann, Akmê",://about blank,/events/944088,56
S•a•s•o•m•o with Matinee Istanbul / German Brigante / Jake the Rapper / Simone Pugliese,2017-04-01T00:00:00.000,2017-04-01T23:59:00.000,2017-04-03T23:30:00.000,"Sertac Kazan, Semih Akay, Der E-Kreisel, The MNKY, Jake the Rapper, German Brigante, Sascha Cawa, Simone Pugliese, Ross Alexander, Metaboman, Jamy Wing, Lydia Eisenblätter, Hille, Taron Trekka, Marcus Meinhardt, Dapayk",Kater Blau,/events/933331,51
The Ghost,2017-04-01T00:00:00.000,2017-04-01T23:59:00.000,2017-04-02T12:00:00.000,"Evan Baggs, Pascal, KRN, The Ghost",Hoppetosse,/events/934620,51
"Klubnacht with Maayan Nidam*Live, The/Das*Live, Heartthrob*Live and More",2017-04-01T00:00:00.000,2017-04-01T23:45:00.000,2017-04-02T10:00:00.000,"Maayan Nidam, The/Das, Heartthrob, Konrad Black, Lorenzo Chiabotti, Francesco De Luca, Danni B, Bash (DE)",[ipsə],/events/948865,43
