Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Exhale Berlin with Amelie Lens,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T09:00:00.000,"Airod, Amelie Lens, Farrago, Milo Spykers, Modig, Reka Zalan",://about blank,/events/1318554,655
10 Jahre Renates Heimkinder /w. Berlinafürtechno & Bondage Music Floors,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T12:00:00.000,"Andre Kronert, NTFO, Cloven, Sylvie Maziarz, Daniel Heinrich, ROEGLIN, Philipp Gonzales, Pornbugs, Jack Jenson, Swam:Thing",Renate,/events/1333211,278
"Suicide Club Nacht with DJ Rush, Electric Indigo & J.Fernandes",2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T10:00:00.000,"DJ Rush, Electric Indigo, ED2000",Lokschuppen Berlin,/events/1300724,190
"Sunday Drivers Journey with Jan Oberlaender, Madmotormiquel, RSS Disco uvm.",2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T10:00:00.000,"Jan Oberlaender, Madmotormiquel, RSS Disco, Krink, Oliver Klostermann, Marvin Jam, GiZ, coco pop",Ritter Butzke,/events/1332760,166
"Griessmuehle w./ Rebekah, Prosumer & Alien Rain",2019-11-01T00:00:00.000,2019-11-01T22:00:00.000,2019-11-02T22:00:00.000,"Rebekah, Alien Rain, Commissar  Lag, Prosumer, Budino, Rimini Hartmann, Forsberg, Sven Weisemann, Marie Lung, Momo",Griessmuehle,/events/1328677,128
Janus presents Never Sleep x Cadenza,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T09:00:00.000,"Minimal Violence, New Frames, Gabber Eleganza, M.E.S.H., Paul Seul, Krampf, Casual Gabberz, Cesar Merveille, Luciano, Matthew Herbert, Thomas Melchior",Berghain | Panorama Bar | Säule,/events/1330001,101
ATØ with Ziúr • Juliana Huxtable • Rabit • Ledef • Rupert Yyaa,2019-11-01T00:00:00.000,2019-11-01T23:00:00.000,2019-11-02T08:00:00.000,"Ziúr, Juliana Huxtable, Rabit, Ledef",Trauma Bar und Kino,/events/1320077,95
All You Need Is Ears x Sonic Groove,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T12:00:00.000,"Adam X, Aksamit, Affekt, Dadub, Dasha Rush, Korridor, Orphx, Rachel Lyn, Refracted, Sissys Reiterstaffel",Tresor / Globus,/events/1328483,94
Halloween Magique with Skinnerbox & Pauli Pocket,2019-11-01T00:00:00.000,2019-11-01T23:00:00.000,2019-11-02T10:00:00.000,"Skinnerbox, Pauli Pocket, Empro, Baba The Knife, Stan Starry",Polygon Club,/events/1327156,91
Gegen Pain at the Altar of NYX,2019-11-01T00:00:00.000,2019-11-01T23:00:00.000,2019-11-02T11:00:00.000,"Oliver Deutschmann, AT.AVEM, Martina S., Karina Qanir, Eleusinia Mysteria, Faux Naif, JK Flesh, Rangelova, Shrouds, La Schmock, gili",KitKatClub,/events/1324600,82
Tal der Verwirrung,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-04T12:00:00.000,"Atelier, Billy Caso, Bonnie Ford, Christian Kuhlmann, Crille & Tamalt, Daniele Di Martino, Empro, Etcha, Fog Puma, Frinda di Lanco, Gwen Wayne, Heimlich Knüller, Jan Mir, Katzenohr, Leon Licht, Mr. Propellerhead, Lopal, Martin Ka, Ring & Dorf, Sarah Wild, Leon Kostner, Soda Kids, Struppie, Thomass Jackson, TURTUR, HENDERSON",Kater Blau,/events/1323855,57
"Eufonia Festival 2019 - Sound, Art & Science",2019-11-01T00:00:00.000,2019-11-01T18:00:00.000,2019-11-03T22:00:00.000,"Matthew Herbert, Samuel Rohrer, Peter Kirn, Claudio Puntin, Atelier Francesco, Akkamiau, Nikita, Johnny Counce, Brukker, Felix Neumann, Bilwa, Xantrax, Filippo Guida",Acud Macht NEU,/events/1333331,49
DICE Conference + Festival 2019,2019-10-31T00:00:00.000,2019-10-31T10:00:00.000,2019-11-03T06:00:00.000,"Juliana Huxtable, Nadah El Shazly, Ale Hop, Crystallmess, Lady Blacktronika, Q-BRA, Ami Dang, Ami Dang, KUKII, TAYHANA, DJ Marcelle, Golin, Shygirl, Stella Zekri, 6zm, Sanni Est, Maque",Bi Nuu,/events/1291680,47
Pssst! Less Talking More Demons - 1 Year of LTMD,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T08:00:00.000,"AlBird, Ianic, Lucas Mezian, Max Joni, Mina da Lua, MUKKIMIAU, Sanja Lapsin, Fonzy, Kaiser KuBa, Konstantin Olias, KSTF, General.B",Loftus Hall,/events/1336579,42
Lowmoneymusiclove,2019-11-01T00:00:00.000,2019-11-01T23:59:00.000,2019-11-02T12:00:00.000,"Youandewan, Paolo Macrì, Terje Bakke, Alexander Einetter, Avos",Hoppetosse,/events/1325890,38
Freddie Gibbs & Madlib,2019-11-01T00:00:00.000,2019-11-01T19:00:00.000,2019-11-02T23:00:00.000,Madlib,Astra Kulturhaus,/events/1303453,27
