Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"SESH with OGUZ, Clara Cuvé, MCR-T",2024-09-01T00:00:00.000,2024-09-01T14:00:00.000,2024-09-02T06:00:00.000,"OGUZ, Clara Cuvé, MCR-T, Nina Farrina, ALI3N, SIBAST, Arbitrage, Marcel-Dejan, B 4ME",Else,/events/1803001,1684
HEISSS x VOXNOX I 30 hours,2024-08-31T00:00:00.000,2024-08-31T23:59:00.000,2024-09-02T08:00:00.000,"Kim She, Koboyo, Teki Latex, Mara Menace, Sicion, Luca Eck, Nur Jaber, RUIZ OSC1, DJ SEX, u.r.trax, BBetriebswirt, Boys Noize, Diffrent, DJ SPORTSCHUH, Silvio Venezia, Not Modest, P.Vanillaboy, LUV ATTACK, TOXIMAMI",RSO.BERLIN,/events/1914854,1536
TEMPIO FESTIVAL 2024: BERLIN MEETS MILAN - DAY 2,2024-08-31T00:00:00.000,2024-08-31T23:30:00.000,2024-09-01T23:59:00.000,"Adriana Lopez, Amor Satyr, Bitter Babe, Bambounou, NVST, Captain Cosmotic, Dolce Potente, DJ Bone, DJ Nigga Fox, DJ Plead, Low Jack, dj sweet6teen, Elisa Bee, Confidential Recipe, Federico Falke, Futuro Tropicale, Gabriele Capponi, Grace Dahl, HEMPTOTE, Pura Solenne, Identified Patient, Younger Than Me, Industrial Romantico, Keira Meier, Eosphoros (2), Kovvalsky, LB aka LABAT, Lele Sacchi, Luwei, Waldo, Marthial, Amanda Mussi, Maruwa, Mary Lake, MKO (PL), Nico Adomako, Parrish Smith, Radiation 30376, Olivia, Chino, Sha Ru, Skee Mask, Zenker Brothers, The Exaltics, Toumba, UFO95, Virya, samJ, Francesco Basari",MUENZE,/events/1848745,992
Klubnacht,2024-08-31T00:00:00.000,2024-08-31T23:59:00.000,2024-09-02T07:00:00.000,"Barker, AMORAL, Anika Kunst, Answer Code Request, DJ Pete, Etapp Kyle, Hemka, Nastia Reigel, Âme, Alex Kassian, Alinka, Binh, Budino, Gerd Janson, Yamour, Rex the Dog",Berghain | Panorama Bar | Säule,/events/1936931,308
Katermukke Open Air,2024-09-01T00:00:00.000,2024-09-01T15:00:00.000,2024-09-01T22:00:00.000,"Dirty Doering, Niconé, AVA Irandoost",Festsaal Kreuzberg,/events/1931448,261
NAKED KARAOKE,2024-09-01T00:00:00.000,2024-09-01T18:00:00.000,2024-09-02T03:00:00.000,BLEACH.LIVE,Monster Ronson's Ichiban Karaoke,/events/1823215,233
TEMPIO FESTIVAL 2024: BERLIN MEETS MILAN - DAY 3,2024-09-01T00:00:00.000,2024-09-01T15:00:00.000,2024-09-01T22:00:00.000,"Toumba, DJ Nigga Fox, DJ Plead, Low Jack, MKO (PL), Adriana Lopez, DJ Bone, Mary Lake, Virya, Keira Meier, Francesco Basari, HEMPTOTE, Pura Solenne, Dolce Potente",MUENZE,/events/1848748,229
DUB NATION // OPEN AIR // DAYTIME,2024-09-01T00:00:00.000,2024-09-01T14:00:00.000,2024-09-01T22:00:00.000,"Steve O'Sullivan, Kenneth Christiansen, Sabine Hoffmann",://about blank,/events/1949048,109
TRIG,2024-09-01T00:00:00.000,2024-09-01T23:00:00.000,2024-09-02T08:00:00.000,Strasse 95,AVA Club,/events/1979406,96
OXIgarten Invites: Oroko Radio [OpenAir],2024-09-01T00:00:00.000,2024-09-01T12:00:00.000,2024-09-01T22:00:00.000,"Tina Tornade, Kikelomo, LAMSI",OXI,/events/1902968,77
