Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Hippie New Year,2019-12-31T00:00:00.000,2019-12-31T22:00:00.000,2020-01-01T23:00:00.000,"Dominik Eulberg, Super Flu, Einmusik, Niconé, Gunjah, Bebetta, Kid Simius, Wankelmut, Teho, Prismode, Solvane, Dole & Kom, Markus Klee, Marius Lehnert, Felidae, Manuel Moreno, Robin Schellenberg, Maik Gyver, A.D.H.S., Marius Drescher, Ninetyfour., Aaron All",Ritter Butzke,/events/1323408,2324
HYTE NYE Berlin 2019,2019-12-31T00:00:00.000,2019-12-31T18:00:00.000,2020-01-01T18:00:00.000,"ADIN, Anfisa Letyago, ANNA, Boxia, Charlotte de Witte, Helena Hauff, Josh Wink, Joseph Capriati, Loco Dice, Maceo Plex, Marco Carola, Pan-Pot, Richie Hawtin, Dandy Jack, DeWalta, Edward, Mason Collective, Ricardo Villalobos, Solardo, Sonja Moonear, wAFF, William Djoko, Yaya",Funkhaus Berlin,/events/1263150,1912
"NYE w. Move D, Head High, Dj Qu, Thomas P. Heckmann & More - 39H Non Stop",2019-12-31T00:00:00.000,2019-12-31T21:00:00.000,2020-01-02T12:00:00.000,"Move D, Head High, DJ Qu, Thomas P Heckmann, Manfredas, Khidja, Benjamin Fröhlich, Ludwig A.F., Kiwi, S.O.N.S, Sophia Saze, marum, Oliver Hafenbauer, Logic1000, Igor Tipura, Johannes Albert, Alison Swing, Budino, Marlon Hoffstadt, Hrdvsion, Freudenthal, Younger Than Me, Michal Zietara, Sebastian Voigt, The Swift, Homeboy, Philipp Schultheis, Salto Honduras, Katzele, Cyranotaurus Cortex, Sado Opera, Aresibo, bogolepov, Vitling, Marco Bruno, Adam Aalias",Renate,/events/1346304,1389
Zweitausendzwanzig,2019-12-31T00:00:00.000,2019-12-31T22:00:00.000,2020-01-02T10:00:00.000,"AnD, Anetha, UVB, Inhalt der Nacht, Under Black Helmet, Subjected, Vault Series, Tham, Acierate, Xiorro, Anastasia Kristensen, DjRUM, Hodge, Livity Sound, Huerco S, Violet (PT), Lokier, AceMo, Franklin De Costa, Vivian Koch, Esposito, Prantel, Ivan Smagghe, Beppe Loda, Daniel Wang, Franz Scala",Griessmuehle,/events/1350471,1273
Anomalies NYE 44H Rave Into 2020,2019-12-31T00:00:00.000,2019-12-31T20:00:00.000,2020-01-02T14:00:00.000,"Shlomi Aber, Clouds, Mark Broom, Codex Empire, Insolate, Roman Lindau, Carlo Ruetz, JoeFarr, Johnny Kaos, Ben Bear, Igor Ochoa, Matt Sassari, Loco & Jam, Alberto Ruiz, Mladen Tomic, Gel Abril, DJ Lion, Cotumo, Asem Shama, Rosa Luxemburg, Skelesys, Herr Mike, Ray Okpara, Maurice Mino, Sin:port, Ninetyfour., Red pig flower, Matteo Puntar, Pascale Voltaire, Marcel Freigeist, Al Aslan",Anomalie Art Club,/events/1276699,909
Notre Blank - NYE,2019-12-31T00:00:00.000,2019-12-31T23:59:00.000,2020-01-02T09:00:00.000,"Alex.Do, Alien Rain, Barbara Hofmann, Bufiman, Cinnaman, Elad Magdasi, Eluize, Craigie Knowes, Giraffi Dog, Hang Aoki, Jamie Tiller, Kvrt, Lea Occhi, LOLSNAKE, Luigi Tozzi, Natascha Kann, Omer (DE), Psyk, Rodmin, Shredder (1), Stanley Schmidt, Stella Zekri, Templeton, The Lady Machine, Tigerhead",://about blank,/events/1349406,835
Silvester Klubnacht,2020-01-01T00:00:00.000,2020-01-01T01:00:00.000,2020-01-03T06:00:00.000,"Answer Code Request, Barker, Boris, Dr. Rubinstein, Efdemin, Etapp Kyle, Fiedel, Freddy K, Kobosil, Len Faki, Luke Slater, Marcel Dettmann, Norman Nodge, Phase Fatale, Somewhen, Terence Fixmer, Volvox, Avalon Emerson, François X, Gerd Janson, Jennifer Cardini, Massimiliano Pagliara, Muallem, nd_baumecker, Nick Höppner, Nitam, Roi Perez, Ryan Elliott, Steffi, Tama Sumo, Lakuti, Virginia, Chris Cruse, Cormac, I-F, Midland, Sound Metaphors Djs, Castro Moore, Oracy, PARAMIDA, Skatebård, Soundstream, Alessandro Adriani, I:Cube, Chris SSG, Deadbeat, Jenus, Pom Pom, Rabih Beaini, Rødhåd, Valentino Mora",Berghain | Panorama Bar | Säule,/events/1346308,459
In Ruhe und Ordnung - Tickets an der Abendkasse Erhältlich,2019-12-31T00:00:00.000,2019-12-31T01:00:00.000,2020-01-01T18:00:00.000,"2 Girls 1 Club, Arent Volten, Crille & Tamalt, Danielle Arielli, Electrosexual, Ika Duchna, RAULITO WOLF, Lemonella, Leon Kostner, Punani, Punani, Sabrina Mue, Soda Kids, Vizard, Wardita",Mensch Meier,/events/1348209,283
"Wer Kommt, der Kommt.",2020-01-01T00:00:00.000,2020-01-01T01:00:00.000,2020-01-02T09:00:00.000,"Smash TV, SIOPIS, Gwen, Empro, Coco, Dachgeschoss, Funkenstrøm, Timo Kreissl, Koljah, Johannes Fröhlich, Fabian Drews, CanDJane, Fest & Flotter",Hoppetosse,/events/1356906,233
Libertine New Years Day,2020-01-01T00:00:00.000,2020-01-01T12:00:00.000,2020-01-02T07:00:00.000,"Jane Fitz, Vera, Spacetravel, Andrew James Gustav, Sbri, Yoshi (DE)",Libertine Club,/events/1299014,199
