Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Klubnacht,2020-02-29T00:00:00.000,2020-02-29T23:59:00.000,2020-03-02T06:00:00.000,"Tin Man, Answer Code Request, Boris, DVS1, Dr. Rubinstein, Marcel Dettmann, Nazira, Neel, Portable, Cromby, David Elimelech, Eris Drew, Octo Octa, PARAMIDA, Shaun J. Wright, Soundstream, Tama Sumo",Berghain | Panorama Bar | Säule,/events/1372421,255
Weval - with Full Band,2020-03-01T00:00:00.000,2020-03-01T19:30:00.000,2020-03-01T23:00:00.000,Weval,Festsaal Kreuzberg,/events/1352049,147
"Syncretism - Eomac, Esther Duijn, Esker, Nemrac Live, Sine Metu & Antonello Teora",2020-03-01T00:00:00.000,2020-03-01T18:00:00.000,2020-03-02T06:00:00.000,"Eomac, Esther Duijn, Nemrac, Sine Metu, Antonello Teora",://about blank,/events/1374923,118
Electric Sound Garden,2020-03-01T00:00:00.000,2020-03-01T23:59:00.000,2020-03-02T10:00:00.000,"Agent, Swaytone",Lokschuppen Berlin,/events/1368650,96
Sasomo - SIS/ Kataya/ Billy Caso/ Chris Schwarzwälder/ Bonfante,2020-02-29T00:00:00.000,2020-02-29T23:59:00.000,2020-03-02T10:00:00.000,"Bonfante, Billy Caso, Whitesquare, Sascha Cawa, Chris Schwarzwälder, SIS, Dojas, Dave Dinger, TURTUR, Falke, VEB Elektrokunst, 2 Girls 1 Club",Kater Blau,/events/1374927,25
☆ Sunday Matinee ☆,2020-03-01T00:00:00.000,2020-03-01T16:00:00.000,2020-03-02T02:00:00.000,"Dario Klein, Hemi, Lilly & Kazan, ONNI, Semih Akay",Christa Kupfer,/events/1396929,20
Sonntagsklub,2020-03-01T00:00:00.000,2020-03-01T23:00:00.000,2020-03-02T12:00:00.000,Mady,AVA Club,/events/1389488,13
Playground,2020-03-01T00:00:00.000,2020-03-01T22:00:00.000,2020-03-02T09:00:00.000,"Dyed Soundorom, Shonky, Quest, Sugar Free",Hoppetosse,/events/1379850,9
Lazy.Sunday mit Dj Delta F,2020-03-01T00:00:00.000,2020-03-01T18:00:00.000,2020-03-02T06:00:00.000,,Minimal Bar,/events/1370795,9
Kitty Goldmine,2020-03-01T00:00:00.000,2020-03-01T08:00:00.000,2020-03-01T19:00:00.000,"DJ Hell, Alex Kiefer, Oscar Diaz",KitKatClub,/events/1395412,7
Fish and Slips Incl. Afterhour,2020-02-29T00:00:00.000,2020-02-29T23:59:00.000,2020-03-01T23:59:00.000,"The Chosen Two, BioN, Joal",Golden Gate,/events/1381332,6
Nachspiel,2020-03-01T00:00:00.000,2020-03-01T23:00:00.000,2020-03-02T08:00:00.000,Maringo,KitKatClub,/events/1386824,5
H U B R I S // Immersive Screening,2020-03-01T00:00:00.000,2020-03-01T19:00:00.000,2020-03-01T23:00:00.000,San Proper,Kindl Brauerei Neukölln,/events/1387613,5
GMF Electro Knight with Ritter Butzke,2020-03-01T00:00:00.000,2020-03-01T23:00:00.000,2020-03-02T07:00:00.000,"Toni Haupt, Boy Next Door",Ritter Butzke,/events/1383949,4
Beate Barfuß,2020-03-01T00:00:00.000,2020-03-01T17:00:00.000,2020-03-02T04:00:00.000,Lemonella,Beate Uwe,/events/1388551,2
Sunday Selection,2020-03-01T00:00:00.000,2020-03-01T23:30:00.000,2020-03-02T06:00:00.000,,Cassiopeia,/events/1368328,1
Amazething Afterhour,2020-03-01T00:00:00.000,2020-03-01T06:00:00.000,2020-03-01T18:00:00.000,"OELV, Ollider Twist",Maze,/events/1396708,1
Afterhour,2020-03-01T00:00:00.000,2020-03-01T08:00:00.000,2020-03-01T16:00:00.000,,M-BIA,/events/1398636,1
"House of Waxx with Orson Wells, 41issa, Candy Pollard",2020-03-02T00:00:00.000,2020-03-02T23:59:00.000,2020-03-03T09:00:00.000,"41ISSA, Shade, Candy Pollard",Tresor / Globus,/events/1380371,34
Electric Monday -Showcase Folklor Lausanne Meets Electric Monday,2020-03-02T00:00:00.000,2020-03-02T23:00:00.000,2020-03-03T07:00:00.000,"Adolpho & Franky, Frankie Flowerz",KitKatClub,/events/1372365,33
Nice One,2020-03-02T00:00:00.000,2020-03-02T20:00:00.000,2020-03-03T06:00:00.000,"Mown, Domenique.",Crack Bellmer,/events/1395085,19
Manic.Monday mit DJSINEV b2b Peterpong,2020-03-02T00:00:00.000,2020-03-02T18:00:00.000,2020-03-03T06:00:00.000,DJSINEV,Minimal Bar,/events/1389075,9
Monday Mood,2020-03-02T00:00:00.000,2020-03-02T19:00:00.000,2020-03-03T04:00:00.000,,Süss War Gestern,/events/1385502,4
Mad Monday presents Goes Wild Edition,2020-03-02T00:00:00.000,2020-03-02T23:00:00.000,2020-03-03T07:00:00.000,"Tsoli, Enantion",Der Weiße Hase,/events/1395697,1
Jazzylectro Pres. DJ Jauche,2020-03-02T00:00:00.000,2020-03-02T17:00:00.000,2020-03-03T02:00:00.000,DJ Jauche,Solar,/events/1399240,1
Encore.une.Fois *Techno Edition*,2020-03-03T00:00:00.000,2020-03-03T23:59:00.000,2020-03-04T12:00:00.000,"Florian Meindl, CYRK, Sierra Sam, Pascal Hetzel, Lilly Deupré",Lokschuppen Berlin,/events/1374015,109
The Unknown,2020-03-03T00:00:00.000,2020-03-03T22:00:00.000,2020-03-04T02:00:00.000,,Mein Haus Am See,/events/1393011,13
Bellmeria,2020-03-03T00:00:00.000,2020-03-03T20:00:00.000,2020-03-04T06:00:00.000,"DJ Fucks Himself, Merve Mercury",Crack Bellmer,/events/1395091,12
go.Play mit Seidel,2020-03-03T00:00:00.000,2020-03-03T18:00:00.000,2020-03-04T06:00:00.000,Seidel,Minimal Bar,/events/1372671,10
