Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
1st May Open Air with Ellen Allien & More - Free Entry,2018-05-01T00:00:00.000,2018-05-01T10:00:00.000,2018-05-01T22:00:00.000,"Ellen Allien, Frühschoppen Team, Darwin, Tomtomgroove",Griessmuehle,/events/1095164,146
1. Mai Bordel Des Arts Day Open Air + Aftershow - 24h,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-02T12:00:00.000,"Oliver Koletzki, Teenage Mutants, David Dorad, Pauli Pocket, Sam Shure, Mike Book, Daniel Jaeger, Sokool, The Cheapers, Casimir von Oettingen, Electronic Elephant, vom Feisten, JurieMember",Else,/events/1045612,115
Free Openair with Format:B,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T23:00:00.000,"Format B, Kid Simius, Markus Klee, Arado, Prismode, Raumakustik, Wankelmut, David Jach, Nick Galemore",Ritter Butzke,/events/1082611,108
Mai Open Air - Acid Pauli / Claude Vonstroke / Britta Arnold / Ricoloop / Stavroz / Frivolous,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T18:00:00.000,"Stavroz, Acid Pauli, The Sorry Entertainers, Frivolous, Claude VonStroke, Britta Arnold, miAs, Baris K, Ricoloop",Kater Blau,/events/1088157,106
Ostgut Ton der Arbeit,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-01T20:00:00.000,"DVS1, Gerd Janson, Roi Perez, Tama Sumo",Berghain | Panorama Bar | Säule,/events/1098164,88
"1. Mai - Open Air with Okain, Dave DK, Jakob Seidensticker (Wareika), Ed Ed & More",2018-05-01T00:00:00.000,2018-05-01T16:00:00.000,2018-05-02T10:00:00.000,"Okain, Dave DK, Ed Ed, Jakob Seidensticker, Wareika, Marcel Freigeist, Local Suicide, Andrea Di Rocco, Frag Maddin, Noah Pred, HEAR, Sofia Kourtesis, Doyle Shepherd, Miguel Rodriguez, Hochholzner, Bill Mango, Urbanowski",Chalet,/events/1078535,79
Telekollegen Open Air,2018-05-01T00:00:00.000,2018-05-01T13:00:00.000,2018-05-02T05:00:00.000,"Tigerskin, Milou, Jack The Fish, Toni Haupt, Daniel Archut, Jekyll & Hyde, Sascha Aviar, John Tale, Nikklaas",Sage Beach Berlin,/events/1082008,76
1. Mai - Techno Night - Openair/Indoor,2018-05-01T00:00:00.000,2018-05-01T23:59:00.000,2018-05-02T12:00:00.000,"Marc Schneider, Lockertmatik, VONDA7, Michael Placke",Lokschuppen Berlin,/events/1091173,69
1 Mai Open Air - Umsonst & Draußen,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T05:00:00.000,"Stan Starry, Leon Licht, Empro, Andi de Luxe, Bee Lincoln",Birgit,/events/1092940,65
1. Mai Open Air - Umsonst & Draußen,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T08:00:00.000,"Max Cooper, Aquarius Heaven, Esther Silex, Reznik, DJ GLC, DNArt, Damian.Thorn",[ipsə],/events/1065162,64
Wilder 1. Mai & Pan-Pot,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-01T22:00:00.000,"Pan-Pot, Clint Stewart",Wildeküche,/events/1095084,59
Fist of May,2018-05-01T00:00:00.000,2018-05-01T22:00:00.000,2018-05-02T08:00:00.000,"Acierate, Tham",Griessmuehle,/events/1090138,51
Erster Mai // First of May,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-02T12:00:00.000,Die Ueblichen Verdaechtigen,Club der Visionaere,/events/1101148,49
"1.Mai Koffäin Open Air with Andhim, Black Loops, Turkish a.m.",2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-01T22:00:00.000,"Andhim, Black Loops, Carlo, Jesse Bru, Ruff Stuff, Turkish",Kantine Kohlmann,/events/1096462,42
Erster Mai - Free Open Air,2018-05-01T00:00:00.000,2018-05-01T16:00:00.000,2018-05-01T22:00:00.000,,Bolzplatz Falckensteinstraße Kreuzberg,/events/1095795,42
Ano´s - Free Open Air!,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-02T01:00:00.000,,Schlesischer Busch,/events/1091952,35
DOMUM zur Klappe,2018-05-01T00:00:00.000,2018-05-01T20:00:00.000,2018-05-02T05:00:00.000,"Narciss, Arne Spremberg, Grey Pantone",Zur Klappe,/events/1101256,27
The Unknown presents Elek_bommes & Friends,2018-05-01T00:00:00.000,2018-05-01T22:00:00.000,2018-05-02T02:00:00.000,,Mein Haus Am See,/events/1085971,22
1.of.mai mit Fernando Vieira,2018-05-01T00:00:00.000,2018-05-01T19:00:00.000,2018-05-02T05:00:00.000,,Minimal Bar,/events/1095093,20
Überbaum Kru - die Einteiler Teilen aus,2018-05-01T00:00:00.000,2018-05-01T20:00:00.000,2018-05-02T06:00:00.000,,Crack Bellmer,/events/1102525,16
A Bloc Party with Diplo + Very Special Guests,2018-05-01T00:00:00.000,2018-05-01T15:00:00.000,2018-05-01T22:00:00.000,Diplo,TBA - Berlin,/events/1093899,16
Circuit /|\ Breaker w DJ Stingray 313,2018-05-01T00:00:00.000,2018-05-01T18:00:00.000,2018-05-02T06:00:00.000,"Claire Morgan, SPFDJ, Tred, Errorbeauty, sprintf",Privatclub,/events/1105081,12
Tanz Auf Der Spree - May 1,2018-05-01T00:00:00.000,2018-05-01T13:00:00.000,2018-05-01T23:00:00.000,"Anthony Georges Patrice, Diarmaid O Meara, Jay Skelly, Neil Flynn, Quarion, Wayne Duggan",The Floating Lounge,/events/1096460,10
Paul Kalkbrenner,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T17:30:00.000,"Paul Kalkbrenner, Kid Simius",Aufbau Haus,/events/1104220,10
Tuesday Tales,2018-05-01T00:00:00.000,2018-05-01T19:00:00.000,2018-05-02T05:00:00.000,Tobi Soul,Süss War Gestern,/events/1090022,10
"1 Open Air 1. Mai, Schneckno & Sonne - Aller⋮ende⋮anfang",2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-01T22:00:00.000,HainKollektiv,Neuköllner Hasenheide,/events/1092721,9
May The 1st Be with You,2018-05-01T00:00:00.000,2018-05-01T23:00:00.000,2018-05-02T05:00:00.000,DJ Drinktickets,Bohnengold,/events/1097279,8
Fluid Soul x Radio Love Love - 1. Mai Open Air,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-01T22:00:00.000,"Twit One, Max Graef, Glenn Astro, Nano Nansen",Festsaal Kreuzberg,/events/1098870,8
Der Knisternde Jadeblitz Lenz,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-01T22:00:00.000,"Tolle, Frag Maddin, Oliver Klostermann, Joshua Jesse",TBA - Berlin,/events/1105394,6
Open Decks & Tischtennis / Outdoor & Indoor,2018-05-01T00:00:00.000,2018-05-01T20:00:00.000,2018-05-02T04:00:00.000,,Humboldthain Club,/events/1101251,5
Bobby and Ben's Späti Party - Got No Job 1st Mai,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-01T23:00:00.000,"Brame & Hamo, Huerta, Christa Belle, Sally C, Ben Olayinka",TBA - Berlin,/events/1103105,5
First May with Enrica Hz and Friends,2018-05-01T00:00:00.000,2018-05-01T19:00:00.000,2018-05-02T04:00:00.000,Enrica Hz,Promenaden Eck,/events/1106093,4
LUKINS X Burg Schnabel • 01. Mai • Open air & Indoor,2018-05-01T00:00:00.000,2018-05-01T11:00:00.000,2018-05-02T11:00:00.000,"T.M.A, Smash TV, Ben Böhmer, Nils Hoffmann, Beth Lydi, Mirco Niemeier, Janvanvau",Burg Schnabel,/events/1098656,3
1 May - Street Fest,2018-05-01T00:00:00.000,2018-05-01T15:00:00.000,2018-05-02T00:00:00.000,"kr:pt, SixFingers",TBA - Berlin,/events/1093968,3
Maymojo: After-Storm Lost&found with Just Emma,2018-05-01T00:00:00.000,2018-05-01T20:00:00.000,2018-05-02T04:00:00.000,"Just Emma, Warte:mal, GiZ, Moji",Beate Uwe,/events/1101096,2
Blütenzauber Open Air,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-01T22:00:00.000,"Pretty Pink, Hijack",Hofanlage,/events/1099605,1
Ori Moto (aka Ray Mann) DJ set,2018-05-01T00:00:00.000,2018-05-01T12:00:00.000,2018-05-02T15:00:00.000,"Ori Moto, Ray Mann",CoBa Bar,/events/1102446,1
Electro Tunes,2018-05-01T00:00:00.000,2018-05-01T18:00:00.000,2018-05-02T02:00:00.000,Xminder,Solar,/events/1103080,1
Open Air 2018,2018-05-01T00:00:00.000,2018-05-01T10:00:00.000,2018-05-01T23:59:00.000,"Casual Treatment, TEHOTU, Or Room, Valentin Ginies, Benedikt",TBA - Berlin,/events/1105605,1
Super Tuesday,2018-05-01T00:00:00.000,2018-05-01T23:00:00.000,2018-05-02T06:00:00.000,,Cassiopeia,/events/1090409,1
Free Openair with Format:B,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T23:00:00.000,"Format B, Kid Simius, Markus Klee, Arado, Prismode, Raumakustik, Wankelmut, David Jach, Nick Galemore",Ritter Butzke,/events/1082611,108
Mai Open Air - Acid Pauli / Claude Vonstroke / Britta Arnold / Ricoloop / Stavroz / Frivolous,2018-05-01T00:00:00.000,2018-05-01T14:00:00.000,2018-05-02T18:00:00.000,"Stavroz, Acid Pauli, The Sorry Entertainers, Frivolous, Claude VonStroke, Britta Arnold, miAs, Baris K, Ricoloop",Kater Blau,/events/1088157,106
Hearts & Minds,2018-05-02T00:00:00.000,2018-05-02T23:59:00.000,2018-05-03T10:00:00.000,"Robert Owens, Tyree Cooper, Soul Bait",Watergate,/events/1096471,53
The Unknown presents Oelv & Friends,2018-05-02T00:00:00.000,2018-05-02T20:00:00.000,2018-05-03T05:00:00.000,"OELV, Raempl",Süss War Gestern,/events/1082210,23
"Mittendrin mit Stephan Stefanski, Captain Cortex & Sven Severein",2018-05-02T00:00:00.000,2018-05-02T19:00:00.000,2018-05-03T05:00:00.000,Stefanski,Minimal Bar,/events/1095097,21
Techno Mittwoch,2018-05-02T00:00:00.000,2018-05-02T23:00:00.000,2018-05-03T10:00:00.000,"Franzüss, Leonard de Leonard, Felix Reichelt",AVA Club,/events/1100821,17
Zweiter Mai // Second of May,2018-05-02T00:00:00.000,2018-05-02T15:00:00.000,2018-05-03T06:00:00.000,"André Galluzzi, Valentino Kanzyani, Franky Greiner, Digby",Club der Visionaere,/events/1103958,15
Tresor New Faces,2018-05-02T00:00:00.000,2018-05-02T23:59:00.000,2018-05-03T09:00:00.000,Subjestif,Tresor / Globus,/events/1095116,15
Slowmotor with Batu Ozer & Lotte Ahoi,2018-05-02T00:00:00.000,2018-05-02T20:00:00.000,2018-05-03T06:00:00.000,Lotte Ahoi,Crack Bellmer,/events/1105598,12
Rituals Hosted by Balas,2018-05-02T00:00:00.000,2018-05-02T23:59:00.000,2018-05-03T09:00:00.000,"Bertrand., Balas",Lokschuppen Berlin,/events/1095194,9
Halbzeit mit Nicolas Kany,2018-05-02T00:00:00.000,2018-05-02T19:00:00.000,2018-05-03T04:00:00.000,,Promenaden Eck,/events/1105308,3
Soulful Discofunk,2018-05-02T00:00:00.000,2018-05-02T18:00:00.000,2018-05-03T02:00:00.000,Daniel Best,Solar,/events/1103082,2
Symbiotikka at Kit Kat Club Berlin,2018-05-02T00:00:00.000,2018-05-02T23:00:00.000,2018-05-03T07:00:00.000,"Match Hoffman, MARCEL db, Dr Double U",KitKatClub,/events/1103217,2
"Enob, M.i.p.V Solo set, Lolita Terrorist Sounds Solo set",2018-05-02T00:00:00.000,2018-05-02T21:00:00.000,2018-05-03T01:00:00.000,,Loophole,/events/1101888,1
Concrete BLN,2018-05-02T00:00:00.000,2018-05-02T23:00:00.000,2018-05-03T06:00:00.000,Phantom Warrior,Cassiopeia,/events/1104582,1
Waveriders with Jstar and Soulix,2018-05-02T00:00:00.000,2018-05-02T21:00:00.000,2018-05-03T01:30:00.000,Jstar,Panke,/events/1105763,1
The Bennies,2018-05-02T00:00:00.000,2018-05-02T23:00:00.000,2018-05-03T06:00:00.000,,Cassiopeia,/events/1090412,1
"Operate: 2-Step, UK-Garage & House",2018-05-03T00:00:00.000,2018-05-03T23:00:00.000,2018-05-04T06:00:00.000,"Luvin'Lou, Ben Mono, TMSN",Farbfernseher,/events/1075684,47
Discos Atónicos,2018-05-03T00:00:00.000,2018-05-03T22:00:00.000,2018-05-04T05:00:00.000,"BS-1, Alienata, Dez Williams",Berghain | Panorama Bar | Säule,/events/1098167,37
