Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Electric Monday -Halloween the Aftermath @Kitkat Club,2021-11-01T00:00:00.000,2021-11-01T22:00:00.000,2021-11-02T06:00:00.000,"Berny, Eliezer, Mz Sunday Luv, Red Robin, Frankie Flowerz",KitKatClub,/events/1472864,42
Manic.Monday mit Javier Anxiety,2021-11-01T00:00:00.000,2021-11-01T18:00:00.000,2021-11-02T04:00:00.000,Javier Anxiety,Minimal Bar,/events/1476191,4
The Unknown,2021-11-02T00:00:00.000,2021-11-02T22:00:00.000,2021-11-03T04:00:00.000,,Süss War Gestern,/events/1474070,22
go.Play mit Bastian Klein,2021-11-02T00:00:00.000,2021-11-02T18:00:00.000,2021-11-03T04:00:00.000,,Minimal Bar,/events/1476199,7
Eav's Concerts with CV Vision Jaguar NO ME Marlais,2021-11-02T00:00:00.000,2021-11-02T19:00:00.000,2021-11-03T02:00:00.000,,Loophole,/events/1477001,3
Techno Mittwoch,2021-11-03T00:00:00.000,2021-11-03T23:00:00.000,2021-11-04T08:00:00.000,,AVA Club,/events/1475186,39
The Unknown,2021-11-03T00:00:00.000,2021-11-03T22:00:00.000,2021-11-04T01:00:00.000,Johnny Franke,Mein Haus Am See,/events/1474495,15
Symbiotikka at Kitkat Club,2021-11-03T00:00:00.000,2021-11-03T22:00:00.000,2021-11-04T07:00:00.000,"Pierre Remy, ALXJ, Millie Forsberg, Bonq",KitKatClub,/events/1477028,10
Jurema Blätter,2021-11-03T00:00:00.000,2021-11-03T22:00:00.000,2021-11-04T06:00:00.000,"Kotoe, Miss Kitchen, Caapi El Mesti, Bitteti",Crack Bellmer,/events/1474361,9
Mittendrin mit Mister Teaser (PT) [Slime],2021-11-03T00:00:00.000,2021-11-03T18:00:00.000,2021-11-04T04:00:00.000,Mister Teaser,Minimal Bar,/events/1476277,5
A Night of Turkish Free Improvisation,2021-11-03T00:00:00.000,2021-11-03T20:00:00.000,2021-11-03T23:00:00.000,Nihal,arkaoda Berlin,/events/1477172,2
Dlia Mishmosh,2021-11-03T00:00:00.000,2021-11-03T20:00:00.000,2021-11-04T01:00:00.000,,Panke,/events/1477784,2
Ambient Sleepers #1,2021-11-04T00:00:00.000,2021-11-04T19:30:00.000,2021-11-04T23:45:00.000,"Polygonia, Amadeus Joseph",TBA - Berlin,/events/1475737,54
Newcomer Night Curated by Franklin De Costa (Mother's Finest),2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T04:00:00.000,"Buoy, Franklin De Costa, Formella, King Sleepy",Köpenicker Strasse 18,/events/1476802,35
Sundowner,2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T09:00:00.000,"Youandewan, Aliana, So-Fi",Hoppetosse,/events/1476985,27
Donnerdogge Meets Lauter Records,2021-11-04T00:00:00.000,2021-11-04T23:59:00.000,2021-11-05T13:00:00.000,"Tripmastaz, Katy De Jesus",Golden Gate,/events/1474267,17
Moist Liquid Sunrise,2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T06:00:00.000,"DJ Fett Burger, Telephones",Paloma,/events/1470804,16
The Unknown,2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T02:00:00.000,,Zu Mir Oder Zu Dir,/events/1474490,15
Electronic.Thursday mit Gabriele Mancino & Castigamatti Soundsystem,2021-11-04T00:00:00.000,2021-11-04T18:00:00.000,2021-11-05T04:00:00.000,,Minimal Bar,/events/1467244,9
❖ Cosmic Thursday's on two Floors ❖,2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T06:00:00.000,"Nixe, Breger, AantiGen, Neobeo, Enzio Etchaberri",Süss War Gestern,/events/1476980,8
Deck 2 Deck // All Night Long,2021-11-04T00:00:00.000,2021-11-04T19:00:00.000,2021-11-05T02:00:00.000,"Dj Quien, redblunted, Wall Ra",Panke,/events/1477128,6
United Techno: Demolition Night,2021-11-04T00:00:00.000,2021-11-04T23:00:00.000,2021-11-05T06:00:00.000,RXZN,ASeven,/events/1477240,6
Walterthon - A Fundraiser for Walter the Cat,2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T06:00:00.000,"DJ Double Spoon, Vio PRG, Parand, Carne, DJ LOUI FROM JUPITER4, DJ Loui",Crack Bellmer,/events/1476106,5
Shades Of Oshu: Pan African Connect with Morena Leraba,2021-11-04T00:00:00.000,2021-11-04T20:00:00.000,2021-11-05T03:00:00.000,ARMAGHEDION,Badehaus Berlin,/events/1477009,5
Chemistry Club,2021-11-04T00:00:00.000,2021-11-04T18:00:00.000,2021-11-05T03:00:00.000,Haider,Zum Böhmischen Dorf,/events/1477779,4
Dream Soda / Milfmafia / Desert Drone,2021-11-04T00:00:00.000,2021-11-04T19:00:00.000,2021-11-04T23:59:00.000,,Loophole,/events/1477645,2
OG Bunker Rave,2021-11-04T00:00:00.000,2021-11-04T21:00:00.000,2021-11-05T05:00:00.000,"Yami, Just Mo, Qseek",Salzclub,/events/1478398,2
OG Bunker Rave at Bulbul Berlin (2G),2021-11-04T00:00:00.000,2021-11-04T21:00:00.000,2021-11-05T05:00:00.000,"Mad Hattress, ABuDi, NÚRIA (DE), Balkhausen",Bulbul Berlin,/events/1478401,2
Disko Donnerstag im Promenaden Eck,2021-11-04T00:00:00.000,2021-11-04T19:00:00.000,2021-11-05T02:00:00.000,MagDita,Promenaden Eck,/events/1478453,2
An Evening of Patient Music,2021-11-04T00:00:00.000,2021-11-04T21:00:00.000,2021-11-05T01:00:00.000,,arkaoda Berlin,/events/1477184,1
"60 Hz Week 03/w Cleymoore, Rubi",2021-11-04T00:00:00.000,2021-11-04T21:00:00.000,2021-11-05T06:00:00.000,Cleymoore,60 Hz,/events/1478199,1
"Allein im Kitkat Club with Metodi Hristov, Yetti Meißner, Lina & Gwen Wayne",2021-11-04T00:00:00.000,2021-11-04T22:00:00.000,2021-11-05T08:30:00.000,"Metodi Hristov, Yetti Meißner, Gwen Wayne, Maurice Mino, Stas Kolbass, Ionah Inept",KitKatClub,/events/1472798,333
OG Bunker Rave EAST - Bulbul Berlin (2G),2021-11-04T00:00:00.000,2021-11-04T21:00:00.000,2021-11-05T05:00:00.000,"Mad Hattress, ABuDi, NÚRIA (DE), Balkhausen",Bulbul Berlin,/events/1476340,44
OG Bunker Rave West - Salzclub (2G),2021-11-04T00:00:00.000,2021-11-04T21:00:00.000,2021-11-05T05:00:00.000,"Yami, Just Mo, Qseek",Salzclub,/events/1476339,39
"Deestricted with Airod, Parfait, Antigone, Cassie Raptor, Ruiz Osc1 & vp Allowed",2021-11-05T00:00:00.000,2021-11-05T23:00:00.000,2021-11-06T12:00:00.000,"Airod, Parfait, Antigone, Cassie Raptor, vp allowed, Alien Rain, Milton Bradley, Achat, DJ Speed, DJ Frequency, Lis Absoluta",Anomalie Art Club,/events/1472640,1775
://Rebirthing Blank,2021-11-05T00:00:00.000,2021-11-05T23:59:00.000,2021-11-06T10:00:00.000,"Jessamine, Barbara Hofmann, Killa, Hang Aoki, Kwaint, fr. JPLA, Power Suff Girls, Reka Zalan, Resom, Diwa, Rodmin, Iron Curtis, THNTS",://about blank,/events/1476166,421
"Anthony Linell, Alexkid, Eli Verveine, Jesse G",2021-11-05T00:00:00.000,2021-11-05T23:00:00.000,2021-11-06T12:00:00.000,"Alexkid, Anthony Linell, Eli Verveine, Felipe Valenzuela, Foehn & Jerome, Hendrik Stein, Jesse G, Katie Drover, Magna Pia, Nick Beringer",Renate,/events/1477063,360
