Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
Klubnacht,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-03T06:00:00.000,"Shackleton, Blawan, Dasha Rush, December, Dr. Rubinstein, DVS1, Solaris, Stephanie Sykes, DJ Hell, Honey Dijon, Kim Ann Foxman, Shaun J. Wright, The Hacker, Josh Cheon, nd_baumecker",Berghain | Panorama Bar | Säule,/events/1148250,185
"Pau_se Festival with Dan Shake, Leo Pol, Cody Currie a.m.",2018-09-01T00:00:00.000,2018-09-01T20:00:00.000,2018-09-02T10:00:00.000,"Dan Shake, Leo Pol, Cody Currie, Long Island Sound, pau_se soundsystem",[ipsə],/events/1143621,163
Bordel Des Arts Day Open Air 2/2 - Start 12.00 Noon - 24h,2018-09-01T00:00:00.000,2018-09-01T12:00:00.000,2018-09-02T12:00:00.000,"Marcus Meinhardt, Midas 104, The Sorry Entertainers, Pauli Pocket, Matchy, Matchy & Bott, Mike Book, Daniel Jaeger, Sokool, Casimir von Oettingen, Electronic Elephant, vom Feisten, Martin Ka",Else,/events/1115740,148
Warning [Sat. – Mon.],2018-09-01T00:00:00.000,2018-09-01T19:00:00.000,2018-09-03T07:00:00.000,"Erik Jäähalli, Five o'clock Traffic, Giraffi Dog, Lou Karsh, Textasy, Craigie Knowes, Wolf Müller, Niklas Wandt, Your Planet Is Next, Studio Barnhus, Rasputin, Phaserboys, Anna Haleta, Resom, Benedikt Frey, Menqui, Bufiman, DJ Normal 4, Erik Berg, Frinda di Lanco, Uta, Luca Lozano, Philipp Otterbach, RVDS, S.O.N.S, S Ruston, Vladimir Ivkovic",://about blank,/events/1101953,115
Kreuzberger Nächte Sind Lang X Beginner & Samy Deluxe Aftershow Party X Techno & House 3 Floors,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T10:00:00.000,"Boy Next Door, Natta, Kim She",Ritter Butzke,/events/1145343,96
Let's Discult in Garten - Full Day Open Air -,2018-09-01T00:00:00.000,2018-09-01T10:00:00.000,2018-09-01T22:00:00.000,"Denise Bauer, Minijob, cheng nwsh, Discult Soundsystem",Polygon Club,/events/1141664,48
Rave For Good 003: Project Zigla Pakala,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T08:00:00.000,"Lis Sarroca, Andreas König, Jaamann, Techno Jesus, Ryder",Beate Uwe,/events/1134791,43
Tresor.Klubnacht,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T12:00:00.000,"Mike Servito, Patrick Russell, TITIA, Lewis Fautzi, YYYY, Phara, Mischa",Tresor / Globus,/events/1145409,41
"Swak with Marco Shuttle, Buttechno, Jordan GCZ & More",2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T12:00:00.000,"Marco Shuttle, Buttechno, Jordan GCZ, Juju & Jordash, Mix Mup, Saramé, Aryu Jassika, Pierre-Estienne, Mr Shiver",Renate,/events/1145425,39
Saso - Till von Sein / Phonique / Bondi / SiD / El Mundo / Zebra Centauri,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T14:00:00.000,"SiD, Bondi (DE), Phonique, Till von Sein, Zebra Centauri, El Mundo",Kater Blau,/events/1141965,33
Double Impact,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T12:00:00.000,"Tanith, WolleXDP, Thomas Tesla, Kat Kat Tat",Lokschuppen Berlin,/events/1147057,32
Sorted Open air & Indoor 24 Hours,2018-09-01T00:00:00.000,2018-09-01T22:00:00.000,2018-09-02T22:00:00.000,"Argenis Brito, Audio Werner, Bruno Curtis, Cesar Merveille, Dandy Jack, Eveline Fink, Handmade, Mike Shannon, Oskar Szafraniec, Sammy Dee, Wareika, Alex Kraemer, Johnny D, Trig Fardust",OST,/events/1146766,31
"Nachtklub: Oliver Huntemann, Marco Resmann, Saytek",2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T12:00:00.000,"Oliver Huntemann, Marco Resmann, Saytek, Gunnar Stiller, NELA, Dennis Kuhl",Watergate,/events/1146708,26
End of Summer,2018-09-01T00:00:00.000,2018-09-01T12:00:00.000,2018-09-03T06:00:00.000,"Nathan Oye, Daniele Papini, Topper, Fumiya Tanaka, Andrea Ferlin, Luc Ringeisen, Digby, Dorian Paic, Cristi Cons, Vlad Caia, CEZAR, Ion Ludwig, Rhadoo, Maki Polne, Hubble, Baby Vulture, Wolke",Club der Visionaere,/events/1151877,25
Club Season Opening,2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-03T06:00:00.000,"Stump Valley, Power Suff Girls, Wilhelm, Sevensol, Rimini Hartmann, Phonatic, ED:SON, Momo, Ron Wilson, n.akin, Helge Misof, Alva, Natascha Kann, Reka Zalan, Fallbeil, Steffen Bennemann, BL Brixton, MATVRAK, RVDS",Zur Klappe,/events/1148267,24
Minimal Force Records Showcase,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T08:00:00.000,"Moog Conspiracy, Abyssal Chaos, Katapult Duo, Loris D'Ettorre",Humboldthain Club,/events/1146930,21
Friends.Zone mit Daniela Cast & Juan Zolbaran (arg),2018-09-01T00:00:00.000,2018-09-01T19:00:00.000,2018-09-02T06:00:00.000,"Daniela Cast, Juan Zolbaran",Minimal Bar,/events/1132972,20
THEBEARDEDHOMO presents Barba Berlin,2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-02T06:00:00.000,TFG,Loophole,/events/1144697,12
Spend The Night with Dada Disco,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T07:00:00.000,Dada Disco,Bohnengold,/events/1146920,11
Chord Records Label Night with Barbara Preisinger,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T12:00:00.000,"Barbara Preisinger, Fletcher, Luke Black, Ephem",Golden Gate,/events/1141317,10
NachtiGeil - Coming Home,2018-09-01T00:00:00.000,2018-09-01T23:30:00.000,2018-09-02T12:00:00.000,"DJ Jordan, Till Krimsen, Tami Ha, Sancris, Dominik Pazzer",M-BIA,/events/1144616,9
David Silver & Francesco Mami,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-03T21:00:00.000,"David Silver, Francesco Mami",Sisyphos,/events/1151745,8
Kleine Reise,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T07:00:00.000,,TBA - Berlin,/events/1154133,7
Elastica - Lebe Deine Leidenschaft. (Latex-Gummi-Leder-Lack),2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-02T06:00:00.000,"Sascha Müller, Twin Peetz",Maze,/events/1054011,6
Full Body Massage,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T06:00:00.000,,Farbfernseher,/events/1143797,6
Deep Square Rec. Night,2018-09-01T00:00:00.000,2018-09-01T20:00:00.000,2018-09-02T07:00:00.000,"Hannes Heisster, Emmanuel K, Kon Ding",Crack Bellmer,/events/1152357,6
Abîme,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T10:00:00.000,"VIKI, 000, Marboc, Leo Wieber",AVA Club,/events/1150713,5
Panic Art in Bungalow Seven,2018-09-01T00:00:00.000,2018-09-01T22:00:00.000,2018-09-02T06:00:00.000,Hiddenself,Hangar 49,/events/1150782,5
Paradise House // Paloma Edition,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T07:00:00.000,"DJ Gigola, Nico Adomako, RIP Swirl, Niklas Wandt",Paloma,/events/1151238,5
Psychedelic Party Vol. XII Amazonia,2018-09-01T00:00:00.000,2018-09-01T12:00:00.000,2018-09-02T10:00:00.000,,Void Club,/events/1152584,5
Süss.Igkeiten,2018-09-01T00:00:00.000,2018-09-01T20:00:00.000,2018-09-02T08:00:00.000,"high.co.coon, Andi de Luxe",Süss War Gestern,/events/1152872,5
Crispy,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T06:00:00.000,"Matthias Vogt, Horn Of Plenty",Paloma,/events/1130279,4
F R I E N D S,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T07:00:00.000,"Yone-Ko, Yuzo Iwata, Jon Starks",Anita Berber,/events/1142204,4
"Exit at Nachbeben with Shaun Reeves, Jepe, Razal",2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-02T03:00:00.000,"Shaun Reeves, Jepe, Razal",Nachbeben,/events/1149664,4
Serengeti & K-the-I??? off the Radar,2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-02T01:00:00.000,,Urban Spree,/events/1152457,4
Mega Spazio presents / Funky Espresso Release Party,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T08:00:00.000,Bridge Guy,Loftus Hall,/events/1153033,4
Fuckparade 2018,2018-09-01T00:00:00.000,2018-09-01T14:00:00.000,2018-09-01T22:00:00.000,"Tamat, Agent-Provocateur, Upzet, Crazy 2nr, Submerged, JOE ET, Monolog, Liza Aikin, Bassinfected, Acriter, Acriter, Sonair, Sonair, Robsen",TBA - Berlin,/events/1153924,4
"Kolibri Sinfonie with derMädchen&dasJunge, AKA Linda Green & Saphear",2018-09-01T00:00:00.000,2018-09-01T20:00:00.000,2018-09-02T03:00:00.000,"derMädchen&dasJunge, Linda Green, Saphear",Klunkerkranich,/events/1148064,2
Disco Balearica,2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-02T04:00:00.000,Danny Russell,Zum Böhmischen Dorf,/events/1152659,2
Spaceship und Vorne Links,2018-09-01T00:00:00.000,2018-09-01T16:00:00.000,2018-09-02T10:00:00.000,"Indamix, Budakid, Anubix, Enantion, Sabrina Mue, Nicorus, Der Kosmonaut, Jake the Rapper",Mensch Meier,/events/1152940,2
All Night with Alfret and David Roeglin,2018-09-01T00:00:00.000,2018-09-01T19:00:00.000,2018-09-02T08:00:00.000,"ROEGLIN, Alfret",Promenaden Eck,/events/1154224,2
Sample Music Festival 2018,2018-08-30T00:00:00.000,2018-08-30T20:00:00.000,2018-09-02T20:00:00.000,"Doshy, Arkaei, DJIDADA",TBA - Berlin,/events/1167407,1
High Fidelity Club,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T06:00:00.000,DJ Jordan,Soda Club,/events/1151274,1
100 Jahre KLUB BALKANSKA,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T06:15:00.000,,So36,/events/1152103,1
"Urban Base Night Feat. Shelly Phillips, Jam Session,Party",2018-09-01T00:00:00.000,2018-09-01T20:00:00.000,2018-09-02T03:00:00.000,,Badehaus Berlin,/events/1153298,1
Sample Music Festival 2018,2018-09-01T00:00:00.000,2018-09-01T15:00:00.000,2018-09-02T20:00:00.000,"Doshy, Arkaei",Cassiopeia,/events/1153364,1
Too Slow To Disco - Resident Night with DJ Supermarkt,2018-09-01T00:00:00.000,2018-09-01T22:00:00.000,2018-09-02T05:30:00.000,DJ Supermarkt,Monarch,/events/1154143,1
Vorne Links,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T14:00:00.000,"Jake the Rapper, Budakid, Sabrina Mue, Nicorus, RS63, Der Kosmonaut, Anubix",Mensch Meier,/events/1154622,1
Underground Techno Burning 2018,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T06:00:00.000,Weissbart,TBA - Berlin,/events/1157069,1
Das Vinylwohnzimmer,2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-02T05:00:00.000,"Rik Laren, Dohus, Aseptic",Repeat,/events/1246145,1
Sample Music Festival,2018-08-31T00:00:00.000,2018-08-31T20:00:00.000,2018-09-02T20:00:00.000,Doshy,TBA - Berlin,/events/1318891,0
So Extra Ball at Bread & Butter Festival with quest?onmarc,2018-09-01T00:00:00.000,2018-09-01T23:00:00.000,2018-09-02T04:00:00.000,,Festsaal Kreuzberg,/events/1188935,0
DUB Intervention,2018-09-01T00:00:00.000,2018-09-01T22:00:00.000,2018-09-02T04:00:00.000,ED2000,Eschschloraque,/events/1153965,0
Birgit's Birthday Bambule,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T09:00:00.000,"Thomas Lizzara, David Keno, Foolik, Distale, Diana May, MSTCH, Robine",Birgit,/events/1146013,89
"Can't Dance |w. Sascha Cawa, Leon Licht, Artenvielfalt uvm",2018-09-01T00:00:00.000,2018-09-01T22:00:00.000,2018-09-02T10:00:00.000,"Sascha Cawa, Leon Licht, Artenvielfalt, HRRSN",Polygon Club,/events/1148344,41
Good Life Gold Life x Zur Klappe x Griessmühle - DAYTIME PARTY ,2018-09-01T00:00:00.000,2018-09-01T10:00:00.000,2018-09-01T22:00:00.000,"Stump Valley, Power Suff Girls, Sevensol, Wilhelm, Phonatic, ED:SON, Rimini Hartmann",Griessmuehle,/events/1148234,40
T K N O #8,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-02T09:00:00.000,"Kaiser Souzai, AlBird, Freulein P., Electrooney",Der Weiße Hase,/events/1148771,11
"The Hot Run! Open Air with Tom Trago, Kassem Mosse, Sassy J More",2018-09-02T00:00:00.000,2018-09-02T14:00:00.000,2018-09-03T06:00:00.000,"Tom Trago, Kassem Mosse, Sassy J, Marvin & Guy, Elena Colombi, Eric Maltz, Moopie, Possible Futures",Else,/events/1143851,203
Klubnacht,2018-09-01T00:00:00.000,2018-09-01T23:59:00.000,2018-09-03T06:00:00.000,"Shackleton, Blawan, Dasha Rush, December, Dr. Rubinstein, DVS1, Solaris, Stephanie Sykes, DJ Hell, Honey Dijon, Kim Ann Foxman, Shaun J. Wright, The Hacker, Josh Cheon, nd_baumecker",Berghain | Panorama Bar | Säule,/events/1148250,185
Warning [Sat. – Mon.],2018-09-01T00:00:00.000,2018-09-01T19:00:00.000,2018-09-03T07:00:00.000,"Erik Jäähalli, Five o'clock Traffic, Giraffi Dog, Lou Karsh, Textasy, Craigie Knowes, Wolf Müller, Niklas Wandt, Your Planet Is Next, Studio Barnhus, Rasputin, Phaserboys, Anna Haleta, Resom, Benedikt Frey, Menqui, Bufiman, DJ Normal 4, Erik Berg, Frinda di Lanco, Uta, Luca Lozano, Philipp Otterbach, RVDS, S.O.N.S, S Ruston, Vladimir Ivkovic",://about blank,/events/1101953,115
Electric Sound Garden Pres. Telekollegen,2018-09-02T00:00:00.000,2018-09-02T23:00:00.000,2018-09-03T10:00:00.000,"Toni Haupt, Milou, Daniel Archut, John Tale",Lokschuppen Berlin,/events/1143547,83
Warning [Sun. – Mon.],2018-09-02T00:00:00.000,2018-09-02T00:00:00.000,2018-09-03T07:00:00.000,"Erik Jäähalli, Giraffi Dog, Lou Karsh, Textasy, Craigie Knowes, Wolf Müller, Niklas Wandt, Your Planet Is Next, Studio Barnhus, Rasputin, Phaserboys, Anna Haleta, Resom, Benedikt Frey, Menqui, Bufiman, DJ Normal 4, Erik Berg, Frinda di Lanco, Luca Lozano, Philipp Otterbach, RVDS, S.O.N.S, S Ruston, Vladimir Ivkovic",://about blank,/events/1141108,55
Sorted Open air & Indoor 24 Hours,2018-09-01T00:00:00.000,2018-09-01T22:00:00.000,2018-09-02T22:00:00.000,"Argenis Brito, Audio Werner, Bruno Curtis, Cesar Merveille, Dandy Jack, Eveline Fink, Handmade, Mike Shannon, Oskar Szafraniec, Sammy Dee, Wareika, Alex Kraemer, Johnny D, Trig Fardust",OST,/events/1146766,31
End of Summer,2018-09-01T00:00:00.000,2018-09-01T12:00:00.000,2018-09-03T06:00:00.000,"Nathan Oye, Daniele Papini, Topper, Fumiya Tanaka, Andrea Ferlin, Luc Ringeisen, Digby, Dorian Paic, Cristi Cons, Vlad Caia, CEZAR, Ion Ludwig, Rhadoo, Maki Polne, Hubble, Baby Vulture, Wolke",Club der Visionaere,/events/1151877,25
Club Season Opening,2018-09-01T00:00:00.000,2018-09-01T21:00:00.000,2018-09-03T06:00:00.000,"Stump Valley, Power Suff Girls, Wilhelm, Sevensol, Rimini Hartmann, Phonatic, ED:SON, Momo, Ron Wilson, n.akin, Helge Misof, Alva, Natascha Kann, Reka Zalan, Fallbeil, Steffen Bennemann, BL Brixton, MATVRAK, RVDS",Zur Klappe,/events/1148267,24
Lazy.Sunday mit Daza & Freunde,2018-09-02T00:00:00.000,2018-09-02T19:00:00.000,2018-09-03T05:15:00.000,"DAZA, Daniel Jaramillo, Fiona Beeson",Minimal Bar,/events/1133680,22
Sonntagsklub,2018-09-02T00:00:00.000,2018-09-02T23:00:00.000,2018-09-03T10:00:00.000,Sascha Sander,AVA Club,/events/1153134,15
Sorted Open Air,2018-09-02T00:00:00.000,2018-09-02T08:00:00.000,2018-09-02T22:00:00.000,"Argenis Brito, Audio Werner, Bruno Curtis, Cesar Merveille, Dandy Jack, Eveline Fink, Mike Shannon, Oskar Szafraniec, Sammy Dee, Wareika, Alex Kraemer, Johnny D",OST,/events/1149844,11
