Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
CTM 2017 – Fear Anger Love,2017-01-27T00:00:00.000,2017-01-27T19:00:00.000,2017-02-05T23:59:00.000,"Actress, Bjørn Torske, Charlotte Bendiks, Courtesy, Sote, 9T Antiope, diskJokke, Endgame, EX EYE, Front De Cadeaux, Gazelle Twin, Aaron Dilloway, Insanlar, Jenny Hval, José Manuel, Lady Starlight, Lorenzo Senni, LSDXOXO, Mechatok, Miss Red, Mobilegirl, Monolake, Moor Mother, Mr Mitch, Chino Amobi, Nkisi, Angel-Ho, Dedekind Cut, Embaci, Pan Daijing, Peggy Gou, Pharmakon, Sami Baha, Siete Catorce, SØS Gunver Ryberg, Tanya Tagaq, Thomas Ankersmit, Tzusing, Umfang, Virgil Abloh, Yally, Raime, DEBONAIR, Luki",TBA - Berlin,/events/897998,65
Tresor New Faces,2017-02-01T00:00:00.000,2017-02-01T23:59:00.000,2017-02-02T12:00:00.000,"MARMO, Progression, Cirkle",Tresor / Globus,/events/912696,44
Lehar - All Through The Night Tour 2017,2017-02-01T00:00:00.000,2017-02-01T23:00:00.000,2017-02-02T06:00:00.000,"Lehar, Sandrino, Musumeci",Watergate,/events/911373,35
The Unknown presents Crew Members & Residents,2017-02-01T00:00:00.000,2017-02-01T22:00:00.000,2017-02-02T04:00:00.000,,Süss War Gestern,/events/909638,30
Mittendrin mit Chroma,2017-02-01T00:00:00.000,2017-02-01T19:00:00.000,2017-02-02T05:00:00.000,Chroma,Minimal Bar,/events/913751,28
"Well DONE! - Daniel Steinberg, Hvrry, Mike Book",2017-02-01T00:00:00.000,2017-02-01T23:00:00.000,2017-02-02T08:00:00.000,"Daniel Steinberg, Mike Book",Lokschuppen Berlin,/events/924760,27
Schnabulieren mit Panea,2017-02-01T00:00:00.000,2017-02-01T23:59:00.000,2017-02-02T07:00:00.000,"Aleexe, Dirty Lemon, Gustavo, Mario Urien",Burg Schnabel,/events/926622,27
Underground Techno Ignorant Fashion,2017-02-01T00:00:00.000,2017-02-01T23:00:00.000,2017-02-02T10:00:00.000,"Joachim Spieth, Ixel, WAYNETTE, Aamcee, WIEK, Elek Bommes",Der Weiße Hase,/events/916176,24
CTM Festival - Exorcise,2017-02-01T00:00:00.000,2017-02-01T21:00:00.000,2017-02-02T01:00:00.000,EX EYE,Berghain | Panorama Bar | Säule,/events/911593,20
Halbzeit mit Th.is Fake,2017-02-01T00:00:00.000,2017-02-01T19:00:00.000,2017-02-02T04:00:00.000,Th.is Fake,Promenaden Eck,/events/927495,8
"In Store with Ossia, Zuli & Cera Khin",2017-02-01T00:00:00.000,2017-02-01T16:00:00.000,2017-02-01T21:00:00.000,"Ossia, ZULI, Cera Khin",Sound Metaphors,/events/925675,6
Safer AT Night,2017-02-01T00:00:00.000,2017-02-01T23:00:00.000,2017-02-02T06:30:00.000,"Curses, Lawrence Lee",Farbfernseher,/events/927767,5
Smells Like Loveletters with Schabernack & Liebkose,2017-02-01T00:00:00.000,2017-02-01T22:00:00.000,2017-02-02T02:00:00.000,Schabernack & Liebkose,Mein Haus Am See,/events/922163,4
Van Siegertstein all Night Long,2017-02-01T00:00:00.000,2017-02-01T22:00:00.000,2017-02-02T04:00:00.000,Van Siegertstein,Kitty Cheng Bar,/events/929682,3
Improvised & Experimental,2017-02-01T00:00:00.000,2017-02-01T20:30:00.000,2017-02-02T22:30:00.000,,Prosecco Berlin,/events/926913,1
New Ambient,2017-02-01T00:00:00.000,2017-02-01T18:00:00.000,2017-02-02T02:00:00.000,,Solar,/events/927141,1
Arcadian Encounter,2017-02-01T00:00:00.000,2017-02-01T20:00:00.000,2017-02-02T06:00:00.000,Freudenthal,Crack Bellmer,/events/928593,1
