Event name,Date,Start Time,End Time,Artists,Venue,Event URL,Number of guests attending
"MELD with Max Vaahs, Crump, Christian Jay & Sam Rodd",2019-08-01T00:00:00.000,2019-08-01T23:59:00.000,2019-08-02T09:00:00.000,"Max Vaahs, Crump, Christian Jay, Sam Rodd",Griessmuehle,/events/1278768,146
Diffuse Reality // Garden + 2 Rooms + Techno,2019-08-01T00:00:00.000,2019-08-01T18:00:00.000,2019-08-02T08:00:00.000,"Liza Aikin, Cressida, annanan, Squaric, Soela, Dane Close, Midnight Martin, Kör Boira, Rodrigo Garcia",://about blank,/events/1209737,129
Säule,2019-08-01T00:00:00.000,2019-08-01T22:00:00.000,2019-08-02T05:00:00.000,"Kablam, LSDXOXO, Rui Ho, Wallis",Berghain | Panorama Bar | Säule,/events/1291842,52
"Birgit´s Dörty Thursday #6 (House, Techno, 80s 90s, Pop & Hip Hop)",2019-08-01T00:00:00.000,2019-08-01T22:00:00.000,2019-08-02T07:00:00.000,Douglas Greed,Birgit,/events/1297858,50
"Kamai Release Party Sulg EP - J. Groening, Kermesse, R. Wouters",2019-08-01T00:00:00.000,2019-08-01T16:00:00.000,2019-08-02T03:00:00.000,"Jacob Groening, Kermesse, Alma Linda, Luett Matten",Klunkerkranich,/events/1294787,44
"Thursday Madness with Elbee Bad, Forest People uvm.",2019-08-01T00:00:00.000,2019-08-01T23:00:00.000,2019-08-02T08:00:00.000,"Elbee Bad, Oliver Raumklang, Mario Worgall, Osterlund, Forest People",Der Weiße Hase,/events/1294478,36
180 Minutes with Pauli Pocket & Foolik,2019-08-01T00:00:00.000,2019-08-01T18:00:00.000,2019-08-02T00:00:00.000,"Pauli Pocket, Foolik, Martin Ka",Polygon Club,/events/1295167,30
"Thursdate: Ellum with Shall Ocin, Dino Lenny, Gardens of God, Stephan Barnem",2019-08-01T00:00:00.000,2019-08-01T23:59:00.000,2019-08-02T10:00:00.000,"Shall Ocin, Dino Lenny, Gardens Of God, Stephan Barnem",Watergate,/events/1285574,28
Thursdays with Dino Sabatini & Fabrizio Lapiana,2019-08-01T00:00:00.000,2019-08-01T23:59:00.000,2019-08-02T09:00:00.000,"Dino Sabatini, Fabrizio Lapiana, Chris Braun",Tresor / Globus,/events/1289316,24
Electronic.Thursday mit Doug Bass,2019-08-01T00:00:00.000,2019-08-01T19:00:00.000,2019-08-02T06:00:00.000,Doug Bass,Minimal Bar,/events/1273248,22
The Unknown presents Phillip Beier,2019-08-01T00:00:00.000,2019-08-01T20:00:00.000,2019-08-02T03:00:00.000,,Zu Mir Oder Zu Dir,/events/1296795,19
Wordless,2019-08-01T00:00:00.000,2019-08-01T20:00:00.000,2019-08-02T09:00:00.000,"Resom, Taku Hirayama, Alexey Orlov, Timur Basha, Yone-Ko",Hoppetosse,/events/1293315,10
Step Higher (Drum & Bass / Psytrance),2019-08-01T00:00:00.000,2019-08-01T23:00:00.000,2019-08-02T07:00:00.000,Dirty Plates,Void Club,/events/1297753,11
Gun Powder Labelnight / Rooftop Indoor,2019-08-01T00:00:00.000,2019-08-01T19:00:00.000,2019-08-02T06:00:00.000,"Vision Factory, Bombata & The Fox, Lennart Richter, KC Wray",House of Weekend,/events/1135272,9
Der Donnerstag im Gate: [Donnerdogge],2019-08-01T00:00:00.000,2019-08-01T23:59:00.000,2019-08-02T14:00:00.000,"Discult Soundsystem, Phil2, Leon Licht",Golden Gate,/events/1289405,7
Nico Casceur Meets Die Jungen Wilden,2019-08-01T00:00:00.000,2019-08-01T23:00:00.000,2019-08-02T10:00:00.000,,AVA Club,/events/1289532,7
Thank you Thursday,2019-08-01T00:00:00.000,2019-08-01T20:00:00.000,2019-08-02T06:00:00.000,,Süss War Gestern,/events/1295177,7
Der Abend mit TBA,2019-08-01T00:00:00.000,2019-08-01T19:00:00.000,2019-08-02T04:00:00.000,,Promenaden Eck,/events/1292688,5
Eiskalt Revival: Thursday is the new Friday,2019-08-01T00:00:00.000,2019-08-01T21:00:00.000,2019-08-02T03:00:00.000,,Repeat,/events/1297842,3
Sky Time,2019-08-01T00:00:00.000,2019-08-01T20:00:00.000,2019-08-02T06:00:00.000,"Menqui, Nikoslav Nachhall",Crack Bellmer,/events/1298539,3
MyGarage,2019-08-01T00:00:00.000,2019-08-01T22:00:00.000,2019-08-02T04:00:00.000,Doug Bass,Minimal Bar,/events/1285253,2
Damn Soul,2019-08-01T00:00:00.000,2019-08-01T23:00:00.000,2019-08-02T06:00:00.000,,Paloma,/events/1294772,2
